"rank","a00.name","a00","a05.name","a05","a10.name","a10","a15.name","a15"
1,"GEORGES GRUILLOT",45,"GEORGES GRUILLOT",6.70820393249937,"GEORGES GRUILLOT",1,"JACQUES RICHARD DELONG",1
2,"HELENE LUC",14,"HELENE LUC",3.74165738677394,"GERARD LARCHER",1,"PIERRE VALLON",1
3,"JEAN LUC BECART",14,"JEAN LUC BECART",3.74165738677394,"HELENE LUC",1,"JEAN PUECH",0.707106781186548
4,"ROBERT PAGES",14,"ROBERT PAGES",3.74165738677394,"HUBERT HAENEL",1,"GERARD LARCHER",0.577350269189626
5,"PHILIPPE MARINI",6,"PHILIPPE MARINI",2.44948974278318,"JACQUES RICHARD DELONG",1,"HUBERT HAENEL",0.577350269189626
6,"GERARD LARCHER",3,"GERARD LARCHER",1.73205080756888,"JEAN LUC BECART",1,"PHILIPPE MARINI",0.408248290463863
7,"HUBERT HAENEL",3,"HUBERT HAENEL",1.73205080756888,"JEAN PUECH",1,"HELENE LUC",0.267261241912424
8,"JEAN PUECH",2,"JEAN PUECH",1.4142135623731,"PHILIPPE MARINI",1,"JEAN LUC BECART",0.267261241912424
9,"JACQUES RICHARD DELONG",1,"JACQUES RICHARD DELONG",1,"PIERRE VALLON",1,"ROBERT PAGES",0.267261241912424
10,"PIERRE VALLON",1,"PIERRE VALLON",1,"ROBERT PAGES",1,"GEORGES GRUILLOT",0.149071198499986
11,"ADRIEN GOUTEYRON",0,"ADRIEN GOUTEYRON",0,"ADRIEN GOUTEYRON",0,"ADRIEN GOUTEYRON",0
12,"ALAIN GERARD",0,"ALAIN GERARD",0,"ALAIN GERARD",0,"ALAIN GERARD",0
13,"ALAIN PLUCHET",0,"ALAIN PLUCHET",0,"ALAIN PLUCHET",0,"ALAIN PLUCHET",0
14,"ALAIN VASSELLE",0,"ALAIN VASSELLE",0,"ALAIN VASSELLE",0,"ALAIN VASSELLE",0
15,"ALBERT VECTEN",0,"ALBERT VECTEN",0,"ALBERT VECTEN",0,"ALBERT VECTEN",0
16,"ANDRE FOSSET",0,"ANDRE FOSSET",0,"ANDRE FOSSET",0,"ANDRE FOSSET",0
17,"ANDRE JARROT",0,"ANDRE JARROT",0,"ANDRE JARROT",0,"ANDRE JARROT",0
18,"ANDRE JOURDAIN",0,"ANDRE JOURDAIN",0,"ANDRE JOURDAIN",0,"ANDRE JOURDAIN",0
19,"AUGUSTE CAZALET",0,"AUGUSTE CAZALET",0,"AUGUSTE CAZALET",0,"AUGUSTE CAZALET",0
20,"BERNARD HUGO",0,"BERNARD HUGO",0,"BERNARD HUGO",0,"BERNARD HUGO",0
21,"BERNARD SEILLIER",0,"BERNARD SEILLIER",0,"BERNARD SEILLIER",0,"BERNARD SEILLIER",0
22,"CAMILLE CABANA",0,"CAMILLE CABANA",0,"CAMILLE CABANA",0,"CAMILLE CABANA",0
23,"CHARLES CUTTOLI",0,"CHARLES CUTTOLI",0,"CHARLES CUTTOLI",0,"CHARLES CUTTOLI",0
24,"CHARLES DESCOURS",0,"CHARLES DESCOURS",0,"CHARLES DESCOURS",0,"CHARLES DESCOURS",0
25,"CHARLES GINESY",0,"CHARLES GINESY",0,"CHARLES GINESY",0,"CHARLES GINESY",0
26,"CHARLES LEDERMAN",0,"CHARLES LEDERMAN",0,"CHARLES LEDERMAN",0,"CHARLES LEDERMAN",0
27,"CHRISTIAN PONCELET",0,"CHRISTIAN PONCELET",0,"CHRISTIAN PONCELET",0,"CHRISTIAN PONCELET",0
