"rank","a00.name","a00","a05.name","a05","a10.name","a10","a15.name","a15"
1,"PIERRE HELLIER",169,"PIERRE HELLIER",13,"ANDRE SANTINI",1,"CHARLES MILLON",1
2,"FRANCOIS SAUVADET",144,"FRANCOIS SAUVADET",12,"BERNARD ACCOYER",1,"JEAN JACQUES GUILLET",1
3,"ERIC DOLIGE",134,"ERIC DOLIGE",11.5758369027902,"BERNARD CHARLES",1,"JEAN LUC PREEL",1
4,"JOEL SARLOT",126,"JOEL SARLOT",11.2249721603218,"BERNARD DEFLESSELLES",1,"KOFI YAMGNANE",1
5,"JEAN GAULLE",117,"JEAN GAULLE",10.816653826392,"BERNARD PERRUT",1,"LIONNEL LUCA",1
6,"BERNARD ACCOYER",107,"BERNARD ACCOYER",10.3440804327886,"CHARLES COVA",1,"MICHEL BUILLARD",1
7,"DOMINIQUE PAILLE",107,"DOMINIQUE PAILLE",10.3440804327886,"CHARLES MILLON",1,"ODILE SAUGUES",1
8,"YVES NICOLIN",97,"YVES NICOLIN",9.8488578017961,"CHRISTIAN ESTROSI",1,"PATRICK DELNATTE",1
9,"JACQUES NAY",95,"JACQUES NAY",9.74679434480896,"CHRISTINE BOUTIN",1,"PIERRE MEHAIGNERIE",1
10,"DIDIER QUENTIN",94,"DIDIER QUENTIN",9.69535971483266,"CLAUDE GAILLARD",1,"DENIS JACQUAT",0.707106781186548
11,"CHARLES COVA",80,"CHARLES COVA",8.94427190999916,"DENIS JACQUAT",1,"GUY TEISSIER",0.707106781186548
12,"VALERY GISCARD ESTAING",80,"VALERY GISCARD ESTAING",8.94427190999916,"DIDIER QUENTIN",1,"JEAN LOUIS DEBRE",0.707106781186548
13,"YVES BUR",80,"YVES BUR",8.94427190999916,"DOMINIQUE PAILLE",1,"JEAN MARC AYRAULT",0.707106781186548
14,"BERNARD PERRUT",71,"BERNARD PERRUT",8.42614977317636,"EDOUARD BALLADUR",1,"PHILIPPE SEGUIN",0.707106781186548
15,"CLAUDE GAILLARD",71,"CLAUDE GAILLARD",8.42614977317636,"ELIE HOARAU",1,"EDOUARD BALLADUR",0.577350269189626
16,"JEAN MARSAUDON",71,"JEAN MARSAUDON",8.42614977317636,"ERIC DOLIGE",1,"JEAN MICHEL MARCHAND",0.5
17,"GILBERT GANTIER",69,"GILBERT GANTIER",8.30662386291807,"FRANCOIS SAUVADET",1,"NOEL MAMERE",0.5
