"rank","a00.name","a00","a05.name","a05","a10.name","a10","a15.name","a15"
1,"RICHARD MALLIE",322,"RICHARD MALLIE",17.1758537776816,"ARNAUD MONTEBOURG",1,"BEATRICE PAVY",1
2,"JEAN FRANCOIS COPE",300,"CHRISTIAN ESTROSI",16.6718021870807,"MARIE FRANCOISE CLERGEAU",1,"BERNARD SAUGEY",1
3,"CHRISTIAN ESTROSI",278,"CHRISTIAN JACOB",16.460848340121,"ABDOULATIFOU ALY",1,"ERIC JALTON",1
4,"MARC FUR",276,"MARC FUR",16.3659976958677,"ALAIN BOCQUET",1,"JACQUES KOSSOWSKI",1
5,"CHRISTIAN JACOB",271,"MURIEL MARLAND MILITELLO",16.3074106156175,"ALAIN CACHEUX",1,"JACQUES LAMBLIN",1
6,"VALERIE BOYER",270,"VALERIE BOYER",16.2553503312667,"ALAIN CLAEYS",1,"MICHEL HAVARD",1
7,"MURIEL MARLAND MILITELLO",269,"JEAN PIERRE DECOOL",16.1525883297731,"ALAIN COUSIN",1,"MICHEL LEJEUNE",1
8,"JEAN PIERRE DECOOL",264,"JEAN MARC ROUBAUD",16.1512646806787,"ALAIN FERRY",1,"OLIVIER DASSAULT",1
9,"JEAN MARC ROUBAUD",261,"JACQUES PELISSARD",16.0619930997795,"ALAIN JOYANDET",1,"RENE COUANAU",1
10,"JACQUES PELISSARD",258,"BERNARD GERARD",15.8957624514185,"ALAIN MARTY",1,"RICHARD DELAGNOLA",1
11,"BERNARD GERARD",253,"ANDRE WOJCIECHOWSKI",15.8745078663875,"ALAIN NERI",1,"ROBERT LECOU",1
12,"PHILIPPE ARMAND MARTIN",253,"FRANCOIS BAROIN",15.7298180329907,"ALAIN ROUSSET",1,"XAVIER BERTRAND",1
13,"ANDRE WOJCIECHOWSKI",252,"DAMIEN MESLOT",15.6721976052428,"ALAIN VIDALIES",1,"ALFRED TRASSY PAILLOGUES",0.707106781186548
14,"PIERRE MOREL HUISSIER",252,"PIERRE MOREL HUISSIER",15.5113844046985,"ALFRED MARIE JEANNE",1,"BRUNO SANDRAS",0.707106781186548
15,"FRANCOIS BAROIN",248,"OLIVIER JARDE",15.4786619558545,"ALFRED TRASSY PAILLOGUES",1,"CHRISTIAN BATAILLE",0.707106781186548
16,"DAMIEN MESLOT",246,"ERIC CIOTTI",15.4231791763985,"ANDRE CHASSAIGNE",1,"DIDIER QUENTIN",0.707106781186548
17,"ERIC CIOTTI",246,"YANNICK FAVENNEC",15.3709632017762,"ANDRE SCHNEIDER",1,"FRANCOIS GROSDIDIER",0.707106781186548
18,"OLIVIER JARDE",244,"CHRISTIAN VANNESTE",15.1871046663987,"ANDRE VALLINI",1,"GEORGES TRON",0.707106781186548
