"rank","a00.name","a00","a05.name","a05","a10.name","a10","a15.name","a15"
1,"JEAN FRANCOIS COPE",300,"CHRISTIAN JACOB",17.0091102663566,"ALAIN BOCQUET",1,"ANDRE SCHNEIDER",1
2,"RICHARD MALLIE",293,"JEAN MARC ROUBAUD",16.1515746119508,"ALAIN COUSIN",1,"BERNARD ACCOYER",1
3,"CHRISTIAN JACOB",290,"ANDRE WOJCIECHOWSKI",15.8671226564664,"ALAIN MARTY",1,"BERNARD SAUGEY",1
4,"CHRISTIAN ESTROSI",269,"JACQUES PELISSARD",15.7883564047102,"ALAIN NERI",1,"DIDIER QUENTIN",1
5,"VALERIE BOYER",268,"FRANCOIS BAROIN",15.7328039872183,"ALAIN ROUSSET",1,"GAEL YANNO",1
6,"JEAN MARC ROUBAUD",261,"DAMIEN MESLOT",15.671699525571,"ALAIN VIDALIES",1,"GILBERT BRIS",1
7,"PHILIPPE ARMAND MARTIN",253,"CHRISTIAN VANNESTE",15.4279387954033,"ANDRE CHASSAIGNE",1,"NICOLAS PERRUCHOT",1
8,"ANDRE WOJCIECHOWSKI",252,"BERNARD GERARD",15.4130840317507,"ANDRE SCHNEIDER",1,"BRUNO ROUX",0.707106781186548
9,"MURIEL MARLAND MILITELLO",251,"VALERIE BOYER",15.2031099707633,"ANDRE VALLINI",1,"DANIEL GARRIGUE",0.707106781186548
10,"JACQUES PELISSARD",250,"CHANTAL BRUNEL",14.8283110929524,"ANNE GROMMERCH",1,"JACQUES BASCOU",0.707106781186548
11,"CHRISTIAN VANNESTE",250,"MURIEL MARLAND MILITELLO",14.7862009681802,"ANNICK LEPETIT",1,"FRANCIS SAINT LEGER",0.577350269189626
12,"FRANCOIS BAROIN",248,"CHRISTIAN MENARD",14.6822364509643,"ANTOINE HERTH",1,"JEAN LOUIS LEONARD",0.577350269189626
13,"ERIC CIOTTI",247,"ERIC DIARD",14.6505903717368,"ARMAND JUNG",1,"ANNY POURSINOFF",0.528576944262452
14,"DAMIEN MESLOT",246,"GENEVIEVE LEVY",14.6287388383278,"ARNAUD MONTEBOURG",1,"DIDIER MATHUS",0.5
15,"OLIVIER JARDE",243,"LOUIS GISCARD ESTAING",14.5653012327243,"ARNAUD ROBINET",1,"FRANCOISE GUEGOT",0.5
16,"BERNARD GERARD",240,"FABIENNE LABRETTE MENAGER",14.4615388160509,"BERNARD ACCOYER",1,"MICHEL MENARD",0.5
17,"PIERRE MOREL HUISSIER",239,"BERNARD CARAYON",14.3575889698633,"BERNARD DEBRE",1,"MAURICE LEROY",0.447213595499958
18,"YANNICK FAVENNEC",237,"JEAN CLAUDE GUIBAL",14.3481090742876,"BERNARD DEFLESSELLES",1,"ANTOINE HERTH",0.377964473009227
19,"JEAN PIERRE DECOOL",234,"PIERRE MOREL HUISSIER",14.3297818166389,"BERNARD DEROSIER",1,"DELPHINE BATHO",0.377964473009227
20,"ELIE ABOUD",224,"PHILIPPE ARMAND MARTIN",14.3032347865525,"BERNARD SAUGEY",1,"ANDRE VALLINI",0.353553390593274
21,"CHANTAL BRUNEL",222,"ERIC CIOTTI",13.8478098572507,"BRUNO ROUX",1,"GERARD CHERPION",0.353553390593274
22,"MARIE JO ZIMMERMANN",219,"ELIE ABOUD",13.8338137896675,"CATHERINE COUTELLE",1,"GERARD LONGUET",0.353553390593274
23,"CHRISTIAN MENARD",217,"BERNARD DEROSIER",13.8202749610853,"CATHERINE LEMORTON",1,"JEAN MALLOT",0.316227766016838
24,"ERIC DIARD",215,"RICHARD MALLIE",13.7984497260916,"CATHERINE QUERE",1,"CATHERINE QUERE",0.301511344577764
25,"GENEVIEVE LEVY",214,"JACQUES GROSPERRIN",13.7501291020869,"CHANTAL BERTHELOT",1,"COLETTE MOAL",0.301511344577764
26,"LOUIS GISCARD ESTAING",213,"LIONNEL LUCA",13.6701261965797,"CHRISTIAN ECKERT",1,"JEAN CLAUDE MIGNON",0.301511344577764
27,"FABIENNE LABRETTE MENAGER",210,"JACQUES DOMERGUE",13.5277492584687,"CHRISTINE MARIN",1,"JEAN MICHEL FOURGOUS",0.277350098112615
