"rank","a00.name","a00","a05.name","a05","a10.name","a10","a15.name","a15"
1,"ROLAND NUNGESSER",167,"ROLAND NUNGESSER",12.9228479833201,"ADRIEN ZELLER",1,"AUGUSTE LEGROS",1
2,"CHRISTINE BOUTIN",136,"CHRISTINE BOUTIN",11.6619037896906,"ANDRE BERTHOL",1,"BERNARD PONS",1
3,"PIERRE ANDRE WILTZER",126,"PIERRE ANDRE WILTZER",11.2249721603218,"ANDRE DURR",1,"FRANCIS DELATTRE",1
4,"ELISABETH HUBERT",125,"ELISABETH HUBERT",11.1351666123085,"AUGUSTE LEGROS",1,"JEAN PIERRE DELALANDE",1
5,"LEONCE DEPREZ",108,"LEONCE DEPREZ",10.3688723356744,"BERNARD PONS",1,"ANDRE DURR",0.577350269189626
6,"PATRICK DEVEDJIAN",106,"PATRICK DEVEDJIAN",10.295630140987,"CHRISTINE BOUTIN",1,"JEAN CLAUDE BOULARD",0.5
7,"MICHEL PERICARD",103,"MICHEL PERICARD",10.0999809596165,"CLAUDE BIRRAUX",1,"DENIS JACQUAT",0.447213595499958
8,"JEAN LOUIS MASSON",102,"JEAN LOUIS MASSON",10.0995049383621,"DENIS JACQUAT",1,"LEON VACHET",0.267261241912424
9,"JEAN JACQUES JEGOU",100,"JEAN JACQUES JEGOU",10,"FRANCIS DELATTRE",1,"XAVIER DENIAU",0.258198889747161
10,"JEAN PAUL FUCHS",93,"JEAN PAUL FUCHS",9.64365076099295,"FRANCOIS ROCHEBLOINE",1,"JEAN BRIANE",0.25
11,"CLAUDE BIRRAUX",82,"CLAUDE BIRRAUX",9.05538513813742,"GEORGES CHAVANES",1,"JEAN SEITLINGER",0.25
12,"JEAN LUC PREEL",78,"JEAN LUC PREEL",8.83176086632785,"GEORGES COLOMBIER",1,"JEAN LUC REITZER",0.235702260395516
13,"EDOUARD BALLADUR",76,"EDOUARD BALLADUR",8.6870471814302,"GEORGES MESMIN",1,"RAYMOND MARCELLIN",0.21320071635561
14,"MICHEL JACQUEMIN",73,"MICHEL JACQUEMIN",8.54400374531753,"GERMAIN GENGENWIN",1,"ADRIEN ZELLER",0.208514414057075
15,"PASCAL CLEMENT",72,"PASCAL CLEMENT",8.48528137423857,"HENRI GASTINES",1,"LOUIS COLOMBANI",0.188982236504614
16,"FRANCISQUE PERRUT",69,"FRANCISQUE PERRUT",8.30662386291807,"JACQUES FARRAN",1,"GEORGES COLOMBIER",0.169030850945703
17,"HENRI GASTINES",64,"HENRI GASTINES",8,"JACQUES TOUBON",1,"JEAN PIERRE PHILIBERT",0.166666666666667
18,"ANDRE BERTHOL",62,"ANDRE BERTHOL",7.87400787401181,"JEAN BRIANE",1,"GEORGES MESMIN",0.164398987305357
19,"RUDY SALLES",61,"RUDY SALLES",7.74700774701162,"JEAN CLAUDE BOULARD",1,"LOUIS BROISSIA",0.164398987305357
20,"CHRISTIAN ESTROSI",60,"CHRISTIAN ESTROSI",7.68221279597376,"JEAN JACQUES JEGOU",1,"LUCETTE MICHAUX CHEVRY",0.156022303707521
21,"PIERRE MAZEAUD",58,"PIERRE MAZEAUD",7.55095683688778,"JEAN LOUIS MASSON",1,"JACQUES FARRAN",0.147441956154897
22,"FRANCOIS ROCHEBLOINE",53,"FRANCOIS ROCHEBLOINE",7.28010988928052,"JEAN LUC PREEL",1,"RENE COUANAU",0.145864991497895
23,"GEORGES CHAVANES",53,"GEORGES CHAVANES",7.28010988928052,"JEAN LUC REITZER",1,"JACQUES TOUBON",0.144337567297406
24,"GERMAIN GENGENWIN",53,"GERMAIN GENGENWIN",7.28010988928052,"JEAN PAUL FUCHS",1,"FRANCOIS ROCHEBLOINE",0.137360563948689
25,"JACQUES TOUBON",48,"JACQUES TOUBON",6.92820323027551,"JEAN PIERRE DELALANDE",1,"GEORGES CHAVANES",0.137360563948689
26,"RENE COUANAU",47,"RENE COUANAU",6.85565460040104,"JEAN PIERRE PHILIBERT",1,"GERMAIN GENGENWIN",0.137360563948689
27,"JACQUES FARRAN",46,"JACQUES FARRAN",6.78232998312527,"JEAN SEITLINGER",1,"PIERRE MAZEAUD",0.127982319269284
28,"LUCETTE MICHAUX CHEVRY",38,"LUCETTE MICHAUX CHEVRY",6.08486984459331,"LEON VACHET",1,"ANDRE BERTHOL",0.127000127000191
29,"GEORGES MESMIN",37,"GEORGES MESMIN",6.08276253029822,"LOUIS BROISSIA",1,"CHRISTIAN ESTROSI",0.125937914688094
30,"LOUIS BROISSIA",37,"LOUIS BROISSIA",6.08276253029822,"LOUIS COLOMBANI",1,"HENRI GASTINES",0.125
31,"JEAN PIERRE PHILIBERT",36,"JEAN PIERRE PHILIBERT",6,"MICHEL JACQUEMIN",1,"RUDY SALLES",0.124951737855026
32,"GEORGES COLOMBIER",35,"GEORGES COLOMBIER",5.91607978309962,"PASCAL CLEMENT",1,"FRANCISQUE PERRUT",0.120385853085769
33,"LOUIS COLOMBANI",28,"LOUIS COLOMBANI",5.29150262212918,"PATRICK DEVEDJIAN",1,"PASCAL CLEMENT",0.117851130197758
34,"ADRIEN ZELLER",23,"ADRIEN ZELLER",4.79583152331272,"RAYMOND MARCELLIN",1,"MICHEL JACQUEMIN",0.117041147196131
