"rank","a00.name","a00","a05.name","a05","a10.name","a10","a15.name","a15"
1,"CHRISTIAN PONCELET",182,"CHRISTIAN PONCELET",13.490737563232,"NELLY OLIN",1,"ALEX TURK",1
2,"JACQUES OUDIN",127,"JACQUES OUDIN",11.2694276695846,"ADRIEN GOUTEYRON",1,"AYMERI MONTESQUIOU",1
3,"ANDRE LARDEUX",73,"ANDRE LARDEUX",8.54400374531753,"ALAIN DUFAUT",1,"DENIS BADRE",1
4,"ROBERT DEL PICCHIA",72,"ROBERT DEL PICCHIA",8.48528137423857,"ALAIN GOURNAC",1,"DOMINIQUE LECLERC",1
5,"SERGE LEPELTIER",64,"SERGE LEPELTIER",8,"ALAIN VASSELLE",1,"FRANCOISE FERAT",1
6,"ALAIN VASSELLE",61,"ALAIN VASSELLE",7.81024967590665,"ALEX TURK",1,"GEORGES MOULY",1
7,"PIERRE FAUCHON",61,"PIERRE FAUCHON",7.81024967590665,"AMBROISE DUPONT",1,"GISELE PRINTZ",1
8,"CLAUDE DOMEIZEL",55,"CLAUDE DOMEIZEL",7.41619848709566,"ANDRE DULAIT",1,"HILAIRE FLANDRE",1
9,"ROGER BESSE",51,"ROGER BESSE",7.14142842854285,"ANDRE LARDEUX",1,"JACQUELINE GOURAULT",1
10,"MICHELE ANDRE",50,"MICHELE ANDRE",7.07106781186548,"ANDRE VANTOMME",1,"JEAN BOYER",1
11,"JEAN PIERRE SUEUR",49,"JEAN PIERRE SUEUR",7,"ANDRE VEZINHET",1,"JEAN RENE LECERF",1
12,"JEAN ARTHUIS",48,"JEAN ARTHUIS",6.92820323027551,"ANNE MARIE PAYET",1,"JOSSELIN ROHAN",1
13,"CLAUDE SAUNIER",47,"CLAUDE SAUNIER",6.85565460040104,"ANNIE DAVID",1,"MICHEL PELCHAT",1
14,"GERARD CESAR",45,"GERARD CESAR",6.70820393249937,"AYMERI MONTESQUIOU",1,"PATRICK LASSOURD",1
15,"JEAN LOUIS MASSON",41,"JEAN LOUIS MASSON",6.40312423743285,"BERNARD ANGELS",1,"PAUL BLANC",1
16,"JEAN CLAUDE PEYRONNET",33,"JEAN CLAUDE PEYRONNET",5.74456264653803,"BERNARD BARRAUX",1,"PAUL GIROD",1
17,"JOSEPH OSTERMANN",33,"JOSEPH OSTERMANN",5.74456264653803,"BERNARD CAZEAU",1,"ADRIEN GOUTEYRON",0.707106781186548
18,"NICOLAS ABOUT",32,"NICOLAS ABOUT",5.65685424949238,"BERNARD DUSSAUT",1,"BERNARD DUSSAUT",0.707106781186548
19,"MONIQUE CERISIER BEN GUIGA",31,"MONIQUE CERISIER BEN GUIGA",5.56776436283002,"BERNARD FOURNIER",1,"CHRISTIAN GAUDIN",0.707106781186548
20,"MARIE CHRISTINE BLANDIN",30,"MARIE CHRISTINE BLANDIN",5.47722557505166,"BERNARD FRIMAT",1,"DOMINIQUE LARIFLA",0.707106781186548
21,"MICHEL MERCIER",30,"MICHEL MERCIER",5.47722557505166,"BERNARD JOLY",1,"FRANCOIS AUTAIN",0.707106781186548
22,"PIERRE JARLIER",30,"PIERRE JARLIER",5.47722557505166,"BERNARD MURAT",1,"GERARD COLLOMB",0.707106781186548
