"rank","a00.name","a00","a05.name","a05","a10.name","a10","a15.name","a15"
1,"BRUNO ROUX",252,"BRUNO ROUX",13.8790957693352,"CHRISTIAN JACOB",1,"ALAIN LEBOEUF",1
2,"DANIEL FASQUELLE",184,"DANIEL FASQUELLE",13.5646599662505,"ALAIN CALMETTE",1,"DANIEL GOLDBERG",1
3,"CHRISTIAN JACOB",178,"CHRISTIAN JACOB",13.3416640641263,"ALAIN LEBOEUF",1,"DOMINIQUE LEFEBVRE",1
4,"GERARD CHERPION",177,"GERARD CHERPION",13.3041346956501,"ALAIN MARTY",1,"FABRICE VERDIER",1
5,"JEAN MARIE TETART",177,"JEAN MARIE TETART",13.3041346956501,"ALAIN SUGUENOT",1,"GILBERT COLLARD",1
6,"GEORGES FENECH",176,"GEORGES FENECH",13.2664991614216,"ALAIN TOURRET",1,"HUGUES FOURAGE",1
7,"DOMINIQUE TIAN",175,"DOMINIQUE TIAN",13.228756555323,"ALEXIS BACHELAY",1,"JEAN CHRISTOPHE FROMANTIN",1
8,"CLAUDINE SCHMID",174,"CLAUDINE SCHMID",13.1909059582729,"ANDRE CHASSAIGNE",1,"JEAN JACQUES URVOAS",1
9,"CLAUDE GREFF",171,"CLAUDE GREFF",13.076696830622,"ANNE GROMMERCH",1,"JEAN LOUIS DUMONT",1
10,"BEATRICE SANTAIS",165,"BEATRICE SANTAIS",12.8373977303737,"ANNIE GENEVARD",1,"JEAN LOUIS GAGNAIRE",1
11,"BRIGITTE BOURGUIGNON",133,"BRIGITTE BOURGUIGNON",11.4894500602321,"ANTOINE HERTH",1,"JEAN MARC GERMAIN",1
12,"JEAN PIERRE DECOOL",96,"JEAN PIERRE DECOOL",9.79795897113271,"ARLETTE GROSSKOST",1,"JEAN PATRICK GILLE",1
13,"ARNAUD LEROY",94,"ARNAUD LEROY",9.64419650960045,"ARNAUD RICHARD",1,"KARINE BERGER",1
14,"BERENGERE POLETTI",76,"BERENGERE POLETTI",8.71779788708135,"ARY CHALUS",1,"MARCEL BONNOT",1
15,"PATRICK HETZEL",75,"PATRICK HETZEL",8.66025403784439,"AUDREY LINKENHELD",1,"MICHEL LESAGE",1
16,"ANNIE GENEVARD",74,"ANNIE GENEVARD",8.60232526704263,"AVI ASSOULY",1,"NATHALIE NIESON",1
17,"HERVE PELLOIS",73,"HERVE PELLOIS",8.52780656725309,"BARBARA ROMAGNAN",1,"PASCAL CHERKI",1
18,"DAMIEN ABAD",67,"DAMIEN ABAD",8.18535277187245,"BENOIST APPARU",1,"PHILIPPE RAY",1
19,"BERNARD ACCOYER",66,"BERNARD ACCOYER",8.12403840463596,"BERENGERE POLETTI",1,"SOPHIE DESSUS",1
20,"JEAN RENE MARSAC",64,"JEAN RENE MARSAC",8,"BERNADETTE LACLAIS",1,"THIERRY MANDON",1
21,"CATHERINE TROALLIC",57,"CATHERINE TROALLIC",7.54983443527075,"BERNARD ACCOYER",1,"VALERIE BOYER",1
22,"GENEVIEVE GAILLARD",53,"GENEVIEVE GAILLARD",7.28010988928052,"BERTRAND PANCHER",1,"VALERIE CORRE",1
23,"CHANTAL GUITTET",53,"YVES DANIEL",7.07106781186548,"BRIGITTE ALLAIN",1,"JACQUES BOMPARD",0.894793817969472
24,"ERIC CIOTTI",52,"FREDERIC ROIG",7,"BRUNO NESTOR AZEROT",1,"ALAIN SUGUENOT",0.707106781186548
25,"FREDERIQUE MASSAT",51,"ERIC CIOTTI",6.99579705756165,"CAMILLE ROCCA SERRA",1,"BRUNO NESTOR AZEROT",0.707106781186548
26,"YVES DANIEL",50,"PHILIPPE VIGIER",6.99488116933372,"CATHERINE TROALLIC",1,"HUGUETTE BELLO",0.707106781186548
27,"FANNY DOMBRE COSTE",50,"CHANTAL GUITTET",6.94131242502585,"CATHERINE VAUTRIN",1,"JEAN GLAVANY",0.707106781186548
28,"FREDERIC ROIG",49,"FANELIE CARREY CONTE",6.78232998312527,"CECILE UNTERMAIER",1,"JEAN LUC LAURENT",0.707106781186548
29,"PHILIPPE VIGIER",49,"JEAN FREDERIC POISSON",6.70820393249937,"CHANTAL BERTHELOT",1,"MARIE HELENE FABRE",0.707106781186548
30,"FANELIE CARREY CONTE",46,"VERONIQUE LOUWAGIE",6.70820393249937,"CHARLES COURSON",1,"REGIS JUANICO",0.707106781186548
31,"JEAN FREDERIC POISSON",45,"FANNY DOMBRE COSTE",6.66666666666667,"CHRISTOPHE BORGEL",1,"SEBASTIEN HUYGHE",0.707106781186548
32,"VERONIQUE LOUWAGIE",45,"YVES FOULON",6.55913273399938,"CLAUDE GREFF",1,"XAVIER BRETON",0.707106781186548
33,"YVES FOULON",44,"JEAN GRELLIER",6.53497378364605,"CLAUDINE SCHMID",1,"PIERRE MORANGE",0.649519052838329
34,"JEAN GRELLIER",44,"FREDERIQUE MASSAT",6.51920240520265,"CLOTILDE VALTER",1,"YVES BLEIN",0.632714776450015
35,"ERICKA BAREIGTS",43,"EDOUARD COURTIAL",6.32455532033676,"COLETTE CAPDEVIELLE",1,"ANNE GROMMERCH",0.577350269189626
36,"EDOUARD COURTIAL",40,"PAUL SALEN",6.2449979983984,"CORINNE ERHEL",1,"BERNADETTE LACLAIS",0.577350269189626
37,"PAUL SALEN",39,"ISABELLE CALLENNEC",6.08276253029822,"DAMIEN ABAD",1,"COLETTE CAPDEVIELLE",0.577350269189626
38,"ISABELLE CALLENNEC",37,"PIERRE MOREL HUISSIER",6.08276253029822,"DANIEL FASQUELLE",1,"ELISABETH POCHON",0.577350269189626
39,"PIERRE MOREL HUISSIER",37,"CORINNE ERHEL",5.91607978309962,"DANIEL GOLDBERG",1,"ESTELLE GRELIER",0.577350269189626
40,"CORINNE ERHEL",35,"LIONEL TARDY",5.91607978309962,"DANIELLE AUROI",1,"HENRI EMMANUELLI",0.577350269189626
41,"LIONEL TARDY",35,"CATHERINE COUTELLE",5.91607978309962,"DAVID DOUILLET",1,"MARIE NOELLE BATTISTEL",0.577350269189626
42,"CATHERINE COUTELLE",35,"OLIVIER DASSAULT",5.83333333333333,"DENIS BAUPIN",1,"KLEBER MESQUIDA",0.5
43,"OLIVIER DASSAULT",35,"ANNICK GIRARDIN",5.65945330970279,"DINO CINIERI",1,"STEPHANE TRAVERT",0.5
44,"ANNICK GIRARDIN",33,"BENOIST APPARU",5.56776436283002,"DOMINIQUE LEFEBVRE",1,"YANNICK MOREAU",0.5
45,"BENOIST APPARU",31,"DINO CINIERI",5.47722557505166,"DOMINIQUE NACHURY",1,"JACQUES PELISSARD",0.447213595499958
46,"DINO CINIERI",30,"MARC FUR",5.47722557505166,"DOMINIQUE POTIER",1,"JEAN PIERRE DOOR",0.447213595499958
47,"MARC FUR",30,"ANNICK LOCH",5.46550957110084,"DOMINIQUE TIAN",1,"PHILIPPE GOUJON",0.447213595499958
48,"ANNICK LOCH",30,"BARBARA ROMAGNAN",5.3851648071345,"EDITH GUEUGNEAU",1,"ALEXIS BACHELAY",0.408248290463863
49,"BARBARA ROMAGNAN",29,"DOMINIQUE POTIER",5.3851648071345,"EDOUARD COURTIAL",1,"CHRISTOPHE BORGEL",0.408248290463863
50,"DOMINIQUE POTIER",29,"SANDRINE DOUCET",5.3851648071345,"ELISABETH POCHON",1,"GERARD SEBAOUN",0.408248290463863
51,"SANDRINE DOUCET",29,"SYLVIANE BULTEAU",5.3851648071345,"ERIC ALAUZET",1,"JEAN PHILIPPE NILOR",0.408248290463863
