"rank","a00.name","a00","a05.name","a05","a10.name","a10","a15.name","a15"
1,"JEAN PIERRE BEL",122,"JEAN PIERRE BEL",11.0453610171873,"JACQUES GILLOT",1,"ALEX TURK",1
2,"JEAN CLAUDE CARLE",109,"JEAN CLAUDE CARLE",10.4403065089106,"ADRIEN GOUTEYRON",1,"ANDRE DULAIT",1
3,"JEAN MARC PASTOR",107,"JEAN MARC PASTOR",10.3440804327886,"ALAIN ANZIANI",1,"AYMERI MONTESQUIOU",1
4,"JEAN PAUL EMORINE",105,"JEAN PAUL EMORINE",10.2469507659596,"ALAIN FOUCHE",1,"BERNADETTE DUPONT",1
5,"NICOLE BRICQ",96,"NICOLE BRICQ",9.79795897113271,"ALAIN GOURNAC",1,"BERNARD MURAT",1
6,"JEAN PIERRE SUEUR",95,"JEAN PIERRE SUEUR",9.74679434480896,"ALAIN HOUPERT",1,"BRUNO SIDO",1
7,"DOMINIQUE LECLERC",91,"DOMINIQUE LECLERC",9.53939201416946,"ALAIN LAMBERT",1,"CATHERINE DUMAS",1
8,"MARIE THERESE HERMANGE",89,"MARIE THERESE HERMANGE",9.4339811320566,"ALAIN MILON",1,"CHARLES JOSSELIN",1
9,"ROLAND COURTEAU",73,"ROLAND COURTEAU",8.54400374531753,"ALAIN VASSELLE",1,"GASTON FLOSSE",1
10,"CATHERINE PROCACCIA",72,"CATHERINE PROCACCIA",8.48528137423857,"ALEX TURK",1,"GERARD BAILLY",1
11,"RICHARD YUNG",70,"RICHARD YUNG",8.36660026534076,"ALIMA BOUMEDIENE THIERY",1,"GILBERT BARBIER",1
12,"ALIMA BOUMEDIENE THIERY",67,"ALIMA BOUMEDIENE THIERY",8.18535277187245,"AMBROISE DUPONT",1,"JEAN CLAUDE GAUDIN",1
13,"RAYMOND COUDERC",66,"RAYMOND COUDERC",8.12403840463596,"ANDRE DULAIT",1,"JEAN JACQUES HYEST",1
14,"JEAN PIERRE GODEFROY",64,"JEAN PIERRE GODEFROY",8,"ANDRE LARDEUX",1,"JEAN MARC JUILHARD",1
15,"PHILIPPE LEROY",62,"PHILIPPE LEROY",7.87400787401181,"ANDRE TRILLARD",1,"JEAN PIERRE CANTEGRIT",1
16,"LOUIS NEGRE",61,"LOUIS NEGRE",7.81024967590665,"ANNE MARIE ESCOFFIER",1,"JEAN PIERRE LELEUX",1
17,"MICHELE ANDRE",60,"MICHELE ANDRE",7.74596669241483,"ANNE MARIE PAYET",1,"LOUIS CONSTANT FLEMING",1
18,"THIERRY REPENTIN",60,"THIERRY REPENTIN",7.74596669241483,"ANNIE DAVID",1,"LUCETTE MICHAUX CHEVRY",1
19,"MARIE HELENE DES ESGAULX",58,"MARIE HELENE DES ESGAULX",7.61577310586391,"ANNIE JARRAUD VERGNOLLE",1,"MARC LAMENIE",1
20,"SERGE LAGAUCHE",56,"SERGE LAGAUCHE",7.48331477354788,"ANTOINE LEFEVRE",1,"MICHEL BOUTANT",1
21,"ALAIN MILON",55,"ALAIN MILON",7.41619848709566,"AYMERI MONTESQUIOU",1,"PIERRE ANDRE",1
22,"GERARD CESAR",54,"GERARD CESAR",7.34846922834953,"BARIZA KHIARI",1,"RICHARD TUHEIAVA",1
23,"JACQUES GAUTIER",51,"JACQUES GAUTIER",7.14142842854285,"BERNADETTE DUPONT",1,"ROBERT BRET",1
24,"SYLVIE GOY CHAVENT",48,"SYLVIE GOY CHAVENT",6.92820323027551,"BERNARD ANGELS",1,"ROLAND LUART",1
25,"DANIEL RAOUL",46,"DANIEL RAOUL",6.78232998312527,"BERNARD BARRAUX",1,"YVES FREVILLE",1
26,"CLAIRE LISE CAMPION",46,"CLAIRE LISE CAMPION",6.78232998312527,"BERNARD CAZEAU",1,"BERNARD VERA",0.707106781186548
27,"JACQUELINE PANIS",41,"JACQUELINE PANIS",6.40312423743285,"BERNARD FRIMAT",1,"BRIGITTE BOUT",0.707106781186548
28,"MARIE CHRISTINE BLANDIN",40,"MARIE CHRISTINE BLANDIN",6.32455532033676,"BERNARD MURAT",1,"DANIEL SOULAGE",0.707106781186548
29,"DOMINIQUE VOYNET",35,"DOMINIQUE VOYNET",5.91607978309962,"BERNARD VERA",1,"ELIANE ASSASSI",0.707106781186548
30,"SOPHIE JOISSAINS",35,"SOPHIE JOISSAINS",5.91607978309962,"BERTRAND AUBAN",1,"FRANCOISE FERAT",0.707106781186548
31,"YANNICK BOTREL",34,"YANNICK BOTREL",5.8309518948453,"BRIGITTE BOUT",1,"HENRI RICHEMONT",0.707106781186548
32,"HERVE MAUREY",33,"HERVE MAUREY",5.74456264653803,"BRIGITTE GONTHIER MAURIN",1,"MICHELLE DEMESSINE",0.707106781186548
33,"ANTOINE LEFEVRE",32,"ANTOINE LEFEVRE",5.65685424949238,"BRUNO GILLES",1,"PHILIPPE NOGRIX",0.707106781186548
34,"MICHEL HOUEL",32,"MICHEL HOUEL",5.65685424949238,"BRUNO RETAILLEAU",1,"PIERRE LAFFITTE",0.707106781186548
35,"JEAN PIERRE VIAL",31,"JEAN PIERRE VIAL",5.56776436283002,"BRUNO SIDO",1,"SERGE DASSAULT",0.707106781186548
36,"CHRISTIAN DEMUYNCK",30,"CHRISTIAN DEMUYNCK",5.47722557505166,"CATHERINE DUMAS",1,"ANNE MARIE ESCOFFIER",0.577350269189626
37,"PATRICIA SCHILLINGER",30,"PATRICIA SCHILLINGER",5.47722557505166,"CATHERINE MORIN DESAILLY",1,"BRIGITTE GONTHIER MAURIN",0.577350269189626
