"rank","a00.name","a00","a05.name","a05","a10.name","a10","a15.name","a15"
1,"GERARD CESAR",242,"ROBERT BRET",45.3945826586868,"MARIE CLAUDE BEAUDEAU",27.4972440365348,"MARIE CLAUDE BEAUDEAU",30.0655971491342
2,"JEAN PIERRE RAFFARIN",171,"JACQUES OUDIN",42.0296680517681,"ROBERT BRET",26.418822240466,"THIERRY FOUCAUD",28.7136931745751
3,"ALAIN VASSELLE",163,"GERARD CESAR",40.655643309972,"THIERRY FOUCAUD",25.4528275733684,"GUY FISCHER",24.9333163696315
4,"JACQUES OUDIN",161,"ALAIN VASSELLE",38.7730410893047,"GUY FISCHER",24.9555244598153,"NICOLE BORVO COHEN SEAT",19.7368337665855
5,"BERNARD MURAT",141,"BERNARD MURAT",35.9932647405775,"NICOLE BORVO COHEN SEAT",22.4380091864176,"PAUL LORIDANT",17.4711442562291
6,"DANIEL ECKENSPIELLER",140,"JEAN PAUL AMOUDRY",33.6205117229705,"PAUL LORIDANT",18.2764102591308,"ROBERT BRET",15.3752744864101
7,"JEAN PAUL DELEVOYE",137,"JEAN PAUL DELEVOYE",33.4929616744194,"HELENE LUC",12.0894677850086,"JOSIANE MATHON POINAT",14.0859286607116
8,"JEAN PAUL AMOUDRY",132,"JOSEPH OSTERMANN",30.7249782285006,"PHILIPPE ADNOT",11.9122880414435,"CLAIRE LISE CAMPION",11.0412516120352
9,"CLAUDE HURIET",125,"BERNARD FOURNIER",28.5315536997298,"ALAIN GOURNAC",11.8368400857242,"MICHELLE DEMESSINE",10.0417436837488
10,"BERNARD FOURNIER",121,"NELLY OLIN",28.5047074593508,"GEORGES OTHILY",11.3333451494742,"MARIE FRANCE BEAUFILS",9.41535492755676
11,"GEORGES GRUILLOT",116,"DENIS BADRE",28.303776956067,"ROLAND MUZEAU",11.0106790948703,"HELENE LUC",9.1727831387238
12,"JEAN CLAUDE CARLE",115,"HUBERT HAENEL",27.9855937875687,"JACQUES OUDIN",10.9720061897007,"GEORGES OTHILY",8.99292393700424
13,"XAVIER DARCOS",115,"LOUIS SOUVET",26.3499974075422,"PHILIPPE DARNICHE",10.8214167748585,"PHILIPPE ADNOT",8.97187330085301
14,"LOUIS SOUVET",112,"GEORGES GRUILLOT",25.9040854401404,"JOSEPH OSTERMANN",10.7275487175209,"ROBERT PAGES",8.43437918893481
15,"GEORGES MOULY",108,"NICOLE BORVO COHEN SEAT",25.5088664273055,"NELLY OLIN",10.6910308860943,"ROLAND MUZEAU",8.38193632972906
16,"DENIS BADRE",105,"MARIE CLAUDE BEAUDEAU",25.1482924438281,"ROBERT PAGES",10.6541397328162,"PHILIPPE DARNICHE",7.95996554281811
17,"HUBERT HAENEL",97,"ROLAND LUART",25.1456293292641,"JOSIANE MATHON POINAT",10.5984105763518,"IVAN RENAR",6.58019202689268
