"rank","a00.name","a00","a05.name","a05","a10.name","a10","a15.name","a15"
1,"THIERRY MARIANI",281,"JEAN YVES BOUILLONNEC",94.4136224363761,"MARTINE BILLARD",275.3,"YVES COCHET",2732.43198823182
2,"GEORGES COLOMBIER",190,"FRANCOIS BROTTES",88.044377032542,"NOEL MAMERE",260.483333333333,"MARTINE BILLARD",2637.23414312546
3,"PATRICK BEAUDOUIN",140,"AUGUSTIN BONREPAUX",84.2585157079714,"YVES COCHET",246.25,"NOEL MAMERE",2427.22079270227
4,"MICHEL RAISON",135,"JEAN GAUBERT",83.3500258550313,"JEAN YVES BOUILLONNEC",159.177358956403,"MUGUETTE JACQUAINT",619.347122144158
5,"MARIE JO ZIMMERMANN",135,"GAETAN GORCE",83.2325214060142,"GAETAN GORCE",147.396864246864,"PATRICK BRAOUEZEC",440.522190133482
6,"JEAN PIERRE DECOOL",125,"ALAIN VIDALIES",73.516160953228,"ALAIN VIDALIES",142.226997928972,"MAXIME GREMETZ",368.723388074663
7,"MICHEL DIEFENBACHER",90,"JEAN PIERRE BLAZY",68.3784068454146,"MUGUETTE JACQUAINT",138.991666666667,"ALAIN VIDALIES",275.157443990545
8,"MICHEL BOUVARD",89,"JEAN LAUNAY",67.0286224176196,"AUGUSTIN BONREPAUX",122.405128781215,"JEAN YVES BOUILLONNEC",268.366269088024
9,"CHRISTIAN MENARD",87,"GERARD BAPT",62.5449288938116,"ARNAUD MONTEBOURG",113.302024291498,"GAETAN GORCE",261.025801246947
10,"FRANCOIS BROTTES",83,"MICHEL RAISON",60.1712764239509,"JEAN LAUNAY",112.320905580095,"ARNAUD MONTEBOURG",241.205107343497
11,"CHRISTIAN PHILIP",83,"DIDIER MIGAUD",59.7255258264912,"JEAN GAUBERT",112.052045323135,"JEAN GARREC",199.759676898986
12,"LIONNEL LUCA",82,"CHRISTOPHE CARESCHE",58.9860646717603,"MAXIME GREMETZ",106.958333333333,"JEAN LAUNAY",188.217889243333
13,"FRANCOIS CORNUT GENTILLE",82,"PATRICK BLOCHE",58.6184834247712,"PATRICK BRAOUEZEC",99,"PATRICIA ADAM",180.362439097835
14,"HUGUES MARTIN",80,"YVES DURAND",58.0113864172022,"JEAN GARREC",97.1809551559552,"AUGUSTIN BONREPAUX",177.82197355428
15,"MARC FUR",79,"DOMINIQUE TIAN",57.820597849,"FRANCOIS BROTTES",93.3953292415471,"JEAN CLAUDE SANDRIER",176.793311525069
16,"MICHEL LEJEUNE",79,"ARNAUD MONTEBOURG",53.2217118034308,"YVES DURAND",90.9546203796204,"MICHEL VAXES",160.226012245203
17,"PHILIPPE VITEL",73,"JEAN MARIE GUEN",50.3262196330551,"CHRISTOPHE CARESCHE",86.9838956365272,"JEAN GAUBERT",150.63775604504
18,"MICHEL ROUMEGOUX",72,"PAULETTE GUINCHARD",49.2919597769493,"PATRICIA ADAM",83.6607142857143,"YVES DURAND",142.60550349384
19,"JACQUES PELISSARD",71,"JEAN LOUIS DUMONT",47.7867401795186,"JEAN PIERRE BLAZY",83.4929736199473,"DANIEL PAUL",130.16105843627
20,"JEAN GAUBERT",62,"JEAN GARREC",47.2774996016812,"PATRICK BLOCHE",76.358368867115,"CHRISTOPHE CARESCHE",128.270942335446
21,"DOMINIQUE TIAN",62,"CHRISTIAN PAUL",46.9237313594462,"PAULETTE GUINCHARD",71.4616852544819,"NICOLAS PERRUCHOT",123.011822695992
22,"GUY TEISSIER",62,"THIERRY MARIANI",45.8667058175781,"JEAN MARIE GUEN",70.3535661820695,"JACQUELINE FRAYSSE",112.92501926057
23,"AUGUSTIN BONREPAUX",58,"CATHERINE GENISSON",44.5012216704073,"DIDIER MIGAUD",69.9438908872719,"JEAN PIERRE BRARD",107.532568091601
24,"GERARD BAPT",57,"MICHEL BOUVARD",43.8514871784792,"GERARD BAPT",68.6292654444201,"PAULETTE GUINCHARD",103.602544563439
25,"JEAN YVES BOUILLONNEC",56,"RODOLPHE THOMAS",43.0812014220401,"CATHERINE GENISSON",63.8825396825397,"JEAN PIERRE BLAZY",101.948509266397
26,"JEAN PIERRE BLAZY",56,"JEAN PIERRE BALLIGAND",42.3710435636956,"FRANCOIS DOSE",59.4618362670182,"PATRICK BLOCHE",99.4669284395454
27,"MARTIAL SADDIER",55,"LIONNEL LUCA",42.0278142619658,"CHRISTIAN PAUL",57.9430674919336,"FRANCOIS BROTTES",99.0714889255563
28,"JEAN MARIE BINETRUY",53,"PHILIPPE FENEUIL",41.6510910462725,"DOMINIQUE TIAN",53.922927993803,"JEAN MARIE GUEN",98.3508062124309
