"rank","a00.name","a00","a05.name","a05","a10.name","a10","a15.name","a15"
1,"JEAN PIERRE SUEUR",138,"JEAN PIERRE SUEUR",140.823206252542,"ELIANE ASSASSI",297.423684210526,"JOSIANE MATHON POINAT",1056.04248318118
2,"JEAN CLAUDE GAUDIN",130,"NICOLE BRICQ",118.038654173058,"NICOLE BORVO COHEN SEAT",295.525,"NICOLE BORVO COHEN SEAT",1037.01662329629
3,"ANTOINE LEFEVRE",122,"RICHARD YUNG",117.006298972634,"GUY FISCHER",263.841666666667,"ELIANE ASSASSI",1025.87233707783
4,"CATHERINE PROCACCIA",114,"ELIANE ASSASSI",86.2298794227567,"YVON COLLIN",248.499188396855,"GUY FISCHER",840.481964548882
5,"DIDIER GUILLAUME",112,"MICHEL TESTON",84.7210322630327,"ANNIE DAVID",208.394242135189,"YVON COLLIN",816.814698014556
6,"PIERRE BERNARD REYMOND",112,"NICOLE BORVO COHEN SEAT",84.2175753628659,"JOSIANE MATHON POINAT",198.375,"FRANCOIS AUTAIN",595.252728374883
7,"RICHARD YUNG",110,"JACKY MENN",82.9129486500578,"JACQUES MEZARD",166.485369695664,"ANNIE DAVID",568.524987604126
8,"JACKY MENN",107,"GUY FISCHER",82.8244126651879,"NICOLE BRICQ",151.446998684638,"JEAN CLAUDE DANGLOT",558.626622671009
9,"GERARD CORNU",107,"ALAIN ANZIANI",79.5434888758687,"JEAN CLAUDE DANGLOT",150.85,"JACQUES MEZARD",413.411192355505
10,"THIERRY REPENTIN",106,"ROLAND COURTEAU",79.0860848483805,"ISABELLE PASQUET",148.063095238095,"ISABELLE PASQUET",413.326676084931
11,"ROLAND COURTEAU",104,"ANNIE DAVID",76.3874255344771,"BERNARD VERA",143.888095238095,"BERNARD VERA",406.81882651768
12,"CHRISTIAN CAMBON",103,"YVON COLLIN",75.6008024635166,"JEAN PIERRE SUEUR",143.704169704681,"GELITA HOARAU",344.242776313443
13,"JEAN JACQUES MIRASSOU",102,"CHRISTIANE DEMONTES",74.3943033122865,"FRANCOIS AUTAIN",135.363095238095,"THIERRY FOUCAUD",302.386906916251
14,"MICHELE ANDRE",99,"PIERRE YVES COLLOMBAT",68.3325570969564,"RICHARD YUNG",124.458854538849,"MARIE FRANCE BEAUFILS",258.456130089829
15,"JEAN CLAUDE PEYRONNET",98,"JACQUES MEZARD",67.0455440859639,"THIERRY FOUCAUD",118.068167701863,"NICOLE BRICQ",194.310868513951
16,"SOPHIE JOISSAINS",97,"FRANCOIS MARC",66.5889506529019,"MICHEL TESTON",110.42543550329,"ODETTE TERRADE",156.561064258895
17,"ALAIN FOUCHE",97,"JEAN PIERRE GODEFROY",64.4149100696746,"GELITA HOARAU",109.238095238095,"JEAN PIERRE SUEUR",146.644071954149
18,"FRANCOISE CARTRON",95,"THIERRY REPENTIN",63.9155639053542,"MARIE FRANCE BEAUFILS",108.270238095238,"MICHEL TESTON",143.928567445133
19,"GAETAN GORCE",94,"PHILIPPE DOMINATI",63.6385172873947,"CHRISTIANE DEMONTES",86.4767557081325,"GERARD CAM",133.94403922609
20,"CHARLES REVET",93,"CATHERINE PROCACCIA",63.4811032986367,"ALIMA BOUMEDIENE THIERY",85.4392129546891,"RICHARD YUNG",132.386090399674
21,"BRUNO GILLES",93,"ALAIN MILON",62.1833107533961,"JEAN DESESSARD",80.4139938342561,"JEAN DESESSARD",121.888694704548
22,"NICOLE BRICQ",92,"ALIMA BOUMEDIENE THIERY",60.6125907469037,"GERARD CAM",79.4941075514874,"ALIMA BOUMEDIENE THIERY",120.434698803724
23,"JEAN PIERRE BEL",91,"MICHELE ANDRE",58.3058706888516,"ALAIN ANZIANI",79.0895827818181,"CHRISTIANE DEMONTES",100.521531150208
24,"RAYMOND COUDERC",91,"JEAN CLAUDE PEYRONNET",58.1641967585517,"ODETTE TERRADE",74.6916666666667,"DOMINIQUE VOYNET",89.4458076039415
25,"FRANCOIS PATRIAT",89,"DIDIER GUILLAUME",57.7801567622452,"PHILIPPE DOMINATI",73.6338342279643,"PHILIPPE DOMINATI",85.1990551355175
26,"PIERRE YVES COLLOMBAT",87,"SERGE LARCHER",54.9942433383144,"JEAN PIERRE GODEFROY",70.3267904963435,"ANNE MARIE ESCOFFIER",83.9511551267961
27,"LOUIS NEGRE",87,"JACQUES GILLOT",54.507199654547,"JACKY MENN",64.2481967649264,"EVELYNE DIDIER",79.559093867207
28,"MICHEL HOUEL",86,"ODETTE HERVIAUX",54.010181276712,"JACQUES MULLER",64.1369935478855,"MIREILLE SCHURCH",79.5450995334453
29,"BRUNO RETAILLEAU",86,"JEAN DESESSARD",53.0517651374482,"DOMINIQUE VOYNET",62.1460807023951,"ALAIN ANZIANI",78.638266852533
30,"JACQUES GILLOT",85,"ISABELLE PASQUET",53.0395966191657,"ROLAND COURTEAU",60.1404693908196,"JACQUES MULLER",78.330097959968
31,"PHILIPPE DALLIER",85,"JEAN ETIENNE ANTOINETTE",52.5333663678489,"ALAIN MILON",56.8641784743151,"JEAN PIERRE GODEFROY",76.7812522934036
32,"MARCEL PIERRE CLEACH",85,"JACQUES MULLER",52.5156236044006,"EVELYNE DIDIER",56.1710526315789,"FRANCOISE LABORDE",74.2681479860773
33,"CLAUDE DOMEIZEL",83,"CHARLES REVET",52.3655922819211,"FRANCOIS MARC",56.1277006209443,"FRANCOIS FORTASSIN",73.2144077933622
34,"DANIEL RAOUL",83,"CLAUDE BERIT DEBAT",52.2927684381202,"MIREILLE SCHURCH",55.4877192982456,"JEAN MILHAU",67.6531582754329
35,"ROLAND RIES",83,"BERNARD CAZEAU",52.0886440316978,"PIERRE YVES COLLOMBAT",53.6705558552737,"MICHEL CHARASSE",59.99960108464
36,"JEAN BIZET",83,"REMY POINTEREAU",51.3368002418785,"FRANCOIS FORTASSIN",49.7706884246047,"RAYMOND VALL",54.359720021454
37,"CLAUDE BERIT DEBAT",82,"MICHEL HOUEL",51.1703767353664,"ODETTE HERVIAUX",49.4423674837846,"ROBERT TROPEANO",53.2099742391109
38,"BERNADETTE BOURZAI",82,"BERNARD VERA",50.8919022466808,"ANNE MARIE ESCOFFIER",49.2985438172938,"ALAIN MILON",52.0000423647782
39,"NICOLE BONNEFOY",81,"SOPHIE JOISSAINS",50.8163418455357,"FRANCOISE LABORDE",47.1468769220975,"JACKY MENN",49.7851162544781
40,"ALAIN ANZIANI",80,"YVES DAUDIGNY",50.5790131094094,"REMY POINTEREAU",44.6689332046531,"ALEX TURK",49.1243877604085
41,"CLAUDINE LEPAGE",80,"MARIE CHRISTINE BLANDIN",49.6757560702615,"YVES DAUDIGNY",44.1075270193416,"FRANCOIS MARC",47.3099327456825
42,"ALAIN RICHARD",80,"BARIZA KHIARI",48.5405723777025,"MARIE CHRISTINE BLANDIN",41.8250973076631,"BRIGITTE GONTHIER MAURIN",47.0275401176795
43,"FRANCOIS MARC",79,"MARYVONNE BLONDIN",48.4166036670836,"ROBERT TROPEANO",40.2319711437962,"JEAN MICHEL BAYLET",46.4475096697729
44,"SERGE LARCHER",79,"GERARD CAM",47.1787559335942,"BRIGITTE GONTHIER MAURIN",40.0283333333333,"ROLAND COURTEAU",45.7334063948442
45,"CLAIRE LISE CAMPION",77,"FRANCOIS REBSAMEN",46.7749172490669,"JEAN ETIENNE ANTOINETTE",39.996443216502,"JEAN PIERRE PLANCADE",45.5812276995612
46,"MARYVONNE BLONDIN",76,"THIERRY FOUCAUD",46.1001845835083,"BERNARD CAZEAU",39.3221280733467,"ODETTE HERVIAUX",45.2608683143901
47,"YANNICK BOTREL",76,"CLAUDE DOMEIZEL",45.6724394199436,"JEAN MILHAU",39.0397026584527,"NICOLAS ABOUT",43.4820950628767
48,"SYLVIE GOY CHAVENT",76,"JEAN JACQUES MIRASSOU",45.4848290068783,"MICHEL CHARASSE",38.6194042069042,"PIERRE YVES COLLOMBAT",42.1545554299526
49,"GERARD CESAR",75,"MARIE FRANCE BEAUFILS",45.3556448946493,"THIERRY REPENTIN",38.5396161258435,"JEAN FRANCOIS VOGUET",39.0619990217875
50,"JEAN LUC FICHET",75,"VIRGINIE KLES",44.9722168941032,"SERGE LARCHER",38.2831240551105,"REMY POINTEREAU",38.8671203550015
51,"CHRISTOPHE BECHU",75,"CLAIRE LISE CAMPION",44.6256162843709,"NICOLAS ABOUT",37.0960978835979,"YVES DAUDIGNY",38.4640549540502
52,"DOMINIQUE BRAYE",74,"BERNADETTE BOURZAI",44.2128331580723,"RAYMOND VALL",36.8978545555751,"ANNE MARIE PAYET",37.7222099244025
53,"GERARD COLLOMB",74,"JEAN PIERRE MICHEL",43.8037499558535,"JEAN PIERRE PLANCADE",36.8067744219407,"MARIE CHRISTINE BLANDIN",35.2151412113631
54,"JEAN YVES LECONTE",73,"DOMINIQUE BRAYE",43.6247599203582,"CATHERINE PROCACCIA",35.3495655790543,"ANNIE JARRAUD VERGNOLLE",33.8535378098333
55,"YVES KRATTINGER",71,"DANIEL RAOUL",43.5116954791478,"JACQUES GILLOT",34.9533507550665,"GILBERT BARBIER",33.2349296017259
56,"CATHERINE TASCA",70,"GEORGES PATIENT",43.4879203177191,"BARIZA KHIARI",34.6498112758084,"NICOLAS ALFONSI",32.68486008683
57,"PIERRE HERISSON",70,"GERARD COLLOMB",43.4598873958724,"JEAN CLAUDE PEYRONNET",34.5211610670155,"PHILIPPE ADNOT",32.2398207111444
58,"JEAN ETIENNE ANTOINETTE",69,"GERARD CESAR",43.4306950931722,"YVES DETRAIGNE",34.4284090036372,"JEAN ETIENNE ANTOINETTE",30.4514174623676
59,"BERNARD CAZEAU",69,"HERVE MAUREY",43.3463504781965,"MICHELE ANDRE",34.3391369372231,"BERNARD CAZEAU",29.6845845185708
60,"RENEE NICOUX",69,"DOMINIQUE VOYNET",43.1784948912286,"ANNE MARIE PAYET",33.7431798294298,"YVES DETRAIGNE",29.4663607512377
61,"CHRISTIAN DEMUYNCK",69,"GERARD CORNU",42.5626036211639,"CLAUDE BERIT DEBAT",33.3479711088153,"CHARLES GAUTIER",28.6153841786879
62,"ALAIN MILON",68,"CLAUDINE LEPAGE",41.6826945026095,"JEAN MICHEL BAYLET",33.2244598946805,"SERGE LARCHER",26.6500182283244
63,"BARIZA KHIARI",68,"NICOLE BONNEFOY",41.6614920790078,"ANNIE JARRAUD VERGNOLLE",33.2240598060717,"JEAN PAUL AMOUDRY",25.7396769734874
64,"FRANCOIS REBSAMEN",68,"FRANCOISE CARTRON",41.394002299701,"GEORGES PATIENT",33.1789335712331,"GEORGES PATIENT",25.3137336732049
65,"VIRGINIE KLES",68,"ALAIN FOUCHE",41.1209568479634,"FRANCOIS REBSAMEN",32.1748953478978,"FRANCOIS VENDASI",24.9899777601014
66,"ALBERIC MONTGOLFIER",68,"JEAN CLAUDE DANGLOT",40.7351199826391,"CHARLES GAUTIER",31.9953145704255,"IVAN RENAR",24.9159920274006
67,"JEAN PIERRE MICHEL",67,"YVES DETRAIGNE",40.2260515483554,"HERVE MAUREY",31.8458660979432,"BARIZA KHIARI",24.7341422368693
68,"HUGUES PORTELLI",66,"CHRISTIAN CAMBON",40.0701370350662,"MARYVONNE BLONDIN",30.8443093507297,"RICHARD TUHEIAVA",24.0300431739497
69,"CAROLINE CAYEUX",66,"GERARD MIQUEL",39.8124632867205,"MICHEL HOUEL",30.4465983167363,"MARIE AGNES LABARRE",23.7821901533617
70,"MICHEL TESTON",65,"EVELYNE DIDIER",39.65840987337,"PHILIPPE ADNOT",30.3889946984776,"JACQUES MAHEAS",23.4574555772418
71,"ROLAND POVINELLI",65,"FRANCOIS PATRIAT",39.2823340501985,"GILBERT BARBIER",30.2257100334306,"HERVE MAUREY",23.3966453078502
72,"ADRIEN GOUTEYRON",65,"PIERRE BERNARD REYMOND",38.9827754221994,"DIDIER GUILLAUME",29.8084510309788,"THIERRY REPENTIN",23.2385028054639
73,"CHRISTIANE DEMONTES",64,"MIREILLE SCHURCH",38.706180657004,"VIRGINIE KLES",29.7426513583863,"RAYMONDE TEXIER",22.9652004484996
74,"GERARD MIQUEL",64,"YANNICK BOTREL",38.6556029975487,"CHARLES REVET",29.4855403767354,"JACQUES GILLOT",22.4142266847273
75,"PATRICIA SCHILLINGER",64,"ANTOINE LEFEVRE",38.4255383650477,"JEAN PIERRE MICHEL",28.6383359730587,"JACK RALITE",22.275445568168
76,"CLAUDE HAUT",64,"PATRICIA SCHILLINGER",38.3623549782316,"JEAN PAUL AMOUDRY",28.2419730257804,"FRANCOIS REBSAMEN",22.1320304028722
77,"JEAN PAUL ALDUY",63,"YVES KRATTINGER",37.3005731668862,"RAYMONDE TEXIER",27.1628097930415,"CLAUDE BERIT DEBAT",21.2665576960293
78,"CATHERINE TROENDLE",63,"JOSIANE MATHON POINAT",37.2642590158452,"SOPHIE JOISSAINS",26.6216556552819,"DANIEL DUBOIS",20.896660420245
79,"ERIC DOLIGE",61,"BRUNO GILLES",37.2566268386562,"CLAIRE LISE CAMPION",25.8629302436352,"JEAN CLAUDE PEYRONNET",20.4887306595464
80,"JEAN PAUL FOURNIER",61,"JEAN PIERRE CAFFET",37.0282756434542,"DOMINIQUE BRAYE",25.717833487958,"MICHELE ANDRE",20.2239725033181
81,"RENE BEAUMONT",60,"ALBERIC MONTGOLFIER",35.8801646028805,"GERARD COLLOMB",25.5238082765123,"CLAUDE LISE",19.860799842303
82,"ALAIN CHATILLON",60,"CHARLES GAUTIER",35.7744683093546,"CATHERINE MORIN DESAILLY",25.4156710194026,"CATHERINE PROCACCIA",19.6844686323323
83,"JEAN PIERRE GODEFROY",59,"ODETTE TERRADE",35.6336685359974,"JEAN PIERRE CAFFET",25.3906147616226,"VIRGINIE KLES",19.6704848219859
