"rank","a00.name","a00","a05.name","a05","a10.name","a10","a15.name","a15"
1,"LADISLAS PONIATOWSKI",109,"THIERRY REPENTIN",188.515622457135,"JEAN DESESSARD",398.255655175026,"ELIANE ASSASSI",2014.06886395798
2,"JEAN PIERRE SUEUR",108,"JEAN DESESSARD",154.581173855362,"FRANCOIS AUTAIN",358.256060606061,"FRANCOIS AUTAIN",1812.28418794643
3,"JEAN PAUL EMORINE",107,"MARIE CHRISTINE BLANDIN",143.283554098958,"ANNIE DAVID",356.789393939394,"ANNIE DAVID",1546.11254270212
4,"THIERRY REPENTIN",105,"JEAN PIERRE GODEFROY",130.541420275005,"NICOLE BORVO COHEN SEAT",355.375,"JOSIANE MATHON POINAT",1422.69198861131
5,"GERARD CESAR",101,"JEAN PIERRE SUEUR",123.533050602665,"THIERRY REPENTIN",338.458475337152,"GUY FISCHER",1400.01641589411
6,"JEAN PIERRE GODEFROY",98,"DOMINIQUE VOYNET",123.457346609976,"ALIMA BOUMEDIENE THIERY",338.27093918038,"NICOLE BORVO COHEN SEAT",1396.9034535024
7,"ROLAND COURTEAU",97,"ALIMA BOUMEDIENE THIERY",119.194712322216,"ELIANE ASSASSI",331.739393939394,"JEAN DESESSARD",1026.04711119153
8,"JEAN LOUIS MASSON",96,"DANIEL RAOUL",111.814894555896,"MARIE CHRISTINE BLANDIN",331.131885084339,"YVES COQUELLE",989.468863365103
9,"BERNARD CAZEAU",95,"BERNARD CAZEAU",105.905988448816,"GUY FISCHER",321.789393939394,"ALIMA BOUMEDIENE THIERY",960.002554346936
10,"FRANCOIS MARC",95,"SERGE LAGAUCHE",104.83941404609,"DOMINIQUE VOYNET",282.254007999551,"EVELYNE DIDIER",822.029054944721
11,"HUGUES PORTELLI",93,"NICOLE BRICQ",104.060581401165,"JOSIANE MATHON POINAT",281.322727272727,"GELITA HOARAU",794.069288600109
12,"SERGE LAGAUCHE",91,"ROLAND COURTEAU",102.512176364349,"GELITA HOARAU",224.731060606061,"MARIE CHRISTINE BLANDIN",765.254086618902
13,"DOMINIQUE BRAYE",88,"BERNARD FRIMAT",98.162847470038,"EVELYNE DIDIER",216.415584415584,"ODETTE TERRADE",678.557273563957
14,"JEAN CLAUDE CARLE",88,"RAYMONDE TEXIER",90.7643592268165,"MARIE FRANCE BEAUFILS",198.219155844156,"MARIE FRANCE BEAUFILS",676.852399283254
15,"JACQUES BLANC",83,"NICOLE BORVO COHEN SEAT",90.4081025129938,"ODETTE TERRADE",194.579761904762,"DOMINIQUE VOYNET",645.302424030656
16,"JACQUELINE ALQUIER",82,"GERARD CESAR",87.559971706797,"YVES COQUELLE",189.947727272727,"THIERRY REPENTIN",607.663906229296
17,"NICOLE BRICQ",79,"FRANCOIS MARC",83.8918231990807,"JACQUES MULLER",185.670657814408,"THIERRY FOUCAUD",584.336630001052
18,"CATHERINE PROCACCIA",79,"PIERRE YVES COLLOMBAT",83.1314799498703,"ROLAND MUZEAU",179.147727272727,"ROLAND MUZEAU",581.557276072446
19,"CHRISTIAN CAMBON",79,"ANNIE DAVID",82.3346736487641,"THIERRY FOUCAUD",176.122727272727,"GERARD CAM",515.323439345277
