"rank","a00.name","a00","a05.name","a05","a10.name","a10","a15.name","a15"
1,"BERNARD DEBRE",210,"CLAUDE BIRRAUX",38.0291957327481,"CLAUDE BIRRAUX",7.90284004415117,"CLAUDE BIRRAUX",1.64228770974658
2,"MICHEL ROSTOLAN",196,"MICHEL HANNOUN",31.6549703344242,"MICHEL HANNOUN",5.62942217344536,"JACQUES TOUBON",1.15808510138785
3,"CLAUDE BIRRAUX",183,"MICHEL ROSTOLAN",25.6124067121062,"GILBERT BARBIER",4.12723062507492,"GILBERT BARBIER",1.06485938152091
4,"MICHEL HANNOUN",178,"ALAIN GRIOTTERAY",23.2097616250955,"PIERRE REMY HOUSSIN",3.67044296389638,"PIERRE REMY HOUSSIN",1.04826591060038
5,"ALAIN GRIOTTERAY",168,"JOSEPH HENRI MAUJOUAN GASSET",20.7916474173805,"JEAN JACK SALLES",3.61390962265219,"MICHEL HANNOUN",1.00111905562001
6,"CHRISTINE BOUTIN",147,"MICHEL PELCHAT",19.8249540418932,"MICHEL ROSTOLAN",3.34691519176705,"ELIE HOARAU",1
7,"MICHEL PELCHAT",145,"JEAN JACK SALLES",19.7560684157156,"HENRI BOUVET",3.31596157510213,"PAUL VERGES",1
8,"JOSEPH HENRI MAUJOUAN GASSET",140,"CHRISTINE BOUTIN",19.7163038999425,"ALAIN GRIOTTERAY",3.2065061588914,"HENRI BOUVET",0.910307028209771
9,"PIERRE MAUGER",136,"BERNARD DEBRE",19.1294882046571,"JOSEPH HENRI MAUJOUAN GASSET",3.08780430234759,"PIERRE MAZEAUD",0.855714168034256
10,"DANIEL COLIN",135,"JEAN BRIANE",18.066959427347,"JEAN BRIANE",2.88862852167613,"JEAN JACK SALLES",0.661080053271571
11,"MICHEL BARNIER",133,"PIERRE MAUGER",16.8156890674049,"JEAN LOUIS MASSON",2.78278203692537,"JEAN LOUIS MASSON",0.637647780183973
12,"ROLAND NUNGESSER",131,"DENIS JACQUAT",16.2320330264985,"MICHEL PELCHAT",2.71054346733226,"JACQUES BOMPARD",0.601889842992923
13,"JEAN BROCARD",130,"GILBERT BARBIER",15.9965089552266,"CHRISTINE BOUTIN",2.64443972431896,"FRANCOIS PORTEU LA MORANDIERE",0.601766095393725
14,"BERNARD SAVY",128,"JEAN BROCARD",15.7460875628226,"DENIS JACQUAT",2.46241959040502,"ALAIN LAMASSOURE",0.555053919367349
15,"PASCAL CLEMENT",127,"DANIEL COLIN",14.2601567105462,"ALAIN LAMASSOURE",2.41996671724327,"HENRI CUQ",0.483762961013377
16,"ROBERT ANDRE VIVIEN",122,"ROLAND NUNGESSER",13.973694963874,"GEORGES DELFOSSE",2.38682398344746,"JEAN BRIANE",0.461847206210619
17,"EMILE KOEHL",117,"GEORGES DELFOSSE",13.9044145025688,"FRANCOIS PORTEU LA MORANDIERE",2.35352767952729,"JOSEPH HENRI MAUJOUAN GASSET",0.458575273916297
18,"MONIQUE PAPON",116,"DOMINIQUE BUSSEREAU",13.5727767343552,"PIERRE MICAUX",2.28096752798634,"ALAIN GRIOTTERAY",0.442989545221844
19,"JEAN BRIANE",113,"EMILE KOEHL",13.0921726143463,"JEAN ROATTA",2.26472827389594,"MICHEL ROSTOLAN",0.437359964910534
20,"JEAN JACK SALLES",108,"PIERRE REMY HOUSSIN",12.8518455241003,"PIERRE MAUGER",2.07917205008559,"GABRIEL KASPEREIT",0.430777125347926
21,"DENIS JACQUAT",107,"JEAN ROATTA",12.7695119609368,"PIERRE MAZEAUD",2.06354002558554,"PIERRE MICAUX",0.430614517222797
22,"CHRISTIAN DEMUYNCK",106,"BERNARD SAVY",12.5968945858252,"JEAN PIERRE DELALANDE",2.03473304047612,"GERARD LARRAT",0.427573349975669
23,"HENRY JEAN BAPTISTE",101,"PASCAL CLEMENT",12.3868795657533,"JACQUES TOUBON",2.00390625,"GEORGES DELFOSSE",0.40972086432748
24,"MAURICE DOUSSET",98,"JEAN LOUIS MASSON",12.1444410310662,"DOMINIQUE BUSSEREAU",1.95979008809206,"JEAN ROATTA",0.40165937196925
25,"DOMINIQUE BUSSEREAU",94,"PIERRE MICAUX",12.0822978688297,"MARC REYMANN",1.9173026816227,"DENIS JACQUAT",0.373552113238797
26,"JACQUES MEDECIN",91,"HENRI BOUVET",12.0790028274065,"JEAN BROCARD",1.90722518104675,"MICHEL PELCHAT",0.370595859782179
27,"BRUNO DURIEUX",89,"JEAN PIERRE DELALANDE",11.6759202511793,"BERNARD DEBRE",1.74255866177198,"FRANCOIS AUBERT",0.364896817537275
28,"JACQUES FARRAN",82,"MARC REYMANN",11.249087829113,"GILBERT GANTIER",1.69660441680731,"BRUNO BOURG BROC",0.361064462757933
29,"JEAN PAUL FUCHS",82,"BRUNO DURIEUX",11.0216010603408,"BRUNO BOURG BROC",1.67426422462464,"CHRISTINE BOUTIN",0.35468419897791
30,"GEORGES DELFOSSE",81,"FRANCIS DELATTRE",11.0212721831053,"GEORGES COLOMBIER",1.63743435582033,"JEAN PIERRE DELALANDE",0.354587771836401
31,"SEBASTIEN COUEPEL",80,"JEAN FRANCOIS MICHEL",10.5552198193649,"FRANCIS DELATTRE",1.61957920712121,"GERARD WELZER",0.353553390593274
32,"JEAN JACQUES JEGOU",80,"ALAIN LAMASSOURE",10.5507567971776,"HENRI CUQ",1.61502498072422,"ANDRE BELLON",0.353553390593274
33,"MICHEL GHYSEL",79,"JACQUES FARRAN",10.3994277423179,"JEAN FRANCOIS MICHEL",1.59160950621589,"VINCENT ANSQUER",0.347668091510195
34,"ALAIN MAYOUD",78,"JEAN SEITLINGER",10.1999173706137,"LEONCE DEPREZ",1.53250061293614,"GABRIEL DOMENECH",0.332502457886879
35,"ELIE MARTY",76,"GILBERT GANTIER",10.0049817886706,"MICHEL ORNANO",1.51944444444444,"MARC REYMANN",0.32678645849345
36,"FRANCIS DELATTRE",75,"JACQUES MEDECIN",9.94106759310878,"JEAN SEITLINGER",1.5078016574978,"GEORGES COLOMBIER",0.323311537044031
37,"ANTOINE CARRE",75,"MICHEL HAMAIDE",9.81355298041091,"DANIEL COLIN",1.50631162525433,"MICHEL ORNANO",0.321209055095847
38,"FRANCIS GENG",74,"MAURICE DOUSSET",9.43449844484719,"ROLAND NUNGESSER",1.49056603773585,"MICHEL GONELLE",0.308317287560746
39,"JEAN ROATTA",72,"SEBASTIEN COUEPEL",9.25077495980052,"EMILE KOEHL",1.46499986122939,"GERARD CESAR",0.296099542241209
40,"MICHEL HAMAIDE",72,"MICHEL BARNIER",9.23128733019807,"FRANCOIS GRUSSENMEYER",1.45097564740963,"LUCIEN JACOB",0.290935689077358
41,"JEAN FRANCOIS MICHEL",70,"FRANCOIS PORTEU LA MORANDIERE",9.20472685433861,"BRUNO DURIEUX",1.36489539250905,"GILBERT GANTIER",0.287703326995514
42,"JEAN SEITLINGER",69,"ANDRE ROSSI",9.10750353226303,"JACQUES BOMPARD",1.36367440652445,"FRANCOIS GRUSSENMEYER",0.283529588063212
43,"JEAN PIERRE DELALANDE",67,"FRANCIS GENG",9.02493108540666,"MICHEL HAMAIDE",1.33758086249072,"DOMINIQUE BUSSEREAU",0.282976524594424
44,"MARC REYMANN",66,"ANTOINE CARRE",8.85606326506649,"LUCIEN JACOB",1.33326765534306,"LEONCE DEPREZ",0.27382958400526
45,"PIERRE BERNARD REYMOND",66,"MONIQUE PAPON",8.76831282983253,"JACQUES FARRAN",1.31887923619134,"PIERRE MAUGER",0.257078755234397
46,"PIERRE MICAUX",64,"JEAN JACQUES JEGOU",8.64730350100164,"JEAN MARIE DAILLET",1.30900532870726,"ALBERT MAMY",0.254189889965721
47,"ANDRE ROSSI",64,"GERARD TREMEGE",8.579282877239,"JEAN MARAN",1.30574600200589,"JEAN MARAN",0.245294152395858
