"rank","a00.name","a00","a05.name","a05","a10.name","a10","a15.name","a15"
1,"CHRISTIAN PONCELET",186,"JEAN PIERRE SUEUR",166.179239168026,"MICHELLE DEMESSINE",598.52514520616,"MICHELLE DEMESSINE",2767.22571855787
2,"GERARD BAILLY",171,"JEAN PIERRE GODEFROY",132.215797805157,"ROLAND MUZEAU",536.659850634831,"ROLAND MUZEAU",2349.46858550012
3,"ROBERT DEL PICCHIA",163,"MICHELLE DEMESSINE",129.455413427838,"GUY FISCHER",504.118092536608,"GUY FISCHER",2219.78929413361
4,"JACQUES OUDIN",145,"ROLAND MUZEAU",122.582526559764,"MARIE FRANCE BEAUFILS",402.154997298512,"MARIE FRANCE BEAUFILS",1497.58404895847
5,"DOMINIQUE BRAYE",140,"GUY FISCHER",114.486114467877,"NICOLE BORVO COHEN SEAT",328.893006565218,"NICOLE BORVO COHEN SEAT",1107.6000315754
6,"PHILIPPE RICHERT",138,"ALAIN VASSELLE",113.002301101316,"JEAN PIERRE SUEUR",260.523957834566,"GERARD CAM",762.303871105225
7,"ALAIN VASSELLE",133,"CLAUDE DOMEIZEL",111.132806714857,"GERARD CAM",244.00501533603,"ROBERT BRET",652.287010763118
8,"GERARD CESAR",127,"MARIE FRANCE BEAUFILS",107.993031819914,"GILBERT CHABROUX",234.577283408456,"EVELYNE DIDIER",645.022528215965
9,"BERNARD MURAT",116,"MARIE CHRISTINE BLANDIN",100.226990321278,"ROBERT BRET",231.07793942991,"THIERRY FOUCAUD",635.275974869023
10,"JEAN CLAUDE GAUDIN",114,"JEAN CLAUDE PEYRONNET",99.6584667821239,"EVELYNE DIDIER",221.160572135553,"ODETTE TERRADE",609.874822211331
11,"ANDRE LARDEUX",113,"SERGE LAGAUCHE",99.5321002390842,"THIERRY FOUCAUD",218.927039145554,"YVES COQUELLE",595.077387331575
12,"JEAN CLAUDE CARLE",112,"NICOLE BORVO COHEN SEAT",97.6621584360663,"YVES COQUELLE",217.361003792019,"GILBERT CHABROUX",582.823601758338
13,"ALAIN FOUCHE",112,"ROLAND COURTEAU",97.4997490490264,"ANNIE DAVID",213.238370451968,"ANNIE DAVID",578.227887569581
14,"LOUIS BROISSIA",112,"GILBERT CHABROUX",94.4136471571845,"JEAN PIERRE GODEFROY",208.107347491122,"JOSIANE MATHON POINAT",472.272186084721
15,"DANIEL GOULET",110,"BERNARD FRIMAT",91.9734021749457,"ODETTE TERRADE",188.473937936419,"FRANCOIS AUTAIN",446.782293178248
16,"JEAN PIERRE SUEUR",106,"FRANCOIS MARC",90.5157767772263,"ROBERT BADINTER",178.406869095312,"JEAN PIERRE SUEUR",408.430878282935
17,"HUBERT HAENEL",106,"MICHEL DREYFUS SCHMIDT",89.3556306000533,"FRANCOIS AUTAIN",175.328246753247,"ROBERT BADINTER",376.779583718244
18,"ROLAND COURTEAU",105,"GISELE PRINTZ",88.3213913772406,"JOSIANE MATHON POINAT",172.466278174499,"MARIE CLAUDE BEAUDEAU",336.293324721405
19,"PIERRE JARLIER",105,"PIERRE HERISSON",86.7803562256764,"JEAN CLAUDE PEYRONNET",162.816557399405,"JEAN PIERRE GODEFROY",327.560464019688
20,"JEAN FRANCOIS GRAND",105,"BERNARD CAZEAU",84.9256188870354,"MICHEL DREYFUS SCHMIDT",153.546706152561,"JEAN DESESSARD",272.81348269707
21,"JEAN PIERRE BEL",104,"DANIEL RAOUL",84.6165472900136,"MARIE CHRISTINE BLANDIN",147.727199836199,"JEAN CLAUDE PEYRONNET",266.000794707678
22,"BERNARD PLASAIT",104,"GERARD CESAR",84.5073874861124,"SERGE LAGAUCHE",145.685867323575,"MICHEL DREYFUS SCHMIDT",263.851206823523
23,"CLAUDE DOMEIZEL",101,"ROBERT BADINTER",84.4764746175672,"BERNARD FRIMAT",138.673880453021,"PAUL LORIDANT",236.72217864025
24,"JEAN LOUIS MASSON",101,"IVAN RENAR",82.7076939809262,"JEAN DESESSARD",134.921719212632,"MARIE CHRISTINE BLANDIN",217.739009237827
25,"JOELLE GARRIAUD MAYLAM",100,"THIERRY REPENTIN",81.986298106726,"GISELE PRINTZ",134.494278876064,"SERGE LAGAUCHE",213.241475733353
26,"NICOLE BRICQ",97,"ROBERT BRET",81.8612255189684,"MARIE CLAUDE BEAUDEAU",133.419281073673,"JACK RALITE",210.500006291024
27,"JEAN PAUL ALDUY",88,"YVES DAUGE",79.8133600280886,"CLAUDE DOMEIZEL",122.282185428928,"BERNARD FRIMAT",209.087025869935
28,"MICHEL CHARASSE",87,"YVES COQUELLE",79.3943896630521,"BERNARD CAZEAU",122.243402429593,"GISELE PRINTZ",204.805549010562
29,"ANDRE TRILLARD",86,"ANNIE DAVID",78.6378582052378,"FRANCOIS MARC",120.486850670363,"CLAUDE ESTIER",189.815283993944
30,"YANN GAILLARD",85,"GERARD CAM",78.1032994399133,"IVAN RENAR",115.941739722755,"BERNARD CAZEAU",175.959264511697
31,"JACQUES LEGENDRE",85,"JEAN MARC PASTOR",77.8263555899394,"PIERRE YVON TREMEL",107.717467317506,"IVAN RENAR",162.530066586539
32,"JEAN PIERRE GODEFROY",84,"MICHEL CHARASSE",75.9392388100074,"JACK RALITE",106.158799052314,"FRANCOIS MARC",160.381777645141
33,"PATRICE GELARD",84,"EVELYNE DIDIER",75.8299075268088,"CLAUDE ESTIER",102.626898507839,"PIERRE YVON TREMEL",156.546770373265
34,"ROGER BESSE",84,"THIERRY FOUCAUD",75.4460271835728,"PIERRE HERISSON",100.411069688737,"ELIANE ASSASSI",152.075758354443
35,"LADISLAS PONIATOWSKI",82,"PIERRE YVON TREMEL",74.1187616814584,"DANIEL RAOUL",98.081644866892,"CLAUDE DOMEIZEL",134.550123543993
36,"ROGER KAROUTCHI",80,"MICHELE ANDRE",73.5502338302889,"PAUL LORIDANT",96.4271417179312,"GERARD MIQUEL",123.088599143431
37,"THIERRY REPENTIN",78,"BERNARD MURAT",69.4887198308055,"ALAIN VASSELLE",96.0114289788902,"ALIMA BOUMEDIENE THIERY",122.210356830584
38,"JEAN PIERRE VIAL",78,"FRANCOIS AUTAIN",68.803071605399,"GERARD MIQUEL",90.5476630474343,"PIERRE HERISSON",116.182778621198
39,"PIERRE FAUCHON",77,"JEAN DESESSARD",66.7264320492027,"ROLAND COURTEAU",90.535248234506,"DANIEL RAOUL",113.689453988516
40,"MICHELE ANDRE",76,"GERARD MIQUEL",66.6095750573765,"YVES DAUGE",88.4746172079625,"MICHEL BILLOUT",110.502454742082
41,"ROGER MADEC",76,"JEAN PIERRE BEL",66.5157288146617,"THIERRY REPENTIN",86.1763215031403,"MARC MASSION",103.189709482351
42,"PIERRE HERISSON",75,"JACQUES OUDIN",66.095421537754,"JEAN MARC PASTOR",81.8505624920499,"DOMINIQUE VOYNET",101.212177163361
43,"JEAN MARC PASTOR",74,"ANDRE LARDEUX",63.7511591404336,"ELIANE ASSASSI",81.024421555456,"YVES DAUGE",98.075784396756
44,"PAUL GIROD",74,"JOSIANE MATHON POINAT",62.9819370773358,"ALIMA BOUMEDIENE THIERY",78.9908259095046,"DANIEL REINER",94.4471125703265
45,"ESTHER SITTLER",74,"GEORGES MOULY",62.5027768559772,"DOMINIQUE VOYNET",75.492697090992,"JEAN YVES MANO",94.1971488051482
46,"DANIEL RAOUL",73,"NICOLE BRICQ",60.6907770874738,"MARC MASSION",74.6069230026581,"THIERRY REPENTIN",90.5804818525324
47,"JEAN PIERRE MICHEL",73,"JEAN PIERRE VIAL",59.0537465826559,"DANIEL REINER",73.7671992538682,"JEAN MARC PASTOR",86.082851104633
48,"YVES DAUGE",72,"ODETTE TERRADE",58.2454365839551,"MICHELE ANDRE",71.1794328485549,"ROLAND COURTEAU",84.0682284091014
49,"MONIQUE CERISIER BEN GUIGA",71,"JEAN PAUL ALDUY",58.1726230403798,"JEAN YVES MANO",67.7196211532705,"ALAIN VASSELLE",81.5752812529334
50,"MICHEL DOUBLET",70,"BERNARD PIRAS",57.7128568703268,"MICHEL CHARASSE",66.2846895522222,"BERNARD SEILLIER",80.6762474589961
51,"MARIE CHRISTINE BLANDIN",68,"DANIEL REINER",57.6153101738077,"MICHEL BILLOUT",64.5241329551674,"BERNARD VERA",78.7963135257883
52,"SERGE LAGAUCHE",68,"DOMINIQUE BRAYE",56.7652453445319,"BERNARD PIRAS",64.053343233362,"CHARLES GAUTIER",73.1157015507793
53,"FRANCOIS MARC",68,"DOMINIQUE VOYNET",56.3089094000378,"GEORGES MOULY",64.0425756509521,"MICHELE SAN VICENTE BAUDRIN",72.9803231058252
54,"ALAIN GOURNAC",68,"PIERRE JARLIER",56.2947045226153,"BERNARD SEILLIER",63.8533651508751,"BERNARD PIRAS",71.0904121171718
55,"DOMINIQUE LECLERC",67,"JEAN CLAUDE CARLE",55.9935491706365,"CHARLES GAUTIER",63.5458968440125,"PHILIPPE DARNICHE",70.6190521989989
56,"ROLAND LUART",67,"GERARD BAILLY",55.8622736168205,"BRUNO SIDO",59.2163952326139,"JACQUES PELLETIER",70.2739597729052
57,"SERGE LEPELTIER",66,"CLAUDE ESTIER",55.4869980737395,"MICHELE SAN VICENTE BAUDRIN",58.1930467777336,"MICHELE ANDRE",68.8850517094547
