"rank","a00.name","a00","a05.name","a05","a10.name","a10","a15.name","a15"
1,"GERARD BAILLY",168,"JEAN PIERRE SUEUR",142.04455102193,"MICHELLE DEMESSINE",595.419019529662,"MICHELLE DEMESSINE",2965.7083094806
2,"GERARD CESAR",119,"JEAN PIERRE GODEFROY",126.3589147571,"ROLAND MUZEAU",533.024971910614,"GUY FISCHER",2646.16079525629
3,"ROLAND COURTEAU",103,"MICHELLE DEMESSINE",119.54102420806,"GUY FISCHER",501.381519529662,"ROLAND MUZEAU",2623.67473673931
4,"PIERRE JARLIER",91,"ROLAND MUZEAU",108.289193283695,"MARIE FRANCE BEAUFILS",399.585090958233,"MARIE FRANCE BEAUFILS",1786.07180941782
5,"JEAN LOUIS MASSON",87,"CLAUDE DOMEIZEL",100.381818510999,"NICOLE BORVO COHEN SEAT",313.880407011289,"NICOLE BORVO COHEN SEAT",1070.19872333035
6,"CLAUDE DOMEIZEL",83,"JEAN CLAUDE PEYRONNET",97.9632169116615,"JEAN PIERRE SUEUR",258.675057372074,"GERARD CAM",824.033939341256
7,"DOMINIQUE BRAYE",83,"MARIE CHRISTINE BLANDIN",96.9673425083614,"GERARD CAM",242.495210005852,"ROBERT BRET",714.144185486103
8,"MICHEL CHARASSE",81,"SERGE LAGAUCHE",95.6331893248902,"GILBERT CHABROUX",234.476634057807,"EVELYNE DIDIER",691.825122907527
9,"LADISLAS PONIATOWSKI",80,"GUY FISCHER",94.9993018476132,"ROBERT BRET",227.213020463369,"THIERRY FOUCAUD",653.93658000988
10,"ALAIN VASSELLE",79,"ROLAND COURTEAU",93.898885718795,"EVELYNE DIDIER",219.182114767757,"YVES COQUELLE",623.170307871466
11,"JEAN PIERRE SUEUR",78,"GILBERT CHABROUX",93.1430913172783,"THIERRY FOUCAUD",217.317233815376,"ODETTE TERRADE",608.062933214359
12,"JEAN PIERRE GODEFROY",77,"NICOLE BORVO COHEN SEAT",92.0585193738462,"YVES COQUELLE",213.329625590268,"GILBERT CHABROUX",590.266987508496
13,"YANN GAILLARD",76,"MARIE FRANCE BEAUFILS",89.3963188233423,"ANNIE DAVID",208.269716700708,"ANNIE DAVID",578.438654637508
14,"MICHELE ANDRE",74,"BERNARD FRIMAT",87.8257750081561,"JEAN PIERRE GODEFROY",207.358121280416,"JOSIANE MATHON POINAT",497.385241440688
15,"DANIEL RAOUL",73,"FRANCOIS MARC",86.8043858910123,"ODETTE TERRADE",188.100458923601,"JEAN PIERRE SUEUR",471.069004935746
16,"JEAN PIERRE VIAL",73,"MICHEL DREYFUS SCHMIDT",86.5360750570864,"ROBERT BADINTER",177.08188948908,"FRANCOIS AUTAIN",440.714514860821
17,"JOELLE GARRIAUD MAYLAM",71,"ALAIN VASSELLE",86.022883567531,"FRANCOIS AUTAIN",171.56525974026,"ROBERT BADINTER",398.315492643208
18,"THIERRY REPENTIN",70,"DANIEL RAOUL",84.5428732688481,"JOSIANE MATHON POINAT",170.400917288766,"JEAN PIERRE GODEFROY",340.279833390448
19,"JACQUES OUDIN",70,"GISELE PRINTZ",84.3097880226679,"JEAN CLAUDE PEYRONNET",162.657489282733,"MARIE CLAUDE BEAUDEAU",333.295537012597
20,"YVES DAUGE",69,"BERNARD CAZEAU",81.9113304315655,"MICHEL DREYFUS SCHMIDT",152.826373189504,"JEAN DESESSARD",284.074285958914
21,"ANDRE LARDEUX",69,"GERARD CESAR",81.6953570673069,"MARIE CHRISTINE BLANDIN",146.916648642717,"IVAN RENAR",271.029395322534
22,"PIERRE HERISSON",65,"PIERRE HERISSON",80.6475956520693,"SERGE LAGAUCHE",145.169950800798,"JEAN CLAUDE PEYRONNET",270.075439066282
23,"MARIE CHRISTINE BLANDIN",64,"ROBERT BADINTER",78.7265274994255,"BERNARD FRIMAT",137.738692067558,"MICHEL DREYFUS SCHMIDT",269.89784695978
24,"SERGE LAGAUCHE",63,"YVES DAUGE",78.007106288596,"JEAN DESESSARD",134.274960736145,"PAUL LORIDANT",242.18593251377
25,"FRANCOIS MARC",63,"THIERRY REPENTIN",77.3754659998117,"GISELE PRINTZ",134.115855781645,"ELIANE ASSASSI",233.437540528684
26,"PAUL GIROD",61,"ANNIE DAVID",74.9885481318255,"MARIE CLAUDE BEAUDEAU",132.625213825562,"JACK RALITE",225.008309342091
27,"JEAN CLAUDE PEYRONNET",59,"YVES COQUELLE",73.0290397017289,"BERNARD CAZEAU",121.990291873984,"MARIE CHRISTINE BLANDIN",222.595577954983
28,"BERNARD MURAT",59,"MICHELE ANDRE",72.4664844848767,"CLAUDE DOMEIZEL",121.403728765965,"SERGE LAGAUCHE",220.36611728917
29,"NICOLE BRICQ",58,"MICHEL CHARASSE",72.3448684211574,"FRANCOIS MARC",119.60319698279,"BERNARD FRIMAT",216.017988918626
30,"ALAIN GOURNAC",58,"ROBERT BRET",72.2903829748984,"IVAN RENAR",113.680924291567,"GISELE PRINTZ",213.344893800551
31,"ROLAND LUART",57,"THIERRY FOUCAUD",72.2192052820372,"PIERRE YVON TREMEL",107.472974532095,"CLAUDE ESTIER",203.821333578752
32,"BERNARD FRIMAT",56,"GERARD CAM",71.3610496708316,"JACK RALITE",103.658900482043,"BERNARD CAZEAU",181.679765584236
33,"PHILIPPE LEROY",56,"PIERRE YVON TREMEL",71.0720043547984,"CLAUDE ESTIER",101.269755650696,"FRANCOIS MARC",164.794953407823
34,"BERNARD CAZEAU",55,"EVELYNE DIDIER",69.4406690988117,"PIERRE HERISSON",100.06207206861,"PIERRE YVON TREMEL",162.517440722728
35,"DOMINIQUE LECLERC",55,"FRANCOIS AUTAIN",66.7884477529367,"DANIEL RAOUL",97.9109235692124,"CLAUDE DOMEIZEL",146.828036958357
36,"JEAN PIERRE MASSERET",55,"GERARD MIQUEL",65.8848737507104,"PAUL LORIDANT",95.8215140123035,"ALIMA BOUMEDIENE THIERY",129.094667160087
37,"JEAN MARC TODESCHINI",54,"JEAN MARC PASTOR",65.2428272303068,"ALAIN VASSELLE",93.6700822439619,"MICHEL BILLOUT",128.515852485767
38,"JEAN FAURE",54,"JEAN DESESSARD",63.4684868425611,"GERARD MIQUEL",90.4336789405635,"DOMINIQUE VOYNET",124.581533910454
39,"GISELE PRINTZ",53,"JOSIANE MATHON POINAT",58.3782352060707,"YVES DAUGE",88.189980166961,"PIERRE HERISSON",124.150238896885
40,"JEAN MARC PASTOR",53,"ODETTE TERRADE",58.1876985334944,"ROLAND COURTEAU",85.601948924576,"GERARD MIQUEL",124.129406662736
41,"ANNE MARIE PAYET",53,"JEAN PIERRE VIAL",56.9992217246865,"THIERRY REPENTIN",85.5280391241144,"DANIEL RAOUL",113.392750725312
42,"ERIC DOLIGE",52,"DANIEL REINER",56.2672668277476,"JEAN MARC PASTOR",80.3137076415785,"BERNARD VERA",106.231087292099
43,"CLAIRE LISE CAMPION",51,"GERARD BAILLY",55.0323583480935,"ELIANE ASSASSI",78.8608225108225,"MARC MASSION",103.078881528533
44,"PHILIPPE ADNOT",51,"MARC MASSION",53.9220387115708,"ALIMA BOUMEDIENE THIERY",77.5636453385795,"ALAIN VASSELLE",101.997095932068
45,"JACQUES BLANC",51,"GEORGES MOULY",53.191694461807,"MARC MASSION",74.5534938156958,"YVES DAUGE",99.7021037170044
46,"MICHEL DOUBLET",51,"MARIE CLAUDE BEAUDEAU",52.7743260528906,"DOMINIQUE VOYNET",73.8970154601733,"JEAN MARC PASTOR",98.8659122997147
