"rank","a00.name","a00","a05.name","a05","a10.name","a10","a15.name","a15"
1,"CHARLES PASQUA",116,"CHARLES PASQUA",33.404328858222,"ROBERT PAGES",16.4702942890443,"ROBERT PAGES",16.2116634023567
2,"GEORGES GRUILLOT",94,"CHARLES CUTTOLI",22.4412138538119,"HELENE LUC",14.18458000333,"HELENE LUC",13.3556408055224
3,"JEAN CHERIOUX",81,"LOUIS SOUVET",17.5169874582827,"CHARLES LEDERMAN",10.4204441391941,"CHARLES LEDERMAN",8.40948409264363
4,"LOUIS SOUVET",77,"EDOUARD JEUNE",17.489611178433,"CHARLES PASQUA",9.61938953851933,"JEAN LUC BECART",6.22296466390127
5,"FRANCK SERUSCLAT",77,"GEORGES GRUILLOT",17.0136484949478,"JEAN LUC BECART",8.52520604395604,"MARIE CLAUDE BEAUDEAU",5.65690074196525
6,"MARC LAURIOL",74,"MARCEL LUCOTTE",16.7919523758833,"MARIE CLAUDE BEAUDEAU",8.16335493210493,"PAUL SOUFFRIN",4.42874526101196
7,"CHARLES CUTTOLI",66,"ROBERT PAGES",16.7330512135042,"CHARLES CUTTOLI",7.63042544291693,"LOUIS MINETTI",4.3908230290651
8,"ROGER HUSSON",65,"MARC LAURIOL",15.6108511784584,"PAUL SOUFFRIN",6.79558936433936,"HECTOR VIRON",3.99149317806133
9,"ALAIN PLUCHET",64,"HELENE LUC",15.0649686376467,"LOUIS MINETTI",6.75674117549118,"ERNEST CARTIGNY",3.49615010205743
10,"JACQUES SOURDILLE",64,"FRANCK SERUSCLAT",14.30546969697,"MARCEL LUCOTTE",6.71356344271268,"IVAN RENAR",3.4766590143355
11,"CLAUDE HURIET",63,"CLAUDE ESTIER",14.1054791524768,"HECTOR VIRON",6.34059852184852,"JACQUELINE FRAYSSE CAZALIS",3.26921510030385
12,"CLAUDE PROUVOYEUR",63,"JEAN CHERIOUX",13.808764256587,"EDOUARD JEUNE",5.88243267639939,"ROBERT VIZET",2.82272162320994
13,"RENE REGNAULT",62,"CHARLES LEDERMAN",12.9122850892902,"IVAN RENAR",5.78293165168165,"CHARLES PASQUA",2.77007975482793
14,"JEAN CLUZEL",57,"PAUL LORIDANT",11.968479357186,"JACQUELINE FRAYSSE CAZALIS",5.30890567765568,"MARCEL LUCOTTE",2.68413899053577
15,"SERGE VINCON",56,"MARIE CLAUDE BEAUDEAU",11.7803664563452,"ROBERT VIZET",4.92578879453879,"CHARLES CUTTOLI",2.59448498727373
16,"MARCEL DAUNAY",55,"JEAN LUC BECART",11.6791821932572,"ERNEST CARTIGNY",4.79153005464481,"PAULETTE FOST",2.45604334677215
17,"PAUL MASSON",54,"ROGER HUSSON",11.3033696174069,"CLAUDE ESTIER",4.4214342693546,"HENRI BANGOU",2.2117680522563
18,"BERNARD HUGO",53,"CLAUDE HURIET",11.1154417377958,"PAULETTE FOST",4.38732725607726,"DANIELLE BIDARD REYDET",2.15734061841922
19,"EDOUARD JEUNE",52,"HUBERT HAENEL",10.7776607190351,"HENRI BANGOU",4.18655505530506,"JEAN GARCIA",2.14931674608887
20,"LUCIEN NEUWIRTH",51,"PAUL SOUFFRIN",10.4273404964751,"LOUIS SOUVET",3.98499804693031,"EDOUARD JEUNE",1.97848962102951
21,"JACQUES MENOU",51,"LOUIS MINETTI",10.3974929097287,"DANIELLE BIDARD REYDET",3.92578879453879,"DANIEL HOEFFEL",1.73759462302813
22,"HENRI GOETSCHY",49,"HECTOR VIRON",10.0722180451764,"JEAN GARCIA",3.91604853479853,"CLAUDE ESTIER",1.38592108689839
23,"GUY ALLOUCHE",48,"GUY ALLOUCHE",9.87037409387666,"DANIEL HOEFFEL",3.56447901575166,"PAUL ORNANO",1.24571564350799
24,"HENRI COLLETTE",48,"SERGE VINCON",9.84938579853266,"HUBERT HAENEL",3.31879915927521,"HUBERT HAENEL",1.02196832380821
25,"LOUIS CATUELAN",47,"IVAN RENAR",9.6190907276575,"MARC LAURIOL",3.29322533129697,"JEAN BARRAS",1.00236263926695
26,"CLAUDE ESTIER",45,"CLAUDE PROUVOYEUR",9.12037333036102,"PAUL LORIDANT",3.18321106940862,"MICHEL DREYFUS SCHMIDT",0.952329781044356
27,"PAUL LORIDANT",45,"JEAN CLUZEL",8.95536120978708,"GEORGES GRUILLOT",3.07940675648552,"LOUIS SOUVET",0.906560529991678
