"rank","a00.name","a00","a05.name","a05","a10.name","a10","a15.name","a15"
1,"JACQUES OUDIN",59,"JOSEPH OSTERMANN",20.8435433003111,"THIERRY FOUCAUD",23.0563725490196,"THIERRY FOUCAUD",45.1971287566551
2,"JOSEPH OSTERMANN",57,"JACQUES OUDIN",20.468921923461,"MARIE CLAUDE BEAUDEAU",21.8063725490196,"MARIE CLAUDE BEAUDEAU",33.943286239616
3,"BERNARD MURAT",51,"BERNARD MURAT",19.9352964881681,"ROBERT BRET",21.5416666666667,"GUY FISCHER",29.1097203427052
4,"LADISLAS PONIATOWSKI",49,"ROBERT BRET",19.1365705739909,"GUY FISCHER",16.1813725490196,"ROBERT BRET",24.2490367322384
5,"GERARD CESAR",48,"ALAIN GOURNAC",17.4655244161343,"PAUL LORIDANT",13.875,"PAUL LORIDANT",21.099582526972
6,"DOMINIQUE BRAYE",47,"ALAIN JOYANDET",16.7134678007123,"PHILIPPE ADNOT",11.6269841269841,"JOSIANE MATHON POINAT",16.9464642170088
7,"ALAIN JOYANDET",44,"JEAN PAUL AMOUDRY",16.1434102378358,"ALAIN GOURNAC",10.8944479689493,"NICOLE BORVO COHEN SEAT",14.004934666994
8,"PATRICK LASSOURD",35,"GERARD CESAR",15.6852568930426,"PHILIPPE DARNICHE",10.6666666666667,"ROLAND MUZEAU",13.4716377632606
9,"JEAN PAUL AMOUDRY",34,"DOMINIQUE BRAYE",14.3465117720491,"JOSIANE MATHON POINAT",10.4730392156863,"CLAIRE LISE CAMPION",13.448142587826
10,"ALAIN GERARD",31,"LADISLAS PONIATOWSKI",14.2170672081129,"GEORGES OTHILY",10.3095238095238,"GEORGES OTHILY",12.5114858455402
11,"DENIS BADRE",30,"MARIE CLAUDE BEAUDEAU",14.0091881613881,"ROLAND MUZEAU",9.68137254901961,"MICHELLE DEMESSINE",12.0604630641022
12,"BERNARD FOURNIER",30,"DENIS BADRE",13.5738719604982,"MICHELLE DEMESSINE",9.55637254901961,"PHILIPPE DARNICHE",11.6123958176388
13,"ALAIN GOURNAC",28,"GERARD MIQUEL",12,"NICOLE BORVO COHEN SEAT",9.22303921568627,"PHILIPPE ADNOT",11.4448471353176
14,"JEAN PAUL DELEVOYE",28,"PHILIPPE ADNOT",11.8120197055292,"NELLY OLIN",9.15171096530323,"MARIE FRANCE BEAUFILS",10.3858021926298
15,"BRUNO SIDO",26,"THIERRY FOUCAUD",11.7617275641854,"ROLAND LUART",8.34444444444444,"GILBERT CHABROUX",9.26012958872607
16,"AUGUSTE CAZALET",24,"ALAIN VASSELLE",10.3852514430001,"ANNICK BOCANDE",8.18589743589744,"NELLY OLIN",9.22852277958577
17,"YANN GAILLARD",23,"PATRICK LASSOURD",10.0456988530486,"BERNARD MURAT",7.79247149159151,"ROLAND LUART",8.52218873228889
18,"JACQUES BLANC",22,"PHILIPPE DARNICHE",9.79795897113271,"JEAN PAUL AMOUDRY",7.6649910031489,"JEAN LOUIS LORRAIN",7.94999411617217
19,"ANDRE LARDEUX",21,"PAUL LORIDANT",9.12414379544733,"JOSEPH OSTERMANN",7.62198767213937,"ANNICK BOCANDE",7.80689239973536
20,"JANINE ROZIER",21,"NELLY OLIN",9.07553847921593,"JEAN LOUIS LORRAIN",7.61980548187445,"SYLVIE DESMARESCAUX",7.17623948081009
21,"GERARD MIQUEL",20,"ALAIN GERARD",9.069133858771,"MARIE FRANCE BEAUFILS",7.55637254901961,"BERNARD CAZEAU",6.98771242968684
22,"PHILIPPE LEROY",19,"GUY FISCHER",8.99482421979985,"GERARD MIQUEL",7.2,"ALAIN GOURNAC",6.79561596435675
23,"ALAIN VASSELLE",18,"ANNICK BOCANDE",8.58330221552736,"CLAIRE LISE CAMPION",7.125,"HUBERT DURAND CHASTEL",6.60986441745877
24,"JACQUES VALADE",18,"GEORGES OTHILY",8.49509662491644,"JACQUES OUDIN",7.10130109675835,"JOEL BOURDIN",5.92648293678468
25,"MARIE CHRISTINE BLANDIN",18,"ANDRE LARDEUX",8.27964833670775,"GILBERT CHABROUX",7,"SERGE FRANCHIS",5.02304280576318
26,"ROBERT BRET",17,"ROLAND LUART",8.17040730658855,"ALAIN JOYANDET",6.34863649830562,"GASTON FLOSSE",4.7729707730092
27,"DOMINIQUE LECLERC",17,"JACQUES BLANC",8.12403840463596,"BERNARD CAZEAU",6.25,"GERARD MIQUEL",4.32
28,"MICHEL DOUBLET",17,"BERNARD FOURNIER",7.94302920164554,"DENIS BADRE",6.14166666666667,"BERNARD JOLY",4.11561315054492
29,"JEAN CLAUDE PEYRONNET",17,"PIERRE LAFFITTE",7.88269654127982,"ALAIN VASSELLE",5.991858196352,"PIERRE LAFFITTE",4.04798648142562
30,"DANIEL GOULET",17,"JEAN PAUL DELEVOYE",7.68921710675378,"SERGE FRANCHIS",5.86598905675367,"JEAN PAUL AMOUDRY",3.63938512450451
31,"JEAN LOUIS MASSON",17,"MICHELLE DEMESSINE",7.57220148266788,"PIERRE LAFFITTE",5.64880952380952,"ALAIN VASSELLE",3.45705299888426
32,"JEAN PIERRE SUEUR",17,"DOMINIQUE LECLERC",7.5326314975171,"JOEL BOURDIN",5.6,"PATRICE GELARD",3.20442112605378
33,"PIERRE HERISSON",16,"JEAN LOUIS LORRAIN",7.30333063561558,"GERARD CESAR",5.12556841251544,"MAX MAREST",3.15263957653724
34,"HENRI RICHEMONT",16,"GEORGES MOULY",7.14209519745598,"SYLVIE DESMARESCAUX",4.6875,"BERNARD MURAT",3.04598489334263
35,"ROGER BESSE",16,"AUGUSTE CAZALET",7.08229929088653,"BERNARD JOLY",4.66666666666667,"ANDRE FERRAND",2.97145993741636
