"rank","a00.name","a00","a05.name","a05","a10.name","a10","a15.name","a15"
1,"NICOLE BORVO COHEN SEAT",195,"NICOLE BORVO COHEN SEAT",63.8340524866324,"NICOLE BORVO COHEN SEAT",20.8963397788007,"NICOLE BORVO COHEN SEAT",6.84050282163317
2,"JEAN PIERRE BEL",160,"ROLAND COURTEAU",34.5259345657793,"YVON COLLIN",9.66636056810458,"YVON COLLIN",6.01069210451916
3,"DOMINIQUE LECLERC",149,"JEAN PIERRE BEL",32.7396075334473,"ROLAND COURTEAU",9.09954318809523,"GUY FISCHER",4.52397503055787
4,"PHILIPPE MARINI",146,"NICOLE BRICQ",28.6467176933003,"GUY FISCHER",9.03193838912758,"ANNIE DAVID",4.13504964348078
5,"JEAN CLAUDE CARLE",144,"MONIQUE CERISIER BEN GUIGA",25.6535819385127,"ANNIE DAVID",8.42706803224064,"ELIANE ASSASSI",3.83743923727726
6,"LADISLAS PONIATOWSKI",134,"RICHARD YUNG",22.7750771719584,"ELIANE ASSASSI",7.94061208258389,"BRIGITTE GONTHIER MAURIN",2.85285441855817
7,"GERARD CESAR",132,"SYLVIE GOY CHAVENT",21.9517778424649,"NICOLE BRICQ",6.83862028833035,"YVES DETRAIGNE",2.45267185310269
8,"ROLAND COURTEAU",131,"JEAN PIERRE SUEUR",21.7305748942061,"JEAN PIERRE BEL",6.699261884026,"ROLAND COURTEAU",2.39824605107373
9,"CATHERINE PROCACCIA",126,"ALIMA BOUMEDIENE THIERY",20.9156070125362,"BRIGITTE GONTHIER MAURIN",6.51647468457635,"JACQUES MEZARD",2.22184216998123
10,"PHILIPPE RICHERT",123,"JEAN CLAUDE CARLE",20.8972424715331,"RICHARD YUNG",6.24944747215253,"MIREILLE SCHURCH",1.8325765937096
11,"NICOLE BRICQ",120,"HERVE MAUREY",20.1980262757242,"MONIQUE CERISIER BEN GUIGA",6.09357653959244,"EVELYNE DIDIER",1.79168394075762
12,"JEAN PIERRE SUEUR",118,"GERARD CESAR",19.9841618188769,"YVES DETRAIGNE",6.00519523994935,"RICHARD YUNG",1.7148391380768
13,"JEAN MARC PASTOR",118,"PHILIPPE LEROY",19.5418820442549,"ALIMA BOUMEDIENE THIERY",5.40077304571426,"NICOLE BRICQ",1.63253354009563
14,"MARCEL PIERRE CLEACH",115,"PHILIPPE MARINI",18.0964703037041,"JACQUES MEZARD",4.84229691497133,"ISABELLE PASQUET",1.54691093828047
15,"CHARLES REVET",114,"CHARLES REVET",18.0532224771717,"MIREILLE SCHURCH",4.75435291609595,"SIMON SUTOUR",1.48694169570421
16,"ROBERT NAVARRO",113,"GUY FISCHER",18.0319101042733,"HERVE MAUREY",4.68919845327408,"MONIQUE CERISIER BEN GUIGA",1.44742652830586
17,"BARIZA KHIARI",111,"ROBERT NAVARRO",18.009158933338,"EVELYNE DIDIER",4.53217773914954,"THIERRY FOUCAUD",1.40631621183552
18,"SYLVIE GOY CHAVENT",110,"JEAN PIERRE LELEUX",17.6894936779841,"SYLVIE GOY CHAVENT",4.38073227677214,"FRANCOIS AUTAIN",1.40523738570106
19,"MONIQUE CERISIER BEN GUIGA",108,"CATHERINE PROCACCIA",17.295532040286,"SIMON SUTOUR",4.341067457379,"ALIMA BOUMEDIENE THIERY",1.39457341466738
20,"ADRIEN GOUTEYRON",107,"ANNIE DAVID",17.1740321744319,"ISABELLE PASQUET",4.29023933335244,"JEAN PIERRE BEL",1.37082003029246
21,"HUGUES PORTELLI",106,"DOMINIQUE LECLERC",16.8569161355814,"THIERRY FOUCAUD",4.02618106601621,"MICHEL BILLOUT",1.33296438591382
22,"JEAN PIERRE GODEFROY",106,"MICHEL HOUEL",16.6589136098798,"JEAN PIERRE SUEUR",4.00184648502288,"MICHELLE DEMESSINE",1.22029779243565
23,"PHILIPPE LEROY",105,"LADISLAS PONIATOWSKI",16.6111341702944,"MICHEL BILLOUT",3.76344969786715,"JACQUES MULLER",1.19315171532811
24,"ISABELLE DEBRE",103,"RAYMOND COUDERC",16.5499487593535,"FRANCOIS AUTAIN",3.71670061599982,"FRANCOIS ZOCCHETTO",1.13809723389846
25,"PATRICE GELARD",101,"PATRICE GELARD",16.438879132217,"JEAN PIERRE LELEUX",3.63858356492371,"ESTHER BENBASSA",1.13136110600376
26,"PAUL BLANC",101,"ELIANE ASSASSI",16.4310928062577,"PHILIPPE LEROY",3.63700146506259,"HERVE MAUREY",1.0886500410496
27,"MICHEL HOUEL",99,"JACQUES LEGENDRE",16.2385517017142,"MICHELLE DEMESSINE",3.58727316173528,"MARIE FRANCE BEAUFILS",1.0314006138504
28,"RAYMOND COUDERC",98,"ANTOINE LEFEVRE",15.9232607570458,"MUGUETTE DINI",3.49644997883524,"JEAN DESESSARD",0.997070112042543
29,"ALAIN GOURNAC",98,"JEAN MARC TODESCHINI",15.9222643439769,"MARCEL RAINAUD",3.47437007466364,"ROBERT HUE",0.99373877746212
30,"ANTOINE LEFEVRE",94,"YVON COLLIN",15.5453856241206,"MARIE CHRISTINE BLANDIN",3.4434141108521,"FRANCOISE FERAT",0.989719630847241
31,"BRUNO RETAILLEAU",93,"MARCEL RAINAUD",15.1429331679104,"JACQUES LEGENDRE",3.25543902924994,"JEAN MICHEL BAYLET",0.928875065307028
32,"ESTHER SITTLER",93,"PHILIPPE RICHERT",14.8909416822638,"ROLAND POVINELLI",3.22237277121019,"MARIE CHRISTINE BLANDIN",0.922281003791591
33,"CHRISTIAN CAMBON",93,"BRIGITTE GONTHIER MAURIN",14.8848963474925,"JOELLE GARRIAUD MAYLAM",3.21299310333345,"GERARD CAM",0.918243098887008
34,"MARIE THERESE HERMANGE",91,"FRANCOIS MARC",14.8121427078212,"MARIE FRANCE BEAUFILS",3.13629993941305,"ROLAND POVINELLI",0.903382639436203
35,"JEAN PIERRE RAFFARIN",91,"ALAIN MILON",14.7783734815931,"DOMINIQUE VOYNET",3.0661259565337,"MUGUETTE DINI",0.889701042228388
36,"ALAIN MILON",90,"YVES DETRAIGNE",14.7032999234246,"ROBERT HUE",3.05947909943431,"NICOLAS ABOUT",0.886524406097619
37,"JEAN MARC TODESCHINI",89,"HUGUES PORTELLI",14.4987708924189,"JEAN CLAUDE CARLE",3.03260238134756,"JOSIANE MATHON POINAT",0.886103547021507
38,"JEAN LOUIS MASSON",89,"PIERRE BERNARD REYMOND",14.4920236185217,"GERARD CESAR",3.02550548184135,"SYLVIE GOY CHAVENT",0.87422601570016
39,"FRANCOIS MARC",88,"BRUNO RETAILLEAU",14.3469349736286,"CHRISTIAN COINTAT",2.99206294044383,"ODETTE TERRADE",0.872363507570976
40,"ALAIN NERI",88,"MARCEL PIERRE CLEACH",14.2753564446849,"FRANCOIS ZOCCHETTO",2.95889515757721,"JOELLE GARRIAUD MAYLAM",0.822747649051359
41,"HERVE MAUREY",87,"JEAN PAUL ALDUY",14.2292792728856,"FRANCOISE FERAT",2.90394325612984,"MARCEL RAINAUD",0.797153846079081
42,"JEAN PIERRE LELEUX",86,"JEAN PIERRE GODEFROY",14.1837431144808,"ROBERT NAVARRO",2.87017526978961,"CHRISTIAN COINTAT",0.771524693407695
43,"PIERRE BERNARD REYMOND",86,"MUGUETTE DINI",13.7407532128738,"CHARLES REVET",2.85893720886192,"JEAN PIERRE LELEUX",0.748426755448078
44,"RICHARD YUNG",83,"ESTHER SITTLER",13.1134143097354,"JEAN MARC TODESCHINI",2.8485224925784,"DOMINIQUE VOYNET",0.74453190961607
45,"PIERRE HERISSON",83,"BARIZA KHIARI",13.0635399742819,"JEAN DESESSARD",2.83830945607474,"JEAN PIERRE SUEUR",0.736969701338178
46,"JACQUELINE PANIS",82,"MARIE CHRISTINE BLANDIN",12.8562777397231,"ODETTE TERRADE",2.80498790313423,"CLAUDE BIWER",0.731562688967883
47,"ALIMA BOUMEDIENE THIERY",81,"SIMON SUTOUR",12.6735747097266,"MICHEL HOUEL",2.80322628950948,"ROBERT DEL PICCHIA",0.716050683821601
48,"JACQUES LEGENDRE",81,"DOMINIQUE VOYNET",12.6268978668457,"JOSIANE MATHON POINAT",2.80140345837708,"GELITA HOARAU",0.696940949406702
49,"JEAN PAUL ALDUY",77,"JOELLE GARRIAUD MAYLAM",12.5473767004637,"RAYMOND COUDERC",2.79490616262475,"PHILIPPE LEROY",0.676893844047955
50,"FRANCOISE CARTRON",75,"FRANCIS GRIGNON",12.540396651849,"GERARD CAM",2.72505661370748,"JACK RALITE",0.663349735090817
51,"FRANCIS GIRAUD",75,"CHRISTIAN CAMBON",12.4995435295112,"ANTOINE LEFEVRE",2.69734290571144,"JACQUES LEGENDRE",0.652637222077202
52,"CATHERINE MORIN DESAILLY",73,"MIREILLE SCHURCH",12.3344758022005,"PATRICE GELARD",2.6756113576598,"JEAN CLAUDE DANGLOT",0.649417837628944
53,"DIDIER GUILLAUME",73,"JEAN MARC PASTOR",12.1693058892542,"JEAN PAUL ALDUY",2.62951154059444,"ROBERT TROPEANO",0.647092016045778
54,"CATHERINE DUMAS",73,"FRANCOIS REBSAMEN",11.9952307038322,"ROBERT DEL PICCHIA",2.6180937303481,"LAURENCE COHEN",0.626590078147954
55,"FRANCIS GRIGNON",71,"ROLAND RIES",11.9535467753318,"ESTHER BENBASSA",2.61683802308802,"ALAIN LAMBERT",0.583538020138135
56,"MARYVONNE BLONDIN",71,"ISABELLE PASQUET",11.8986511000462,"SERGE LARCHER",2.55682584908986,"JEAN BIZET",0.571501722955751
57,"COLETTE GIUDICELLI",71,"DANIEL RAOUL",11.8902162080935,"FRANCOIS MARC",2.49317694996431,"SERGE LARCHER",0.556358647310428
58,"SOPHIE JOISSAINS",69,"SERGE LARCHER",11.7502593950454,"PIERRE BERNARD REYMOND",2.44207847162546,"SYLVIE DESMARESCAUX",0.553755806493558
59,"FRANCOIS NOEL BUFFET",69,"THIERRY REPENTIN",11.7062329767257,"ALAIN MILON",2.42667025290506,"RICHARD TUHEIAVA",0.541636891337078
60,"FRANCOIS REBSAMEN",68,"CHRISTIAN COINTAT",11.603569809329,"CATHERINE PROCACCIA",2.37409070282983,"YANN GAILLARD",0.538542049111331
61,"ALAIN VASSELLE",67,"THIERRY FOUCAUD",11.5266636620722,"DANIEL RAOUL",2.35628735792016,"MARIE AGNES LABARRE",0.535448933968208
62,"MARIE HELENE DES ESGAULX",67,"ROLAND POVINELLI",11.4942282742087,"THIERRY REPENTIN",2.32264221195562,"ANNE MARIE ESCOFFIER",0.532567612905553
63,"MARCEL RAINAUD",66,"ALAIN GOURNAC",11.492712415557,"ROLAND RIES",2.30463355661363,"GISELE PRINTZ",0.522342406397661
64,"JEAN JACQUES LOZACH",66,"EVELYNE DIDIER",11.4644299655647,"ROBERT TROPEANO",2.2984939251473,"PIERRE FAUCHON",0.519755320824059
65,"CLAUDE DOMEIZEL",64,"SOPHIE JOISSAINS",11.4111006500601,"NICOLAS ABOUT",2.27592292556212,"RAYMOND VALL",0.512166164862906
66,"BRUNO GILLES",64,"MICHELE ANDRE",11.1352811911633,"CLAUDE BIWER",2.27496782427324,"JEAN MARC TODESCHINI",0.509605933894351
67,"JACQUES GAUTIER",64,"CATHERINE MORIN DESAILLY",11.1097497280111,"PHILIPPE MARINI",2.24302902364962,"BERNARD VERA",0.506238954402409
68,"LOUIS NEGRE",64,"NICOLE BONNEFOY",10.6609119244232,"JACK RALITE",2.2240354714249,"JEAN FRANCOIS VOGUET",0.50335293934963
69,"JEAN PIERRE MICHEL",63,"MICHEL BILLOUT",10.6256054385628,"FRANCIS GRIGNON",2.21495138289725,"IVAN RENAR",0.501857716109011
70,"ROLAND RIES",62,"JACQUES MEZARD",10.5533326037011,"MICHELE ANDRE",2.21418727154062,"LOUIS CONSTANT FLEMING",0.500328702357044
71,"DANIEL RAOUL",60,"MICHELLE DEMESSINE",10.545400324966,"BRUNO RETAILLEAU",2.21327465739277,"JEAN PAUL ALDUY",0.48592278003109
72,"THIERRY REPENTIN",59,"ALAIN VASSELLE",10.4127229974728,"JEAN BIZET",2.20893537020044,"RAYMOND COUDERC",0.471995446720825
73,"CHRISTIANE HUMMEL",59,"JACQUELINE PANIS",10.3931673722728,"GELITA HOARAU",2.2026130873957,"MICHEL HOUEL",0.471704086726084
74,"XAVIER PINTAT",59,"CLAUDE DOMEIZEL",10.3902132473617,"RICHARD TUHEIAVA",2.19401533203559,"ALEX TURK",0.469506168424013
75,"NICOLE BONNEFOY",58,"SERGE LAGAUCHE",10.3515027506619,"JEAN CLAUDE DANGLOT",2.1927854714249,"DANIEL RAOUL",0.466946102234468
76,"CHARLES PASQUA",57,"JEAN PIERRE MICHEL",10.3260135485221,"GISELE PRINTZ",2.16124548171154,"THIERRY REPENTIN",0.460837133131018
77,"FRANCOIS PATRIAT",57,"DIDIER GUILLAUME",10.0931277796777,"FRANCOIS REBSAMEN",2.11596411232588,"GERARD CESAR",0.458046902522853
78,"MICHELE ANDRE",56,"CLAIRE LISE CAMPION",9.99326153305457,"LADISLAS PONIATOWSKI",2.0591774509218,"ROBERT NAVARRO",0.45742869557679
79,"CLAIRE LISE CAMPION",56,"FRANCOIS AUTAIN",9.83027039383939,"JEAN MICHEL BAYLET",2.05102775112676,"ANTOINE LEFEVRE",0.456920153604373
80,"JEAN PIERRE VIAL",55,"ROBERT DEL PICCHIA",9.57252738633762,"LAURENCE COHEN",1.98761534518113,"CHARLES REVET",0.452745872630251
81,"MUGUETTE DINI",54,"CATHERINE DUMAS",9.56620038792206,"SERGE LAGAUCHE",1.98432609624,"ROLAND RIES",0.444331371273874
82,"SERGE LARCHER",54,"MARIE FRANCE BEAUFILS",9.536912406171,"HUGUES PORTELLI",1.98315431500805,"JEAN ARTHUIS",0.442330440280378
83,"SERGE LAGAUCHE",54,"MARYVONNE BLONDIN",9.53243074280584,"NICOLE BONNEFOY",1.95956970793637,"MICHELE ANDRE",0.440278533544632
84,"GISELE GAUTIER",54,"JEAN LOUIS MASSON",9.52939837821883,"JEAN ARTHUIS",1.93448393057351,"JEAN CLAUDE CARLE",0.44009046724145
85,"PIERRE MARTIN",54,"PAUL BLANC",9.47094538023027,"MARIE AGNES LABARRE",1.92808144443261,"PATRICE GELARD",0.435485660528283
86,"DOMINIQUE VOYNET",52,"FRANCOISE CARTRON",9.4220655415128,"JACQUES MULLER",1.9236251568613,"FRANCOIS MARC",0.419651054303655
87,"BERNARD FOURNIER",51,"ROBERT HUE",9.41938925215404,"DOMINIQUE LECLERC",1.90708470873842,"PIERRE BERNARD REYMOND",0.411519289407901
88,"ALAIN DUFAUT",50,"ADRIEN GOUTEYRON",9.41853959328346,"JEAN PIERRE GODEFROY",1.89791102582625,"MICHEL CHARASSE",0.408636843710469
89,"MARTIAL BOURQUIN",50,"ISABELLE DEBRE",9.14076411655431,"SOPHIE JOISSAINS",1.88714808762032,"JEAN RENE LECERF",0.40588124741448
90,"JOELLE GARRIAUD MAYLAM",49,"BRUNO GILLES",9.1206627252131,"ESTHER SITTLER",1.84904983719111,"CECILE CUKIERMAN",0.405714917704276
91,"JEAN LUC FICHET",49,"MARIE HELENE DES ESGAULX",9.06084403852811,"IVAN RENAR",1.8465755184175,"DOMINIQUE WATRIN",0.405714917704276
92,"MARIE CHRISTINE BLANDIN",48,"ODETTE TERRADE",9.01912685302146,"PHILIPPE RICHERT",1.80276539987464,"ALAIN MILON",0.398469325712255
93,"JEAN PIERRE MASSERET",48,"GISELE PRINTZ",8.94237568117818,"MICHEL GUERRY",1.78370926523097,"HUBERT HAENEL",0.393874345669176
94,"MICHEL BECOT",47,"RICHARD TUHEIAVA",8.88732535430548,"CLAIRE LISE CAMPION",1.78330850121479,"FRANCIS GRIGNON",0.391216463466098
95,"LOUIS DUVERNOIS",46,"FRANCOIS NOEL BUFFET",8.85788692620188,"MARCEL PIERRE CLEACH",1.77205044889396,"MICHEL GUERRY",0.381464211114638
96,"RENE BEAUMONT",46,"JOSIANE MATHON POINAT",8.8565962330095,"SYLVIE DESMARESCAUX",1.76727050956667,"FRANCOISE LABORDE",0.380502294689937
97,"CHRISTIAN COINTAT",45,"JEAN PIERRE VIAL",8.76514961601456,"BERNARD VERA",1.75244126852634,"SERGE LAGAUCHE",0.380384389693305
98,"COLETTE MELOT",45,"JEAN BIZET",8.53784909778888,"JEAN FRANCOIS VOGUET",1.74577460185968,"FRANCOIS FORTASSIN",0.376184687625233
99,"PHILIPPE DALLIER",44,"FRANCOISE FERAT",8.52048011577082,"JEAN RENE LECERF",1.70335986158447,"FRANCOIS REBSAMEN",0.373257024829095
100,"CHRISTIAN DEMUYNCK",44,"JEAN ARTHUIS",8.46025445428328,"JEAN PIERRE MICHEL",1.69248501276607,"NICOLE BONNEFOY",0.360186208035818
101,"JACKIE PIERRE",44,"CHRISTIANE HUMMEL",8.39492843694252,"CATHERINE MORIN DESAILLY",1.69077450711016,"GILBERT BARBIER",0.354502177156164
102,"ALAIN HOUPERT",43,"LOUIS DUVERNOIS",8.3786815681204,"CLAUDE DOMEIZEL",1.68682080196328,"CHRISTIAN FAVIER",0.353851650423702
103,"DOMINIQUE LEGGE",42,"MICHEL GUERRY",8.34054322835198,"CHRISTIAN CAMBON",1.67998482200157,"JEAN PAUL EMORINE",0.352515230144025
104,"DANIEL DUBOIS",42,"GISELE GAUTIER",8.2423188679358,"YANN GAILLARD",1.66796297682687,"BRUNO RETAILLEAU",0.341437716004238
105,"FRANCOIS PILLET",42,"ROBERT TROPEANO",8.16433241785705,"LOUIS CONSTANT FLEMING",1.65168711270402,"CHANTAL JOUANNO",0.340018565639351
106,"ROLAND POVINELLI",41,"GERARD CAM",8.08711065393441,"RAYMOND VALL",1.64597624597625,"JEAN LEONCE DUPONT",0.335765947069162
107,"CATHERINE TASCA",41,"JEAN DESESSARD",8.07967310537494,"JEAN LEONCE DUPONT",1.62412317901107,"DAVID ASSOULINE",0.335680540134187
108,"GERARD COLLOMB",41,"MARIE THERESE HERMANGE",8.0624134762309,"ALAIN VASSELLE",1.61828060032983,"CATHERINE PROCACCIA",0.325882236645542
109,"MARIE THERESE BRUGUIERE",40,"CATHERINE TASCA",8.05177839018897,"CATHERINE TASCA",1.58124720109059,"CLAIRE LISE CAMPION",0.318233361549267
110,"MICHEL DOUBLET",40,"JEAN LEONCE DUPONT",7.85599648691498,"BARIZA KHIARI",1.53744213206901,"SOPHIE JOISSAINS",0.312093286513101
111,"JEAN PIERRE CHAUVEAU",40,"PIERRE HERISSON",7.84117689774278,"LOUIS DUVERNOIS",1.52613706130349,"CATHERINE TASCA",0.310532976665561
112,"MICHEL GUERRY",39,"CHARLES PASQUA",7.74057922935461,"HUBERT HAENEL",1.50561069153886,"MARCEL DENEUX",0.309974009199693
113,"CATHERINE TROENDLE",39,"JACQUES GAUTIER",7.72288022248407,"MICHEL CHARASSE",1.49474925616579,"PIERRE JARLIER",0.308952237411703
114,"MARC LAMENIE",39,"FRANCOIS ZOCCHETTO",7.69271754008583,"CECILE CUKIERMAN",1.48761534518113,"MICHEL SCOUARNEC",0.307234805680818
115,"AUGUSTE CAZALET",39,"DOMINIQUE LEGGE",7.57777965524594,"DOMINIQUE WATRIN",1.48761534518113,"PAUL VERGES",0.307234805680818
116,"JEAN LEONCE DUPONT",38,"ALAIN DUFAUT",7.55203338860092,"ANNE MARIE ESCOFFIER",1.46121480263922,"BERNADETTE BOURZAI",0.306880447917625
117,"JEAN PAUL FOURNIER",38,"COLETTE GIUDICELLI",7.51385244133322,"DAVID ASSOULINE",1.43089761413277,"LEILA AICHI",0.302972454491653
118,"FRANCOIS TRUCY",38,"FRANCOIS PATRIAT",7.47983296266998,"BERNADETTE BOURZAI",1.39780142501064,"JEAN LUC MELENCHON",0.291938141274093
119,"SIMON SUTOUR",37,"JACK RALITE",7.45660021629311,"JEAN PIERRE VIAL",1.39686995983855,"ERIC BOCQUET",0.28359560158823
120,"GISELE PRINTZ",37,"MARIE THERESE BRUGUIERE",7.44282922395884,"DIDIER GUILLAUME",1.39549627913564,"PHILIPPE MARINI",0.278019918608368
121,"JEAN ARTHUIS",37,"JEAN CLAUDE DANGLOT",7.40402841604639,"MARIE THERESE BRUGUIERE",1.3848926714254,"LOUIS DUVERNOIS",0.277978618825413
122,"GUY FISCHER",36,"JEAN RENE LECERF",7.14848206597275,"DOMINIQUE LEGGE",1.36720820246332,"JEAN PIERRE MICHEL",0.2774067170237
123,"YVES DETRAIGNE",36,"JEAN JACQUES LOZACH",7.07461937084439,"PIERRE JARLIER",1.35389612669386,"BERNARD FRIMAT",0.275517592780188
124,"RICHARD TUHEIAVA",36,"CLAUDE BIWER",7.07455243347671,"ALAIN GOURNAC",1.34777998639488,"CLAUDE DOMEIZEL",0.273850435038815
125,"BERNARD PIRAS",36,"JEAN PIERRE MASSERET",7.01848055385194,"JACQUELINE PANIS",1.31729180522044,"HUGUES PORTELLI",0.271257547713336
126,"ERIC DOLIGE",36,"GELITA HOARAU",6.96114128018569,"GILBERT BARBIER",1.31271396734467,"GERARD LONGUET",0.264501319763465
127,"ROLAND LUART",36,"MARIE AGNES LABARRE",6.94276861999701,"BRUNO GILLES",1.29978888354831,"ESTHER SITTLER",0.2607242644563
128,"ANNIE DAVID",35,"JEAN PIERRE RAFFARIN",6.84992943651743,"MARYVONNE BLONDIN",1.27982022347028,"MARIE THERESE BRUGUIERE",0.257687991173284
129,"ROBERT DEL PICCHIA",35,"IVAN RENAR",6.79443801652775,"MARCEL DENEUX",1.26363976833657,"CATHERINE MORIN DESAILLY",0.257316186582125
130,"CHRISTIANE DEMONTES",35,"BERNARD FOURNIER",6.75592854005045,"ANDRE LARDEUX",1.26193538381514,"LADISLAS PONIATOWSKI",0.255263230729156
131,"JACQUELINE ALQUIER",35,"ALAIN NERI",6.72799175206636,"GISELE GAUTIER",1.2580707466802,"JEAN PIERRE GODEFROY",0.253957381551512
132,"BRIGITTE BOUT",35,"BERNARD PIRAS",6.56849963641694,"FRANCOIS FORTASSIN",1.25596273674467,"JEAN PIERRE PLANCADE",0.25376869326369
