"rank","a00.name","a00","a05.name","a05","a10.name","a10","a15.name","a15"
1,"PIERRE VALLON",50,"ANDRE MERIC",17.3973178009332,"LOUIS MINETTI",7.32692307692308,"LOUIS MINETTI",5.30051942254783
2,"ANDRE MERIC",48,"LOUIS MINETTI",10.1280266131623,"ANDRE MERIC",6.30555555555556,"HELENE LUC",3.82585479651019
3,"HENRI GOETSCHY",37,"HELENE LUC",9.0850680535955,"HELENE LUC",5.8956043956044,"ANDRE DUROMEA",2.55593425656202
4,"PAUL SERAMY",37,"ANDRE DUROMEA",7.94209815331711,"ANDRE DUROMEA",4.50549450549451,"ANDRE MERIC",2.28541153982166
5,"JEAN DELANEAU",32,"MARIE CLAUDE BEAUDEAU",7.55238118333957,"MARIE CLAUDE BEAUDEAU",4.07417582417582,"MARIE CLAUDE BEAUDEAU",2.19783777372303
6,"CLAUDE HURIET",31,"PIERRE VALLON",7.51578798034626,"CHARLES LEDERMAN",3.60989010989011,"CHARLES CUTTOLI",2
7,"LOUIS SOUVET",30,"CHARLES LEDERMAN",7.10904083111509,"JEAN GARCIA",3.14835164835165,"CHARLES LEDERMAN",1.83306115621767
8,"ANDRE RABINEAU",24,"CLAUDE HURIET",6.88167126687169,"HECTOR VIRON",3.10989010989011,"JEAN GARCIA",1.49300352511487
9,"FRANCK SERUSCLAT",24,"ANDRE RABINEAU",6.66708332031331,"ROBERT VIZET",2.71978021978022,"HECTOR VIRON",1.46572854893469
10,"SERGE MATHIEU",22,"JEAN GARCIA",6.63904534379176,"PAUL SOUFFRIN",2.68406593406593,"PAUL SOUFFRIN",1.17523780200174
11,"ETIENNE DAILLY",21,"HENRI GOETSCHY",6.63401486708501,"ROBERT SCHWINT",2.63888888888889,"ROBERT VIZET",1.15812406728038
12,"JEAN FRANCOU",20,"HECTOR VIRON",6.59836809661764,"DANIELLE BIDARD REYDET",2.21978021978022,"ROBERT SCHWINT",1.07169613745006
