"rank","a00.name","a00","a05.name","a05","a10.name","a10","a15.name","a15"
1,"FRANCOIS ROCHEBLOINE",114,"FRANCOIS ROCHEBLOINE",10.6770782520313,"ALAIN LAMASSOURE",1,"ALAIN LAMASSOURE",1
2,"ANDRE SANTINI",104,"ANDRE SANTINI",10.1980390271856,"ANDRE SANTINI",1,"PATRICK DEVEDJIAN",1
3,"CLAUDE GAILLARD",101,"CLAUDE GAILLARD",10.0498756211209,"ANDRE THIEN AH KOON",1,"ROBERT PANDRAUD",1
4,"CHRISTINE BOUTIN",89,"CHRISTINE BOUTIN",9.4339811320566,"ARTHUR PAECHT",1,"YVETTE ROUDY",1
5,"MICHEL GIRAUD",82,"MICHEL GIRAUD",9.05538513813742,"CHARLES MILLON",1,"CLAUDE BARATE",0.707106781186548
6,"PHILIPPE VASSEUR",70,"PHILIPPE VASSEUR",8.36660026534076,"CHRISTIANE PAPON",1,"MICHEL COFFINEAU",0.707106781186548
7,"PASCAL CLEMENT",69,"PASCAL CLEMENT",8.30662386291807,"CHRISTINE BOUTIN",1,"JEAN FRANCOIS MANCEL",0.577350269189626
8,"YANN PIAT",68,"YANN PIAT",8.24621125123532,"CLAUDE BARATE",1,"ROBERT GALLEY",0.447213595499958
9,"CHARLES MILLON",67,"CHARLES MILLON",8.18535277187245,"CLAUDE GAILLARD",1,"JEAN YVES AUTEXIER",0.377964473009227
10,"FRANCOIS HARCOURT",64,"FRANCOIS HARCOURT",8,"EMILE KOEHL",1,"JEAN YVES HABY",0.288675134594813
11,"FRANCISQUE PERRUT",59,"FRANCISQUE PERRUT",7.68114574786861,"FRANCISQUE PERRUT",1,"ANDRE THIEN AH KOON",0.277350098112615
12,"PIERRE ANDRE WILTZER",59,"PIERRE ANDRE WILTZER",7.68114574786861,"FRANCOIS HARCOURT",1,"JEAN MARIE CARO",0.267261241912424
13,"JEAN LUC PREEL",50,"JEAN LUC PREEL",7.07106781186548,"FRANCOIS ROCHEBLOINE",1,"JEAN TIBERI",0.258198889747161
14,"JEAN JACQUES WEBER",44,"JEAN JACQUES WEBER",6.6332495807108,"GEORGES COLOMBIER",1,"JEAN PIERRE FOUCHER",0.2
15,"HENRI BAYARD",41,"HENRI BAYARD",6.40312423743285,"HENRI BAYARD",1,"GEORGES COLOMBIER",0.182574185835055
16,"PIERRE MICAUX",41,"PIERRE MICAUX",6.40312423743285,"JACQUES GODFRAIN",1,"JEAN LOUIS MASSON",0.179605302026775
17,"EMILE KOEHL",36,"EMILE KOEHL",6,"JEAN FRANCOIS MANCEL",1,"LEON VACHET",0.179605302026775
18,"CHRISTIANE PAPON",33,"CHRISTIANE PAPON",5.74456264653803,"JEAN JACQUES WEBER",1,"ARTHUR PAECHT",0.176776695296637
19,"MARC PHILIPPE DAUBRESSE",33,"MARC PHILIPPE DAUBRESSE",5.74456264653803,"JEAN LOUIS MASSON",1,"JACQUES GODFRAIN",0.176776695296637
20,"ARTHUR PAECHT",32,"ARTHUR PAECHT",5.65685424949238,"JEAN LUC PREEL",1,"CHRISTIANE PAPON",0.174077655955698
21,"JACQUES GODFRAIN",32,"JACQUES GODFRAIN",5.65685424949238,"JEAN MARIE CARO",1,"MARC PHILIPPE DAUBRESSE",0.174077655955698
22,"JEAN LOUIS MASSON",31,"JEAN LOUIS MASSON",5.56776436283002,"JEAN PIERRE FOUCHER",1,"EMILE KOEHL",0.166666666666667
23,"LEON VACHET",31,"LEON VACHET",5.56776436283002,"JEAN TIBERI",1,"HENRI BAYARD",0.156173761888606
24,"GEORGES COLOMBIER",30,"GEORGES COLOMBIER",5.47722557505166,"JEAN YVES AUTEXIER",1,"PIERRE MICAUX",0.156173761888606
25,"JEAN PIERRE FOUCHER",25,"JEAN PIERRE FOUCHER",5,"JEAN YVES HABY",1,"JEAN JACQUES WEBER",0.150755672288882
26,"JEAN TIBERI",15,"JEAN TIBERI",3.87298334620742,"LEON VACHET",1,"JEAN LUC PREEL",0.14142135623731
27,"JEAN MARIE CARO",14,"JEAN MARIE CARO",3.74165738677394,"MARC PHILIPPE DAUBRESSE",1,"FRANCISQUE PERRUT",0.130188910980824
28,"ANDRE THIEN AH KOON",13,"ANDRE THIEN AH KOON",3.60555127546399,"MICHEL COFFINEAU",1,"PIERRE ANDRE WILTZER",0.130188910980824
29,"JEAN YVES HABY",12,"JEAN YVES HABY",3.46410161513775,"PASCAL CLEMENT",1,"FRANCOIS HARCOURT",0.125
30,"JEAN YVES AUTEXIER",7,"JEAN YVES AUTEXIER",2.64575131106459,"PATRICK DEVEDJIAN",1,"CHARLES MILLON",0.122169444356305
31,"ROBERT GALLEY",5,"ROBERT GALLEY",2.23606797749979,"PHILIPPE VASSEUR",1,"YANN PIAT",0.121267812518166
