"rank","a00.name","a00","a05.name","a05","a10.name","a10","a15.name","a15"
1,"ROGER HUSSON",58,"ROGER HUSSON",7.61577310586391,"BERNARD LAURENT",1,"BERNARD LAURENT",1
2,"JEAN CHERIOUX",56,"JEAN CHERIOUX",7.48331477354788,"CHARLES CUTTOLI",1,"EDOUARD JEUNE",1
3,"PAUL LORIDANT",43,"PAUL LORIDANT",6.557438524302,"CHARLES LEDERMAN",1,"GUY ROBERT",1
4,"MARCEL DEBARGE",41,"MARCEL DEBARGE",6.40312423743285,"CHARLES PASQUA",1,"CHARLES CUTTOLI",0.707106781186548
5,"HENRI COLLETTE",40,"HENRI COLLETTE",6.32455532033676,"CLAUDE HURIET",1,"CLAUDE HURIET",0.707106781186548
6,"JEAN ARTHUIS",39,"JEAN ARTHUIS",6.2449979983984,"DANIEL HOEFFEL",1,"MICHEL SOUPLET",0.707106781186548
7,"JACQUES CHAUMONT",38,"JACQUES CHAUMONT",6.16441400296898,"EDOUARD JEUNE",1,"DANIEL HOEFFEL",0.577350269189626
8,"LOUIS CATUELAN",37,"LOUIS CATUELAN",6.08276253029822,"ERNEST CARTIGNY",1,"ERNEST CARTIGNY",0.577350269189626
9,"MARCEL LUCOTTE",35,"MARCEL LUCOTTE",5.91607978309962,"FRANCK SERUSCLAT",1,"CHARLES PASQUA",0.5
10,"LOUIS SOUVET",28,"LOUIS SOUVET",5.29150262212918,"GEORGES MOULY",1,"GEORGES MOULY",0.5
11,"MICHEL PONIATOWSKI",25,"MICHEL PONIATOWSKI",5,"GUY ROBERT",1,"MARCEL RUDLOFF",0.316227766016838
12,"FRANCK SERUSCLAT",20,"FRANCK SERUSCLAT",4.47213595499958,"HENRI COLLETTE",1,"PHILIPPE FRANCOIS",0.316227766016838
13,"JACQUES GENTON",16,"JACQUES GENTON",4,"JACQUES CHAUMONT",1,"JACQUES HABERT",0.301511344577764
14,"CHARLES LEDERMAN",15,"CHARLES LEDERMAN",3.87298334620742,"JACQUES GENTON",1,"JEAN PIERRE BAYLE",0.301511344577764
15,"JEAN LUC MELENCHON",15,"JEAN LUC MELENCHON",3.87298334620742,"JACQUES HABERT",1,"ROLAND LUART",0.277350098112615
16,"LOUIS MINETTI",15,"LOUIS MINETTI",3.87298334620742,"JEAN ARTHUIS",1,"CHARLES LEDERMAN",0.258198889747161
17,"MARIE CLAUDE BEAUDEAU",15,"MARIE CLAUDE BEAUDEAU",3.87298334620742,"JEAN CHERIOUX",1,"JEAN LUC MELENCHON",0.258198889747161
18,"HELENE LUC",15,"HELENE LUC",3.87298334620742,"JEAN LUC MELENCHON",1,"LOUIS MINETTI",0.258198889747161
19,"HECTOR VIRON",15,"HECTOR VIRON",3.75,"JEAN PIERRE BAYLE",1,"MARIE CLAUDE BEAUDEAU",0.258198889747161
20,"ROLAND LUART",13,"ROLAND LUART",3.60555127546399,"LOUIS CATUELAN",1,"HELENE LUC",0.258198889747161
21,"JACQUES HABERT",11,"JACQUES HABERT",3.3166247903554,"LOUIS MINETTI",1,"JACQUES GENTON",0.25
22,"JEAN PIERRE BAYLE",11,"JEAN PIERRE BAYLE",3.3166247903554,"LOUIS SOUVET",1,"HECTOR VIRON",0.234375
23,"MARCEL RUDLOFF",10,"MARCEL RUDLOFF",3.16227766016838,"MARCEL DEBARGE",1,"FRANCK SERUSCLAT",0.223606797749979
24,"PHILIPPE FRANCOIS",10,"PHILIPPE FRANCOIS",3.16227766016838,"MARCEL RUDLOFF",1,"MICHEL PONIATOWSKI",0.2
25,"CHARLES PASQUA",4,"CHARLES PASQUA",2,"MARIE CLAUDE BEAUDEAU",1,"LOUIS SOUVET",0.188982236504614
26,"GEORGES MOULY",4,"GEORGES MOULY",2,"MICHEL PONIATOWSKI",1,"MARCEL LUCOTTE",0.169030850945703
27,"DANIEL HOEFFEL",3,"DANIEL HOEFFEL",1.73205080756888,"MICHEL SOUPLET",1,"LOUIS CATUELAN",0.164398987305357
28,"ERNEST CARTIGNY",3,"ERNEST CARTIGNY",1.73205080756888,"PHILIPPE FRANCOIS",1,"JACQUES CHAUMONT",0.162221421130763
29,"CHARLES CUTTOLI",2,"CHARLES CUTTOLI",1.4142135623731,"ROGER HUSSON",1,"JEAN ARTHUIS",0.160128153805087
30,"CLAUDE HURIET",2,"CLAUDE HURIET",1.4142135623731,"ROLAND LUART",1,"HENRI COLLETTE",0.158113883008419
31,"MICHEL SOUPLET",2,"MICHEL SOUPLET",1.4142135623731,"HELENE LUC",1,"MARCEL DEBARGE",0.156173761888606
