"rank","a00.name","a00","a05.name","a05","a10.name","a10","a15.name","a15"
1,"BERNARD DEBRE",194,"BERNARD DEBRE",13.869902694588,"ALAIN LAMASSOURE",1,"BRUNO BOURG BROC",1
2,"MICHEL ROSTOLAN",185,"MICHEL ROSTOLAN",13.5648581394752,"ANTOINE CARRE",1,"CLAUDE BARATE",1
3,"CHRISTINE BOUTIN",140,"CHRISTINE BOUTIN",11.8321595661992,"BRUNO BOURG BROC",1,"GERARD CESAR",1
4,"MICHEL HANNOUN",133,"MICHEL HANNOUN",11.5325625946708,"BRUNO DURIEUX",1,"GERARD WELZER",1
5,"MICHEL BARNIER",130,"MICHEL BARNIER",11.3581527365935,"CHRISTINE BOUTIN",1,"HENRI CUQ",1
6,"DANIEL COLIN",129,"DANIEL COLIN",11.3165903606742,"CLAUDE BARATE",1,"RAYMOND MARCELLIN",1
7,"PASCAL CLEMENT",125,"PASCAL CLEMENT",11.1803398874989,"CLAUDE BIRRAUX",1,"YVAN BLOT",0.707106781186548
8,"ALAIN GRIOTTERAY",119,"ALAIN GRIOTTERAY",10.8573107435127,"DENIS JACQUAT",1,"FRANCOIS GRUSSENMEYER",0.577350269189626
9,"BERNARD SAVY",117,"BERNARD SAVY",10.7814776232323,"DOMINIQUE BUSSEREAU",1,"GERARD LARRAT",0.577350269189626
10,"JEAN BROCARD",117,"JEAN BROCARD",10.7707230294104,"DOMINIQUE CHABOCHE",1,"DOMINIQUE CHABOCHE",0.5
11,"CLAUDE BIRRAUX",109,"CLAUDE BIRRAUX",10.4403065089106,"ELIE MARTY",1,"JACQUES TOUBON",0.5
12,"MONIQUE PAPON",109,"MONIQUE PAPON",10.392742222777,"EMILE KOEHL",1,"XAVIER DENIAU",0.333333333333333
13,"EMILE KOEHL",105,"EMILE KOEHL",10.2469507659596,"FRANCIS DELATTRE",1,"JEAN BONHOMME",0.316227766016838
14,"MICHEL PELCHAT",104,"MICHEL PELCHAT",10.1980390271856,"FRANCIS GENG",1,"JACQUES FERON",0.301511344577764
15,"MAURICE DOUSSET",86,"MAURICE DOUSSET",9.22016779960503,"FRANCOIS GRUSSENMEYER",1,"JACQUES LACARIN",0.258198889747161
16,"DENIS JACQUAT",83,"DENIS JACQUAT",9.1104335791443,"FRANCOIS PORTEU LA MORANDIERE",1,"PIERRE REMY HOUSSIN",0.235702260395516
17,"JEAN JACK SALLES",80,"JEAN JACK SALLES",8.94427190999916,"GEORGES DELFOSSE",1,"GUY JAOUEN",0.229415733870562
18,"JOSEPH HENRI MAUJOUAN GASSET",79,"JOSEPH HENRI MAUJOUAN GASSET",8.88819441731559,"GERARD CESAR",1,"PIERRE CHANTELAT",0.223606797749979
19,"BRUNO DURIEUX",78,"BRUNO DURIEUX",8.83176086632785,"GERARD WELZER",1,"JACQUES BARROT",0.21320071635561
20,"DOMINIQUE BUSSEREAU",77,"DOMINIQUE BUSSEREAU",8.77496438739212,"GILBERT BARBIER",1,"PHILIPPE VASSEUR",0.208514414057075
21,"GEORGES DELFOSSE",68,"GEORGES DELFOSSE",8.24621125123532,"GUY JAOUEN",1,"GERARD LEONARD",0.208165991929029
22,"MICHEL GHYSEL",67,"MICHEL GHYSEL",8.12494343871716,"HENRI CUQ",1,"JEAN GUY BRANGER",0.206286440789666
23,"JEAN PAUL FUCHS",64,"JEAN PAUL FUCHS",8,"JACQUES BARROT",1,"PIERRE MICAUX",0.196116135138184
24,"FRANCIS GENG",61,"FRANCIS GENG",7.81024967590665,"JACQUES BICHET",1,"PIERRE DESCAVES",0.192450089729875
25,"ANTOINE CARRE",58,"ANTOINE CARRE",7.61577310586391,"JACQUES FERON",1,"FRANCOIS PORTEU LA MORANDIERE",0.182574185835055
26,"GILBERT BARBIER",58,"GILBERT BARBIER",7.61577310586391,"JACQUES LACARIN",1,"JEAN CLAUDE MARTINEZ",0.179605302026775
27,"JEAN MICHEL COUVE",57,"JEAN MICHEL COUVE",7.54983443527075,"JACQUES TOUBON",1,"MICHEL ORNANO",0.176776695296637
28,"MICHEL HAMAIDE",57,"MICHEL HAMAIDE",7.54983443527075,"JEAN BONHOMME",1,"JEAN ROATTA",0.171498585142509
29,"SEBASTIEN COUEPEL",56,"SEBASTIEN COUEPEL",7.48331477354788,"JEAN CLAUDE MARTINEZ",1,"ALAIN LAMASSOURE",0.166666666666667
30,"ELIE MARTY",48,"ELIE MARTY",6.92820323027551,"JEAN JACK SALLES",1,"FRANCIS DELATTRE",0.164398987305357
31,"JEAN LOUIS MASSON",48,"JEAN LOUIS MASSON",6.92820323027551,"JEAN LIPKOWSKI",1,"JACQUES BICHET",0.162221421130763
32,"PIERRE BERNARD REYMOND",45,"PIERRE BERNARD REYMOND",6.70820393249937,"JEAN LOUIS MASSON",1,"PIERRE BLEULER",0.158113883008419
33,"JEAN SEITLINGER",44,"JEAN SEITLINGER",6.6332495807108,"JEAN MICHEL COUVE",1,"MARC REYMANN",0.154161035933209
34,"JEAN LIPKOWSKI",43,"JEAN LIPKOWSKI",6.557438524302,"JEAN PAUL FUCHS",1,"JEAN LIPKOWSKI",0.152498570332605
35,"JEAN PIERRE DELALANDE",43,"JEAN PIERRE DELALANDE",6.52935514675673,"JEAN ROATTA",1,"JEAN SEITLINGER",0.150755672288882
36,"PIERRE BLEULER",40,"PIERRE BLEULER",6.32455532033676,"JEAN SEITLINGER",1,"JEAN PIERRE DELALANDE",0.150547644011882
37,"MARC REYMANN",39,"MARC REYMANN",6.16644143732834,"JOSEPH HENRI MAUJOUAN GASSET",1,"PIERRE BERNARD REYMOND",0.149071198499986
38,"JACQUES BICHET",38,"JACQUES BICHET",6.16441400296898,"MICHEL HAMAIDE",1,"ELIE MARTY",0.144337567297406
39,"FRANCIS DELATTRE",37,"FRANCIS DELATTRE",6.08276253029822,"MICHEL HANNOUN",1,"JEAN LOUIS MASSON",0.144337567297406
40,"ALAIN LAMASSOURE",36,"ALAIN LAMASSOURE",6,"MICHEL ORNANO",1,"SEBASTIEN COUEPEL",0.133630620956212
41,"JEAN ROATTA",34,"JEAN ROATTA",5.8309518948453,"MICHEL PELCHAT",1,"JEAN MICHEL COUVE",0.132453235706504
42,"MICHEL ORNANO",32,"MICHEL ORNANO",5.65685424949238,"PHILIPPE VASSEUR",1,"MICHEL HAMAIDE",0.132453235706504
43,"JEAN CLAUDE MARTINEZ",31,"JEAN CLAUDE MARTINEZ",5.56776436283002,"PIERRE BERNARD REYMOND",1,"ANTOINE CARRE",0.131306432859723
44,"FRANCOIS PORTEU LA MORANDIERE",30,"FRANCOIS PORTEU LA MORANDIERE",5.47722557505166,"PIERRE BLEULER",1,"GILBERT BARBIER",0.131306432859723
45,"PIERRE DESCAVES",27,"PIERRE DESCAVES",5.19615242270663,"PIERRE CHANTELAT",1,"FRANCIS GENG",0.128036879932896
46,"PIERRE MICAUX",26,"PIERRE MICAUX",5.09901951359279,"PIERRE DESCAVES",1,"JEAN PAUL FUCHS",0.125
47,"PHILIPPE VASSEUR",23,"PHILIPPE VASSEUR",4.79583152331272,"PIERRE MICAUX",1,"GEORGES DELFOSSE",0.121267812518166
48,"JACQUES BARROT",22,"JACQUES BARROT",4.69041575982343,"PIERRE REMY HOUSSIN",1,"MICHEL GHYSEL",0.119484462334076
49,"JEAN GUY BRANGER",22,"JEAN GUY BRANGER",4.63915284620315,"RAYMOND MARCELLIN",1,"DOMINIQUE BUSSEREAU",0.113960576459638
50,"PIERRE CHANTELAT",20,"PIERRE CHANTELAT",4.47213595499958,"SEBASTIEN COUEPEL",1,"BRUNO DURIEUX",0.11322770341446
51,"GUY JAOUEN",19,"GUY JAOUEN",4.35889894354067,"XAVIER DENIAU",1,"JOSEPH HENRI MAUJOUAN GASSET",0.112508790092602
52,"GERARD LEONARD",19,"PIERRE REMY HOUSSIN",4.24264068711928,"YVAN BLOT",1,"JEAN JACK SALLES",0.111803398874989
53,"PIERRE REMY HOUSSIN",18,"GERARD LEONARD",4.21993402048597,"GERARD LARRAT",1,"DENIS JACQUAT",0.10976425998969
54,"JACQUES LACARIN",15,"JACQUES LACARIN",3.87298334620742,"PASCAL CLEMENT",1,"MAURICE DOUSSET",0.105978940225345
