"rank","a00.name","a00","a05.name","a05","a10.name","a10","a15.name","a15"
1,"BERNARD PLASAIT",101,"BERNARD PLASAIT",10.0498756211209,"BERNARD PIRAS",1,"BERNARD ANGELS",1
2,"JEAN CLAUDE GAUDIN",101,"JEAN CLAUDE GAUDIN",10.0498756211209,"MARC MASSION",1,"BRIGITTE LUYPAERT",1
3,"ROLAND COURTEAU",100,"ROLAND COURTEAU",10,"MARIE FRANCE BEAUFILS",1,"CHARLES GUENE",1
4,"ALAIN VASSELLE",84,"ALAIN VASSELLE",9.16515138991168,"MICHEL MOREIGNE",1,"DENIS BADRE",1
5,"GERARD CESAR",78,"GERARD CESAR",8.83176086632785,"YVES COQUELLE",1,"FRANCIS GRIGNON",1
6,"MICHEL CHARASSE",55,"MICHEL CHARASSE",7.41619848709566,"ADRIEN GOUTEYRON",1,"FRANCOIS FORTASSIN",1
7,"YANN GAILLARD",51,"YANN GAILLARD",7.14142842854285,"ALAIN FOUCHE",1,"GERARD BRAUN",1
8,"YVES DAUGE",50,"YVES DAUGE",7.07106781186548,"ALAIN GERARD",1,"GERARD COLLOMB",1
9,"PIERRE JARLIER",42,"PIERRE JARLIER",6.48074069840786,"ALAIN GOURNAC",1,"GERARD LARCHER",1
10,"DOMINIQUE BRAYE",37,"DOMINIQUE BRAYE",6.08276253029822,"ALAIN VASSELLE",1,"GERARD LONGUET",1
11,"BERNARD PIRAS",34,"BERNARD PIRAS",5.8309518948453,"ANDRE FERRAND",1,"HENRI RICHEMONT",1
12,"MICHELE ANDRE",34,"MICHELE ANDRE",5.8309518948453,"ANDRE LARDEUX",1,"JACQUES BLANC",1
13,"JEAN PIERRE DEMERLIAT",32,"JEAN PIERRE DEMERLIAT",5.65685424949238,"ANDRE ROUVIERE",1,"JEAN ARTHUIS",1
14,"JEAN MARC PASTOR",31,"JEAN MARC PASTOR",5.56776436283002,"ANDRE VALLET",1,"JEAN GUY BRANGER",1
15,"PHILIPPE ARNAUD",29,"PHILIPPE ARNAUD",5.3851648071345,"ANNE MARIE PAYET",1,"JOSEPH KERGUERIS",1
16,"CLAUDE DOMEIZEL",27,"CLAUDE DOMEIZEL",5.19615242270663,"ANNIE DAVID",1,"MICHEL THIOLLIERE",1
17,"FRANCOIS MARC",27,"FRANCOIS MARC",5.19615242270663,"AYMERI MONTESQUIOU",1,"PAUL DUBRULE",1
18,"NICOLE BORVO COHEN SEAT",27,"NICOLE BORVO COHEN SEAT",5.19615242270663,"BERNARD ANGELS",1,"PAUL NATALI",1
19,"ANNE MARIE PAYET",26,"ANNE MARIE PAYET",5.09901951359279,"BERNARD CAZEAU",1,"PHILIPPE MARINI",1
20,"DANIEL RAOUL",26,"DANIEL RAOUL",5.09901951359279,"BERNARD FOURNIER",1,"ROLAND LUART",1
21,"JEAN PIERRE GODEFROY",26,"JEAN PIERRE GODEFROY",5.09901951359279,"BERNARD FRIMAT",1,"SERGE FRANCHIS",1
22,"SERGE LAGAUCHE",26,"SERGE LAGAUCHE",5.09901951359279,"BERNARD JOLY",1,"SERGE LEPELTIER",1
23,"MARIE CHRISTINE BLANDIN",25,"MARIE CHRISTINE BLANDIN",5,"BERNARD MANTIENNE",1,"SERGE VINCON",1
24,"GILBERT CHABROUX",24,"GILBERT CHABROUX",4.89897948556636,"BERNARD PLASAIT",1,"VICTOR REUX",1
25,"MICHELLE DEMESSINE",24,"MICHELLE DEMESSINE",4.89897948556636,"BERNARD SAUGEY",1,"YVON COLLIN",1
26,"YVES COQUELLE",22,"YVES COQUELLE",4.69041575982343,"BERNARD SEILLIER",1,"ALAIN FOUCHE",0.707106781186548
27,"JEAN YVES MANO",22,"JEAN YVES MANO",4.69041575982343,"BRIGITTE LUYPAERT",1,"ALAIN GERARD",0.707106781186548
28,"MARCEL DENEUX",22,"MARCEL DENEUX",4.69041575982343,"BRUNO SIDO",1,"BERNARD FOURNIER",0.707106781186548
29,"BERNARD FRIMAT",21,"BERNARD FRIMAT",4.58257569495584,"CHARLES GAUTIER",1,"DANIEL GOULET",0.707106781186548
30,"PHILIPPE LEROY",21,"PHILIPPE LEROY",4.58257569495584,"CHARLES GUENE",1,"DOMINIQUE LECLERC",0.707106781186548
31,"DANIEL HOEFFEL",21,"DANIEL HOEFFEL",4.58257569495584,"CHRISTIAN COINTAT",1,"HENRI RAINCOURT",0.707106781186548
32,"BERNARD CAZEAU",20,"BERNARD CAZEAU",4.47213595499958,"CHRISTIAN GAUDIN",1,"JEAN CHERIOUX",0.707106781186548
33,"JACQUES OUDIN",20,"JACQUES OUDIN",4.47213595499958,"CHRISTIAN PONCELET",1,"JEAN FRANCOIS GRAND",0.707106781186548
34,"JEAN PIERRE SUEUR",20,"JEAN PIERRE SUEUR",4.47213595499958,"CLAUDE BELOT",1,"JEAN PAUL EMIN",0.707106781186548
35,"DANIEL REINER",19,"DANIEL REINER",4.35889894354067,"CLAUDE DOMEIZEL",1,"JEAN PAUL EMORINE",0.707106781186548
36,"DANIELE POURTAUD",19,"DANIELE POURTAUD",4.35889894354067,"CLAUDE ESTIER",1,"JEAN PHILIPPE LACHENAUD",0.707106781186548
37,"JEAN CLAUDE PEYRONNET",18,"JEAN CLAUDE PEYRONNET",4.24264068711928,"DANIEL GOULET",1,"JEAN PIERRE SCHOSTECK",0.707106781186548
38,"MARIE CLAUDE BEAUDEAU",18,"MARIE CLAUDE BEAUDEAU",4.24264068711928,"DANIEL RAOUL",1,"RENE TREGOUET",0.707106781186548
39,"ROBERT BRET",18,"ROBERT BRET",4.24264068711928,"DANIEL REINER",1,"SERGE MATHIEU",0.707106781186548
40,"VALERIE LETARD",18,"VALERIE LETARD",4.24264068711928,"DANIELE POURTAUD",1,"YVES FREVILLE",0.707106781186548
41,"JEAN PIERRE VIAL",17,"JEAN PIERRE VIAL",4.12310562561766,"DENIS BADRE",1,"BERNARD MANTIENNE",0.577350269189626
42,"JOSSELIN ROHAN",17,"JOSSELIN ROHAN",4.12310562561766,"DOMINIQUE BRAYE",1,"BERNARD SAUGEY",0.577350269189626
43,"JEAN PAUL AMOUDRY",16,"JEAN PAUL AMOUDRY",4,"DOMINIQUE LECLERC",1,"CHRISTIAN GAUDIN",0.577350269189626
44,"SYLVIE DESMARESCAUX",16,"SYLVIE DESMARESCAUX",4,"EVELYNE DIDIER",1,"GERARD CORNU",0.577350269189626
45,"GERARD BAILLY",15,"GERARD BAILLY",3.87298334620742,"FRANCIS GRIGNON",1,"JEAN FAURE",0.577350269189626
46,"PIERRE HERISSON",15,"PIERRE HERISSON",3.87298334620742,"FRANCOIS FORTASSIN",1,"JEAN MARIE VANLERENBERGHE",0.577350269189626
47,"YVES DETRAIGNE",15,"YVES DETRAIGNE",3.87298334620742,"FRANCOIS MARC",1,"JEAN MICHEL BAYLET",0.577350269189626
48,"ANDRE LARDEUX",14,"ANDRE LARDEUX",3.74165738677394,"FRANCOIS TRUCY",1,"JEAN PAUL VIRAPOULLE",0.577350269189626
49,"CHARLES GAUTIER",14,"CHARLES GAUTIER",3.74165738677394,"FRANCOISE FERAT",1,"ODETTE HERVIAUX",0.577350269189626
50,"MICHEL MERCIER",14,"MICHEL MERCIER",3.74165738677394,"GASTON FLOSSE",1,"ROBERT BADINTER",0.577350269189626
51,"FRANCOIS AUTAIN",14,"FRANCOIS AUTAIN",3.74165738677394,"GEORGES MOULY",1,"ROGER KAROUTCHI",0.577350269189626
52,"JACQUES PELLETIER",14,"JACQUES PELLETIER",3.74165738677394,"GERARD BAILLY",1,"ROLAND MUZEAU",0.577350269189626
53,"ANNIE DAVID",13,"ANNIE DAVID",3.60555127546399,"GERARD BRAUN",1,"BERNARD BARRAUX",0.577350269189626
54,"FRANCOISE FERAT",13,"FRANCOISE FERAT",3.60555127546399,"GERARD CAM",1,"JACQUES PEYRAT",0.577350269189626
55,"GEORGES MOULY",13,"GEORGES MOULY",3.60555127546399,"GERARD CESAR",1,"ANDRE ROUVIERE",0.5
56,"GERARD DELFAU",13,"GERARD DELFAU",3.60555127546399,"GERARD COLLOMB",1,"BERNARD SEILLIER",0.5
57,"GISELE GAUTIER",13,"GISELE GAUTIER",3.60555127546399,"GERARD CORNU",1,"LOUIS MERMAZ",0.5
58,"LOUIS MOINARD",13,"LOUIS MOINARD",3.60555127546399,"GERARD DELFAU",1,"NELLY OLIN",0.5
59,"CLAUDE BIWER",13,"CLAUDE BIWER",3.60555127546399,"GERARD LARCHER",1,"PAUL VERGES",0.5
60,"JEAN PAUL ALDUY",13,"JEAN PAUL ALDUY",3.60555127546399,"GERARD LONGUET",1,"SIMON LOUECKHOTE",0.5
61,"ANDRE VALLET",12,"ANDRE VALLET",3.46410161513775,"GERARD MIQUEL",1,"GUY FISCHER",0.5
62,"AYMERI MONTESQUIOU",12,"AYMERI MONTESQUIOU",3.46410161513775,"GILBERT BARBIER",1,"MARIE FRANCE BEAUFILS",0.447213595499958
63,"GERARD MIQUEL",12,"GERARD MIQUEL",3.46410161513775,"GILBERT CHABROUX",1,"CHRISTIAN PONCELET",0.447213595499958
64,"JEAN PIERRE BEL",12,"JEAN PIERRE BEL",3.46410161513775,"GISELE GAUTIER",1,"FRANCOIS TRUCY",0.447213595499958
65,"CLAUDE ESTIER",11,"CLAUDE ESTIER",3.3166247903554,"GISELE PRINTZ",1,"HENRI WEBER",0.447213595499958
66,"GILBERT BARBIER",11,"GILBERT BARBIER",3.3166247903554,"HELENE LUC",1,"JEAN CLAUDE CARLE",0.447213595499958
67,"MICHEL BECOT",11,"MICHEL BECOT",3.3166247903554,"HENRI RAINCOURT",1,"MICHEL DOUBLET",0.447213595499958
68,"MICHEL DREYFUS SCHMIDT",11,"MICHEL DREYFUS SCHMIDT",3.3166247903554,"HENRI RICHEMONT",1,"MONIQUE CERISIER BEN GUIGA",0.447213595499958
69,"XAVIER PINTAT",11,"XAVIER PINTAT",3.3166247903554,"HENRI WEBER",1,"NICOLAS ABOUT",0.447213595499958
70,"MARC MASSION",10,"MARC MASSION",3.16227766016838,"IVAN RENAR",1,"PIERRE YVON TREMEL",0.447213595499958
71,"MICHEL MOREIGNE",10,"MICHEL MOREIGNE",3.16227766016838,"JACK RALITE",1,"BRUNO SIDO",0.408248290463863
72,"CHRISTIAN COINTAT",10,"CHRISTIAN COINTAT",3.16227766016838,"JACQUELINE GOURAULT",1,"HELENE LUC",0.408248290463863
73,"GISELE PRINTZ",10,"GISELE PRINTZ",3.16227766016838,"JACQUES BLANC",1,"JACQUES VALADE",0.408248290463863
74,"JEAN PIERRE MASSERET",10,"JEAN PIERRE MASSERET",3.16227766016838,"JACQUES OUDIN",1,"JEAN JACQUES HYEST",0.408248290463863
75,"PAULETTE BRISEPIERRE",10,"PAULETTE BRISEPIERRE",3.16227766016838,"JACQUES VALADE",1,"JEAN LOUIS LORRAIN",0.408248290463863
76,"THIERRY FOUCAUD",10,"THIERRY FOUCAUD",3.16227766016838,"JEAN ARTHUIS",1,"PHILIPPE ADNOT",0.408248290463863
77,"JANINE ROZIER",10,"JANINE ROZIER",3.16227766016838,"JEAN BOYER",1,"PHILIPPE DARNICHE",0.408248290463863
78,"ADRIEN GOUTEYRON",9,"ADRIEN GOUTEYRON",3,"JEAN CHERIOUX",1,"EVELYNE DIDIER",0.377964473009227
79,"BERNARD JOLY",9,"BERNARD JOLY",3,"JEAN CLAUDE CARLE",1,"GASTON FLOSSE",0.377964473009227
80,"ODETTE TERRADE",9,"ODETTE TERRADE",3,"JEAN CLAUDE PEYRONNET",1,"GERARD CAM",0.377964473009227
81,"PHILIPPE NOGRIX",9,"PHILIPPE NOGRIX",3,"JEAN FAURE",1,"JOSIANE MATHON POINAT",0.377964473009227
82,"ROBERT DEL PICCHIA",9,"ROBERT DEL PICCHIA",3,"JEAN FRANCOIS GRAND",1,"LAURENT BETEILLE",0.377964473009227
83,"ALAIN GOURNAC",8,"ALAIN GOURNAC",2.82842712474619,"JEAN GUY BRANGER",1,"PAUL LORIDANT",0.377964473009227
84,"ANDRE FERRAND",8,"ANDRE FERRAND",2.82842712474619,"JEAN JACQUES HYEST",1,"PHILIPPE RICHERT",0.377964473009227
85,"CLAUDE BELOT",8,"CLAUDE BELOT",2.82842712474619,"JEAN LOUIS LORRAIN",1,"PIERRE LAFFITTE",0.377964473009227
86,"IVAN RENAR",8,"IVAN RENAR",2.82842712474619,"JEAN MARC PASTOR",1,"ALAIN GOURNAC",0.353553390593274
87,"JACK RALITE",8,"JACK RALITE",2.82842712474619,"JEAN MARIE VANLERENBERGHE",1,"ANDRE FERRAND",0.353553390593274
88,"JACQUELINE GOURAULT",8,"JACQUELINE GOURAULT",2.82842712474619,"JEAN MICHEL BAYLET",1,"CLAUDE BELOT",0.353553390593274
89,"JEAN BOYER",8,"JEAN BOYER",2.82842712474619,"JEAN PAUL AMOUDRY",1,"IVAN RENAR",0.353553390593274
90,"JEAN PIERRE CANTEGRIT",8,"JEAN PIERRE CANTEGRIT",2.82842712474619,"JEAN PAUL EMIN",1,"JACK RALITE",0.353553390593274
91,"JEAN PIERRE PLANCADE",8,"JEAN PIERRE PLANCADE",2.82842712474619,"JEAN PAUL EMORINE",1,"JACQUELINE GOURAULT",0.353553390593274
92,"PATRICE GELARD",8,"PATRICE GELARD",2.82842712474619,"JEAN PAUL VIRAPOULLE",1,"JEAN BOYER",0.353553390593274
93,"BERNARD MURAT",8,"BERNARD MURAT",2.82842712474619,"JEAN PHILIPPE LACHENAUD",1,"JEAN PIERRE CANTEGRIT",0.353553390593274
94,"EVELYNE DIDIER",7,"EVELYNE DIDIER",2.64575131106459,"JEAN PIERRE BEL",1,"JEAN PIERRE PLANCADE",0.353553390593274
95,"GASTON FLOSSE",7,"GASTON FLOSSE",2.64575131106459,"JEAN PIERRE CANTEGRIT",1,"PATRICE GELARD",0.353553390593274
96,"GERARD CAM",7,"GERARD CAM",2.64575131106459,"JEAN PIERRE DEMERLIAT",1,"BERNARD MURAT",0.353553390593274
97,"JOSIANE MATHON POINAT",7,"JOSIANE MATHON POINAT",2.64575131106459,"JEAN PIERRE GODEFROY",1,"ADRIEN GOUTEYRON",0.333333333333333
98,"LAURENT BETEILLE",7,"LAURENT BETEILLE",2.64575131106459,"JEAN PIERRE MASSERET",1,"BERNARD JOLY",0.333333333333333
99,"PAUL LORIDANT",7,"PAUL LORIDANT",2.64575131106459,"JEAN PIERRE PLANCADE",1,"ODETTE TERRADE",0.333333333333333
100,"PHILIPPE RICHERT",7,"PHILIPPE RICHERT",2.64575131106459,"JEAN PIERRE SCHOSTECK",1,"PHILIPPE NOGRIX",0.333333333333333
101,"PIERRE LAFFITTE",7,"PIERRE LAFFITTE",2.64575131106459,"JEAN PIERRE VIAL",1,"ROBERT DEL PICCHIA",0.333333333333333
102,"BRUNO SIDO",6,"BRUNO SIDO",2.44948974278318,"JEAN YVES MANO",1,"MARC MASSION",0.316227766016838
103,"HELENE LUC",6,"HELENE LUC",2.44948974278318,"JOSEPH KERGUERIS",1,"MICHEL MOREIGNE",0.316227766016838
104,"JACQUES VALADE",6,"JACQUES VALADE",2.44948974278318,"JOSIANE MATHON POINAT",1,"CHRISTIAN COINTAT",0.316227766016838
105,"JEAN JACQUES HYEST",6,"JEAN JACQUES HYEST",2.44948974278318,"LAURENT BETEILLE",1,"GISELE PRINTZ",0.316227766016838
106,"JEAN LOUIS LORRAIN",6,"JEAN LOUIS LORRAIN",2.44948974278318,"LOUIS MERMAZ",1,"JEAN PIERRE MASSERET",0.316227766016838
107,"PHILIPPE ADNOT",6,"PHILIPPE ADNOT",2.44948974278318,"LOUIS MOINARD",1,"PAULETTE BRISEPIERRE",0.316227766016838
108,"PHILIPPE DARNICHE",6,"PHILIPPE DARNICHE",2.44948974278318,"MARCEL DENEUX",1,"THIERRY FOUCAUD",0.316227766016838
109,"MARIE FRANCE BEAUFILS",5,"MARIE FRANCE BEAUFILS",2.23606797749979,"MARIE CHRISTINE BLANDIN",1,"JANINE ROZIER",0.316227766016838
110,"CHRISTIAN PONCELET",5,"CHRISTIAN PONCELET",2.23606797749979,"MARIE CLAUDE BEAUDEAU",1,"CLAUDE ESTIER",0.301511344577764
111,"FRANCOIS TRUCY",5,"FRANCOIS TRUCY",2.23606797749979,"MICHEL BECOT",1,"GILBERT BARBIER",0.301511344577764
112,"HENRI WEBER",5,"HENRI WEBER",2.23606797749979,"MICHEL CHARASSE",1,"MICHEL BECOT",0.301511344577764
113,"JEAN CLAUDE CARLE",5,"JEAN CLAUDE CARLE",2.23606797749979,"MICHEL DOUBLET",1,"MICHEL DREYFUS SCHMIDT",0.301511344577764
