"rank","a00.name","a00","a05.name","a05","a10.name","a10","a15.name","a15"
1,"GERARD CESAR",210,"GERARD CESAR",14.4913767461894,"PHILIPPE MARINI",1.5,"PHILIPPE MARINI",1.29903810567666
2,"JEAN PAUL DELEVOYE",86,"JEAN PAUL DELEVOYE",9.54756295344922,"NICOLE BORVO COHEN SEAT",1.42975867269985,"FRANCOIS BLAIZOT",0.707106781186548
3,"MICHEL DREYFUS SCHMIDT",75,"MICHEL DREYFUS SCHMIDT",8.91715260232901,"MARIE CLAUDE BEAUDEAU",1.18333333333333,"ALFRED FOY",0.5
4,"CLAUDE ESTIER",72,"CLAUDE ESTIER",8.48528137423857,"MICHEL DUFFOUR",1.0690737833595,"ANDRE VALLET",0.447213595499958
5,"LOUIS SOUVET",62,"LOUIS SOUVET",8.04132093839507,"MICHEL DREYFUS SCHMIDT",1.06020814044297,"JEAN FRANCOIS GRAND",0.447213595499958
6,"GEORGES MOULY",57,"GEORGES MOULY",7.54983443527075,"JEAN PAUL DELEVOYE",1.05995300407065,"NICOLE BORVO COHEN SEAT",0.40295621344994
7,"ALAIN VASSELLE",45,"ALAIN VASSELLE",6.70820393249937,"LOUIS SOUVET",1.0429490715205,"MARIE MADELEINE DIEULANGARD",0.366188801414311
8,"JEAN CLAUDE CARLE",38,"JEAN CLAUDE CARLE",6.16441400296898,"PIERRE LEFEBVRE",1.008928699685,"CLAUDE HURIET",0.353553390593274
9,"MICHEL BARNIER",36,"MICHEL BARNIER",5.95723995537935,"ALAIN VASSELLE",1,"MICHEL PELCHAT",0.337551861840845
10,"JEAN MARC PASTOR",34,"JEAN MARC PASTOR",5.8309518948453,"ALFRED FOY",1,"MAURICE BLIN",0.335299934617201
11,"ROLAND LUART",21,"NICOLE BORVO COHEN SEAT",5.07303224005104,"ANDRE VALLET",1,"MARIE CLAUDE BEAUDEAU",0.332364796608623
12,"FRANCIS GRIGNON",20,"ROLAND LUART",4.54521444587319,"CLAUDE ESTIER",1,"DANIEL HOEFFEL",0.301511344577764
13,"HUBERT HAENEL",20,"FRANCIS GRIGNON",4.47213595499958,"CLAUDE HURIET",1,"MICHEL DUFFOUR",0.295425175043929
14,"NICOLE BORVO COHEN SEAT",18,"HUBERT HAENEL",4.47213595499958,"DANIEL HOEFFEL",1,"HUBERT FALCO",0.277350098112615
15,"PIERRE LEFEBVRE",18,"PIERRE LEFEBVRE",4.26153922829886,"DANIELLE BIDARD REYDET",1,"DANIELLE BIDARD REYDET",0.267261241912424
16,"HELENE LUC",18,"HELENE LUC",4.24264068711928,"FRANCIS GRIGNON",1,"GUY FISCHER",0.267261241912424
17,"JEAN LUC BECART",17,"MARIE CLAUDE BEAUDEAU",4.21307488658818,"FRANCOIS BLAIZOT",1,"IVAN RENAR",0.267261241912424
18,"MARIE CLAUDE BEAUDEAU",15,"JEAN LUC BECART",4.12310562561766,"GEORGES MOULY",1,"ROBERT PAGES",0.252917797037587
19,"LOUIS MINETTI",15,"MICHEL DUFFOUR",3.86872497950332,"GERARD CESAR",1,"JEAN LUC BECART",0.242535625036333
20,"MICHEL DUFFOUR",14,"LOUIS MINETTI",3.77909884800817,"GUY FISCHER",1,"LOUIS MINETTI",0.239873480657056
21,"DANIELLE BIDARD REYDET",14,"DANIELLE BIDARD REYDET",3.74165738677394,"HELENE LUC",1,"PIERRE LEFEBVRE",0.238866068459122
22,"GUY FISCHER",14,"GUY FISCHER",3.74165738677394,"HUBERT FALCO",1,"HELENE LUC",0.235702260395516
23,"IVAN RENAR",14,"IVAN RENAR",3.74165738677394,"HUBERT HAENEL",1,"FRANCIS GRIGNON",0.223606797749979
24,"ROBERT PAGES",14,"ROBERT PAGES",3.67348683058828,"IVAN RENAR",1,"HUBERT HAENEL",0.223606797749979
25,"HUBERT FALCO",13,"HUBERT FALCO",3.60555127546399,"JEAN CLAUDE CARLE",1,"ROLAND LUART",0.212923965291007
26,"DANIEL HOEFFEL",11,"DANIEL HOEFFEL",3.3166247903554,"JEAN FRANCOIS GRAND",1,"JEAN MARC PASTOR",0.171498585142509
27,"CLAUDE HURIET",8,"CLAUDE HURIET",2.82842712474619,"JEAN LUC BECART",1,"MICHEL BARNIER",0.163128664030151
28,"MAURICE BLIN",8,"MAURICE BLIN",2.77888866675551,"JEAN MARC PASTOR",1,"JEAN CLAUDE CARLE",0.162221421130763
29,"MICHEL PELCHAT",7,"MICHEL PELCHAT",2.54787937137947,"MICHEL BARNIER",0.985797441276893,"ALAIN VASSELLE",0.149071198499986
30,"ANDRE VALLET",5,"ANDRE VALLET",2.23606797749979,"ROLAND LUART",0.983760683760684,"LOUIS SOUVET",0.135269164620927
31,"JEAN FRANCOIS GRAND",5,"JEAN FRANCOIS GRAND",2.23606797749979,"MAURICE BLIN",0.965277777777778,"GEORGES MOULY",0.132453235706504
32,"ALFRED FOY",4,"ALFRED FOY",2,"ROBERT PAGES",0.963893249607535,"MICHEL DREYFUS SCHMIDT",0.126053837047486
33,"MARIE MADELEINE DIEULANGARD",4,"MARIE MADELEINE DIEULANGARD",1.80277563773199,"LOUIS MINETTI",0.952105873534445,"CLAUDE ESTIER",0.117851130197758
34,"PHILIPPE MARINI",2,"PHILIPPE MARINI",1.73205080756888,"MICHEL PELCHAT",0.927384184443008,"JEAN PAUL DELEVOYE",0.1176740469077
35,"FRANCOIS BLAIZOT",2,"FRANCOIS BLAIZOT",1.4142135623731,"MARIE MADELEINE DIEULANGARD",0.8125,"GERARD CESAR",0.0690065559342354
36,"PIERRE LAFFITTE",1,"PIERRE LAFFITTE",0.256202242708765,"PIERRE LAFFITTE",0.0656395891690009,"PIERRE LAFFITTE",0.01681700995558
37,"ADRIEN GOUTEYRON",0,"ADRIEN GOUTEYRON",0,"ADRIEN GOUTEYRON",0,"ADRIEN GOUTEYRON",0
38,"ALAIN DUFAUT",0,"ALAIN DUFAUT",0,"ALAIN DUFAUT",0,"ALAIN DUFAUT",0
39,"ALAIN GERARD",0,"ALAIN GERARD",0,"ALAIN GERARD",0,"ALAIN GERARD",0
40,"ALAIN GOURNAC",0,"ALAIN GOURNAC",0,"ALAIN GOURNAC",0,"ALAIN GOURNAC",0
41,"ALAIN JOYANDET",0,"ALAIN JOYANDET",0,"ALAIN JOYANDET",0,"ALAIN JOYANDET",0
42,"ALAIN LAMBERT",0,"ALAIN LAMBERT",0,"ALAIN LAMBERT",0,"ALAIN LAMBERT",0
43,"ALAIN PEYREFITTE",0,"ALAIN PEYREFITTE",0,"ALAIN PEYREFITTE",0,"ALAIN PEYREFITTE",0
44,"ALAIN PLUCHET",0,"ALAIN PLUCHET",0,"ALAIN PLUCHET",0,"ALAIN PLUCHET",0
45,"ALBERT VECTEN",0,"ALBERT VECTEN",0,"ALBERT VECTEN",0,"ALBERT VECTEN",0
46,"ALEX TURK",0,"ALEX TURK",0,"ALEX TURK",0,"ALEX TURK",0
47,"ALPHONSE ARZEL",0,"ALPHONSE ARZEL",0,"ALPHONSE ARZEL",0,"ALPHONSE ARZEL",0
48,"AMBROISE DUPONT",0,"AMBROISE DUPONT",0,"AMBROISE DUPONT",0,"AMBROISE DUPONT",0
49,"ANDRE BOHL",0,"ANDRE BOHL",0,"ANDRE BOHL",0,"ANDRE BOHL",0
50,"ANDRE BOYER",0,"ANDRE BOYER",0,"ANDRE BOYER",0,"ANDRE BOYER",0
51,"ANDRE DILIGENT",0,"ANDRE DILIGENT",0,"ANDRE DILIGENT",0,"ANDRE DILIGENT",0
52,"ANDRE DULAIT",0,"ANDRE DULAIT",0,"ANDRE DULAIT",0,"ANDRE DULAIT",0
53,"ANDRE EGU",0,"ANDRE EGU",0,"ANDRE EGU",0,"ANDRE EGU",0
54,"ANDRE JOURDAIN",0,"ANDRE JOURDAIN",0,"ANDRE JOURDAIN",0,"ANDRE JOURDAIN",0
55,"ANDRE MAMAN",0,"ANDRE MAMAN",0,"ANDRE MAMAN",0,"ANDRE MAMAN",0
56,"ANDRE POURNY",0,"ANDRE POURNY",0,"ANDRE POURNY",0,"ANDRE POURNY",0
57,"ANDRE ROUVIERE",0,"ANDRE ROUVIERE",0,"ANDRE ROUVIERE",0,"ANDRE ROUVIERE",0
58,"ANDRE VEZINHET",0,"ANDRE VEZINHET",0,"ANDRE VEZINHET",0,"ANDRE VEZINHET",0
59,"ANNE HEINIS",0,"ANNE HEINIS",0,"ANNE HEINIS",0,"ANNE HEINIS",0
60,"ANNICK BOCANDE",0,"ANNICK BOCANDE",0,"ANNICK BOCANDE",0,"ANNICK BOCANDE",0
61,"AUBERT GARCIA",0,"AUBERT GARCIA",0,"AUBERT GARCIA",0,"AUBERT GARCIA",0
62,"AUGUSTE CAZALET",0,"AUGUSTE CAZALET",0,"AUGUSTE CAZALET",0,"AUGUSTE CAZALET",0
63,"BERNARD ANGELS",0,"BERNARD ANGELS",0,"BERNARD ANGELS",0,"BERNARD ANGELS",0
64,"BERNARD BARBIER",0,"BERNARD BARBIER",0,"BERNARD BARBIER",0,"BERNARD BARBIER",0
65,"BERNARD BARRAUX",0,"BERNARD BARRAUX",0,"BERNARD BARRAUX",0,"BERNARD BARRAUX",0
66,"BERNARD DUSSAUT",0,"BERNARD DUSSAUT",0,"BERNARD DUSSAUT",0,"BERNARD DUSSAUT",0
67,"BERNARD HUGO",0,"BERNARD HUGO",0,"BERNARD HUGO",0,"BERNARD HUGO",0
68,"BERNARD JOLY",0,"BERNARD JOLY",0,"BERNARD JOLY",0,"BERNARD JOLY",0
69,"BERNARD PIRAS",0,"BERNARD PIRAS",0,"BERNARD PIRAS",0,"BERNARD PIRAS",0
70,"BERNARD PLASAIT",0,"BERNARD PLASAIT",0,"BERNARD PLASAIT",0,"BERNARD PLASAIT",0
71,"BERNARD SEILLIER",0,"BERNARD SEILLIER",0,"BERNARD SEILLIER",0,"BERNARD SEILLIER",0
72,"BERTRAND DELANOE",0,"BERTRAND DELANOE",0,"BERTRAND DELANOE",0,"BERTRAND DELANOE",0
73,"CHARLES CECCALDI RAYNAUD",0,"CHARLES CECCALDI RAYNAUD",0,"CHARLES CECCALDI RAYNAUD",0,"CHARLES CECCALDI RAYNAUD",0
74,"CHARLES CUTTOLI",0,"CHARLES CUTTOLI",0,"CHARLES CUTTOLI",0,"CHARLES CUTTOLI",0
75,"CHARLES DESCOURS",0,"CHARLES DESCOURS",0,"CHARLES DESCOURS",0,"CHARLES DESCOURS",0
76,"CHARLES GINESY",0,"CHARLES GINESY",0,"CHARLES GINESY",0,"CHARLES GINESY",0
77,"CHARLES HENRI COSSE BRISSAC",0,"CHARLES HENRI COSSE BRISSAC",0,"CHARLES HENRI COSSE BRISSAC",0,"CHARLES HENRI COSSE BRISSAC",0
78,"CHARLES JOLIBOIS",0,"CHARLES JOLIBOIS",0,"CHARLES JOLIBOIS",0,"CHARLES JOLIBOIS",0
79,"CHARLES PASQUA",0,"CHARLES PASQUA",0,"CHARLES PASQUA",0,"CHARLES PASQUA",0
80,"CHARLES REVET",0,"CHARLES REVET",0,"CHARLES REVET",0,"CHARLES REVET",0
81,"CHRISTIAN BONNET",0,"CHRISTIAN BONNET",0,"CHRISTIAN BONNET",0,"CHRISTIAN BONNET",0
82,"CHRISTIAN DEMUYNCK",0,"CHRISTIAN DEMUYNCK",0,"CHRISTIAN DEMUYNCK",0,"CHRISTIAN DEMUYNCK",0
83,"CHRISTIAN LA MALENE",0,"CHRISTIAN LA MALENE",0,"CHRISTIAN LA MALENE",0,"CHRISTIAN LA MALENE",0
84,"CHRISTIAN PONCELET",0,"CHRISTIAN PONCELET",0,"CHRISTIAN PONCELET",0,"CHRISTIAN PONCELET",0
85,"CLAUDE BELOT",0,"CLAUDE BELOT",0,"CLAUDE BELOT",0,"CLAUDE BELOT",0
86,"CLAUDE HAUT",0,"CLAUDE HAUT",0,"CLAUDE HAUT",0,"CLAUDE HAUT",0
87,"CLAUDE LISE",0,"CLAUDE LISE",0,"CLAUDE LISE",0,"CLAUDE LISE",0
88,"CLAUDE SAUNIER",0,"CLAUDE SAUNIER",0,"CLAUDE SAUNIER",0,"CLAUDE SAUNIER",0
89,"DANIEL BERNARDET",0,"DANIEL BERNARDET",0,"DANIEL BERNARDET",0,"DANIEL BERNARDET",0
90,"DANIEL ECKENSPIELLER",0,"DANIEL ECKENSPIELLER",0,"DANIEL ECKENSPIELLER",0,"DANIEL ECKENSPIELLER",0
91,"DANIEL GOULET",0,"DANIEL GOULET",0,"DANIEL GOULET",0,"DANIEL GOULET",0
92,"DANIEL MILLAUD",0,"DANIEL MILLAUD",0,"DANIEL MILLAUD",0,"DANIEL MILLAUD",0
93,"DANIEL PERCHERON",0,"DANIEL PERCHERON",0,"DANIEL PERCHERON",0,"DANIEL PERCHERON",0
94,"DANIELE POURTAUD",0,"DANIELE POURTAUD",0,"DANIELE POURTAUD",0,"DANIELE POURTAUD",0
95,"DENIS BADRE",0,"DENIS BADRE",0,"DENIS BADRE",0,"DENIS BADRE",0
96,"DESIRE DEBAVELAERE",0,"DESIRE DEBAVELAERE",0,"DESIRE DEBAVELAERE",0,"DESIRE DEBAVELAERE",0
97,"DIDIER BOROTRA",0,"DIDIER BOROTRA",0,"DIDIER BOROTRA",0,"DIDIER BOROTRA",0
98,"DINAH DERYCKE",0,"DINAH DERYCKE",0,"DINAH DERYCKE",0,"DINAH DERYCKE",0
99,"DOMINIQUE BRAYE",0,"DOMINIQUE BRAYE",0,"DOMINIQUE BRAYE",0,"DOMINIQUE BRAYE",0
100,"DOMINIQUE LARIFLA",0,"DOMINIQUE LARIFLA",0,"DOMINIQUE LARIFLA",0,"DOMINIQUE LARIFLA",0
