"rank","a00.name","a00","a05.name","a05","a10.name","a10","a15.name","a15"
1,"PHILIPPE MARINI",144,"PHILIPPE MARINI",12,"ADELINE GOUSSEAU",1,"ADELINE GOUSSEAU",1
2,"NICOLE BRICQ",115,"NICOLE BRICQ",10.7238052947636,"ALAIN DUFAUT",1,"ALAIN GOURNAC",1
3,"JEAN CLAUDE CARLE",93,"JEAN CLAUDE CARLE",9.64365076099295,"ALAIN FOUCHE",1,"BRUNO SIDO",1
4,"MARCEL PIERRE CLEACH",92,"MARCEL PIERRE CLEACH",9.59166304662544,"ALAIN GERARD",1,"DENIS BADRE",1
5,"GERARD CESAR",76,"GERARD CESAR",8.71779788708135,"ALAIN GOURNAC",1,"DENIS DETCHEVERRY",1
6,"PHILIPPE LEROY",76,"PHILIPPE LEROY",8.71779788708135,"ALAIN MILON",1,"DOMINIQUE LEGGE",1
7,"THIERRY REPENTIN",69,"THIERRY REPENTIN",8.30662386291807,"ALAIN VASSELLE",1,"ERIC DOLIGE",1
8,"ESTHER SITTLER",63,"ESTHER SITTLER",7.93725393319377,"ALEX TURK",1,"FRANCOIS FILLON",1
9,"JACQUES LEGENDRE",61,"JACQUES LEGENDRE",7.81024967590665,"ANDRE DULAIT",1,"GERARD DERIOT",1
10,"JEAN PIERRE MASSERET",61,"JEAN PIERRE MASSERET",7.81024967590665,"ANDRE LARDEUX",1,"GERARD LONGUET",1
11,"FRANCOIS MARC",59,"FRANCOIS MARC",7.68114574786861,"ANDRE TRILLARD",1,"HENRI REVOL",1
12,"CATHERINE MORIN DESAILLY",56,"CATHERINE MORIN DESAILLY",7.48331477354788,"AYMERI MONTESQUIOU",1,"JEAN BOYER",1
13,"ROLAND COURTEAU",55,"ROLAND COURTEAU",7.41619848709566,"BARIZA KHIARI",1,"JEAN FRANCOIS GRAND",1
14,"CHARLES PASQUA",52,"CHARLES PASQUA",7.21110255092798,"BERNARD CAZEAU",1,"JEAN JACQUES HYEST",1
15,"JEAN PIERRE SUEUR",52,"JEAN PIERRE SUEUR",7.21110255092798,"BERNARD FRIMAT",1,"JEAN MICHEL BAYLET",1
16,"MONIQUE CERISIER BEN GUIGA",50,"MONIQUE CERISIER BEN GUIGA",7.07106781186548,"BERNARD PIRAS",1,"JEAN PAUL VIRAPOULLE",1
17,"MARCEL RAINAUD",46,"MARCEL RAINAUD",6.78232998312527,"BRIGITTE GONTHIER MAURIN",1,"JOEL BOURDIN",1
18,"CHRISTIAN CAMBON",41,"CHRISTIAN CAMBON",6.40312423743285,"BRUNO RETAILLEAU",1,"MARIE THERESE HERMANGE",1
19,"JEAN MARIE BOCKEL",39,"JEAN MARIE BOCKEL",6.2449979983984,"BRUNO SIDO",1,"NICOLAS ABOUT",1
20,"JEAN LOUIS MASSON",38,"JEAN LOUIS MASSON",6.16441400296898,"CATHERINE MORIN DESAILLY",1,"NICOLAS ALFONSI",1
21,"JEAN PIERRE GODEFROY",38,"JEAN PIERRE GODEFROY",6.16441400296898,"CATHERINE TASCA",1,"PHILIPPE NOGRIX",1
22,"SERGE LAGAUCHE",36,"SERGE LAGAUCHE",6,"CATHERINE TROENDLE",1,"SOIBAHADINE IBRAHIM RAMADANI",1
23,"YOLANDE BOYER",36,"YOLANDE BOYER",6,"CHARLES GAUTIER",1,"YVON COLLIN",1
24,"CLAUDE DOMEIZEL",35,"CLAUDE DOMEIZEL",5.91607978309962,"CHARLES GUENE",1,"ALAIN DUFAUT",0.707106781186548
25,"ROGER KAROUTCHI",31,"ROGER KAROUTCHI",5.56776436283002,"CHARLES PASQUA",1,"ALAIN VASSELLE",0.707106781186548
