"rank","a00.name","a00","a05.name","a05","a10.name","a10","a15.name","a15"
1,"CLAUDE BIRRAUX",156,"CLAUDE BIRRAUX",12.4478109810229,"ALAIN GRIOTTERAY",1,"BRUNO DURIEUX",1
2,"ROLAND NUNGESSER",131,"ROLAND NUNGESSER",11.426041386618,"ALBERT BROCHARD",1,"ELIE HOARAU",1
3,"PIERRE MAUGER",128,"PIERRE MAUGER",11.3137084989848,"ANDRE ROSSI",1,"GILBERT BARBIER",1
4,"MICHEL HANNOUN",122,"MICHEL HANNOUN",11.0453610171873,"BRUNO BOURG BROC",1,"JEAN LOUIS DEBRE",1
5,"ROBERT ANDRE VIVIEN",118,"ROBERT ANDRE VIVIEN",10.8170422649329,"BRUNO DURIEUX",1,"LUCIEN RICHARD",1
6,"ALAIN GRIOTTERAY",102,"ALAIN GRIOTTERAY",10.0995049383621,"DOMINIQUE SAINT PIERRE",1,"PAUL CHOLLET",1
7,"CHRISTIAN DEMUYNCK",95,"CHRISTIAN DEMUYNCK",9.69589689851675,"ELIE HOARAU",1,"PAUL VERGES",1
8,"JEAN BRIANE",94,"JEAN BRIANE",9.69535971483266,"FRANCOIS GRUSSENMEYER",1,"PIERRE BENOUVILLE",1
9,"HENRY JEAN BAPTISTE",93,"HENRY JEAN BAPTISTE",9.59221759020678,"GEORGES CHOMETON",1,"VINCENT ANSQUER",1
10,"MICHEL ROSTOLAN",89,"MICHEL ROSTOLAN",9.42349310087413,"GERARD TREMEGE",1,"GUY HERLORY",0.707106781186548
11,"BERNARD DEBRE",86,"BERNARD DEBRE",9.22016779960503,"GILBERT BARBIER",1,"HENRI GASTINES",0.707106781186548
12,"MICHEL PELCHAT",84,"MICHEL PELCHAT",9.11107922838356,"GILBERT GANTIER",1,"JEAN KIFFER",0.707106781186548
13,"JOSEPH HENRI MAUJOUAN GASSET",78,"JOSEPH HENRI MAUJOUAN GASSET",8.83176086632785,"GILLES ROBIEN",1,"JEAN LOUIS MASSON",0.707106781186548
14,"JACQUES FARRAN",66,"JACQUES FARRAN",8.12403840463596,"GUY HERLORY",1,"JEAN PIERRE SOISSON",0.707106781186548
15,"ALAIN MAYOUD",61,"ALAIN MAYOUD",7.74700774701162,"HECTOR ROLLAND",1,"MAURICE LIGOT",0.707106781186548
16,"ROLAND BLUM",52,"ROLAND BLUM",7.21110255092798,"HENRI GASTINES",1,"MICHEL DEBRE",0.707106781186548
17,"HECTOR ROLLAND",50,"HECTOR ROLLAND",7.07106781186548,"HENRI LOUET",1,"PIERRE MAZEAUD",0.707106781186548
18,"ANDRE ROSSI",46,"ANDRE ROSSI",6.78232998312527,"HENRI MICHEL",1,"MICHEL ORNANO",0.577350269189626
19,"GILBERT GANTIER",46,"GILBERT GANTIER",6.78232998312527,"JACQUES FARRAN",1,"JEAN ROYER",0.5
20,"JEAN PIERRE DELALANDE",45,"JEAN PIERRE DELALANDE",6.63488802697037,"JEAN BRIANE",1,"DOMINIQUE SAINT PIERRE",0.447213595499958
21,"GERARD TREMEGE",42,"GERARD TREMEGE",6.48074069840786,"JEAN BROCARD",1,"FRANCOIS GRUSSENMEYER",0.447213595499958
22,"JEAN FRANCOIS MICHEL",42,"JEAN FRANCOIS MICHEL",6.48074069840786,"JEAN FRANCOIS MICHEL",1,"BRUNO BOURG BROC",0.408248290463863
23,"JEAN JACK SALLES",42,"JEAN JACK SALLES",6.48074069840786,"JEAN JACK SALLES",1,"HENRI LOUET",0.316227766016838
24,"GEORGES CHOMETON",27,"GEORGES CHOMETON",5.19615242270663,"JEAN KIFFER",1,"JEAN BROCARD",0.267261241912424
25,"ALBERT BROCHARD",23,"ALBERT BROCHARD",4.79583152331272,"JEAN LOUIS DEBRE",1,"HENRI MICHEL",0.25
26,"RODOLPHE PESCE",23,"RODOLPHE PESCE",4.79583152331272,"JEAN LOUIS MASSON",1,"LEONCE DEPREZ",0.25
27,"PIERRE MESSMER",22,"PIERRE MESSMER",4.69041575982343,"JEAN PIERRE SOISSON",1,"PIERRE MICAUX",0.229415733870562
28,"PIERRE REMY HOUSSIN",21,"PIERRE REMY HOUSSIN",4.58257569495584,"JEAN ROYER",1,"GILLES ROBIEN",0.223606797749979
29,"GILLES ROBIEN",20,"GILLES ROBIEN",4.47213595499958,"JOSEPH HENRI MAUJOUAN GASSET",1,"PIERRE REMY HOUSSIN",0.218217890235992
30,"PIERRE MICAUX",19,"PIERRE MICAUX",4.35889894354067,"LEONCE DEPREZ",1,"PIERRE MESSMER",0.21320071635561
31,"HENRI MICHEL",16,"HENRI MICHEL",4,"LUCIEN RICHARD",1,"ALBERT BROCHARD",0.208514414057075
32,"LEONCE DEPREZ",16,"LEONCE DEPREZ",4,"MAURICE LIGOT",1,"RODOLPHE PESCE",0.208514414057075
33,"JEAN BROCARD",14,"JEAN BROCARD",3.74165738677394,"MICHEL DEBRE",1,"GEORGES CHOMETON",0.192450089729875
34,"HENRI LOUET",10,"HENRI LOUET",3.16227766016838,"MICHEL HANNOUN",1,"GERARD TREMEGE",0.154303349962092
35,"BRUNO BOURG BROC",6,"BRUNO BOURG BROC",2.44948974278318,"MICHEL ORNANO",1,"JEAN FRANCOIS MICHEL",0.154303349962092
36,"DOMINIQUE SAINT PIERRE",5,"DOMINIQUE SAINT PIERRE",2.23606797749979,"PAUL CHOLLET",1,"JEAN JACK SALLES",0.154303349962092
