"rank","a00.name","a00","a05.name","a05","a10.name","a10","a15.name","a15"
1,"CHRISTIAN ESTROSI",213,"RICHARD MALLIE",20.051318268188,"RENE DOSIERE",2.7668759811617,"RENE DOSIERE",1.11624642067723
2,"RICHARD MALLIE",208,"MARC FUR",17.413432279609,"ODILE SAUGUES",2.61261261261261,"ALFRED MARIE JEANNE",1
3,"MARC FUR",202,"CHRISTIAN ESTROSI",14.5872567572348,"RENAUD MUSELIER",2.03238692804371,"ALFRED TRASSY PAILLOGUES",1
4,"MURIEL MARLAND MILITELLO",197,"MURIEL MARLAND MILITELLO",14.277163308517,"YVAN LACHAUD",1.99294117647059,"BERNARD ACCOYER",1
5,"JEAN JACQUES URVOAS",193,"JEAN JACQUES URVOAS",13.8924439894498,"SOPHIE DELONG",1.98913043478261,"CECILE GALLEZ",1
6,"ERIC CIOTTI",191,"SOPHIE DELONG",13.8187018832859,"VALERIE ROSSO DEBORD",1.97562247907814,"CHARLES LA VERPILLIERE",1
7,"JEAN PIERRE DECOOL",186,"JEAN PIERRE DECOOL",13.6381816969859,"PASCALE GOT",1.94444444444444,"EDWIGE ANTIER",1
8,"JACQUES PELISSARD",183,"ERIC CIOTTI",13.6196847543503,"PHILIPPE MARTIN",1.93779236507872,"ERIC JALTON",1
9,"DAMIEN MESLOT",178,"JACQUES PELISSARD",13.5277492584687,"RICHARD MALLIE",1.9329584821739,"FRANCIS SAINT LEGER",1
10,"JEAN CLAUDE GUIBAL",173,"DAMIEN MESLOT",13.3293049470094,"SERGE BLISKO",1.93116795485217,"FRANCIS VERCAMER",1
11,"JEAN PIERRE GORGES",163,"RENAUD MUSELIER",13.2206382528136,"MICHEL ISSINDOU",1.93039228186493,"GAEL YANNO",1
12,"VALERIE BOYER",162,"JEAN CLAUDE GUIBAL",13.1529464379659,"PHILIPPE DURON",1.90933312655087,"HERVE GAYMARD",1
13,"JEAN MARC AYRAULT",161,"YVAN LACHAUD",13.0917126907243,"LAURE LA RAUDIERE",1.90425084175084,"HERVE MARITON",1
14,"ALAIN VIDALIES",160,"JEAN PIERRE GORGES",12.7471810609248,"PHILIPPE TOURTELIER",1.90042617628825,"JACQUES LAMBLIN",1
15,"SANDRINE MAZETIER",159,"VALERIE BOYER",12.731464562524,"PHILIPPE ARMAND MARTIN",1.8125,"JEAN FRANCOIS MANCEL",1
16,"BERNARD DEPIERRE",159,"SANDRINE MAZETIER",12.6960608698463,"PATRICE MARTIN LALANDE",1.72435897435897,"JEAN LOUIS LEONARD",1
17,"DANIELLE BOUSQUET",157,"ALAIN VIDALIES",12.6491106406735,"MICHEL FRANCAIX",1.63333333333333,"JEAN MARIE BINETRUY",1
18,"GILLES CARREZ",154,"PIERRE MOREL HUISSIER",12.6271486247372,"PIERRE GOSNAT",1.58038173000315,"JEAN PIERRE MARCON",1
19,"PIERRE MOREL HUISSIER",152,"BERNARD DEPIERRE",12.6095202129185,"MARTINE LIGNIERES CASSOU",1.54166666666667,"MARTINE MARTINEL",0.754078417181701
20,"DANIEL GOLDBERG",152,"DANIELLE BOUSQUET",12.5299640861417,"MARC FUR",1.50112685027984,"SERGE BLISKO",0.717242559336302
21,"ELIE ABOUD",152,"GILLES CARREZ",12.4096736459909,"MARYSE JOISSAINS MASINI",1.48461538461538,"PATRICE MARTIN LALANDE",0.716046988363658
22,"MARIE LOUISE FORT",151,"MARIE LOUISE FORT",12.3445461849685,"SERGE LETCHIMY",1.45036155365103,"MARC LAFFINEUR",0.710260895193992
23,"DIDIER MIGAUD",150,"DANIEL GOLDBERG",12.328828005938,"MARC LAFFINEUR",1.44653524492234,"BERTRAND PANCHER",0.707106781186548
24,"BERNARD CARAYON",148,"ELIE ABOUD",12.3122458491318,"NICOLAS FORISSIER",1.43983957219251,"CHRISTIAN BLANC",0.707106781186548
