"rank","a00.name","a00","a05.name","a05","a10.name","a10","a15.name","a15"
1,"BRUNO ROUX",302,"BRUNO ROUX",15.6633451203829,"ALAIN BOCQUET",1,"BERNARD LESTERLIN",1
2,"DENYS ROBILIARD",248,"DENYS ROBILIARD",15.5523806283757,"ALAIN CALMETTE",1,"DANIELE HOFFMAN RISPAL",1
3,"CHRISTIAN JACOB",202,"CHRISTIAN JACOB",14.1321757297448,"ALAIN GEST",1,"HENRI PLAGNOL",1
4,"DANIEL FASQUELLE",198,"DANIEL FASQUELLE",14.0546831215456,"ALAIN MARC",1,"JEAN FRANCOIS MANCEL",1
5,"MARC FUR",196,"MARC FUR",13.9548325851768,"ALAIN MARLEIX",1,"JEAN LASSALLE",1
6,"BERNARD ACCOYER",193,"PHILIPPE GOSSELIN",13.819272883061,"ALAIN MARSAUD",1,"MONIQUE RABIN",1
7,"GERALD DARMANIN",193,"JEAN CHARLES TAUGOURDEAU",13.8190651501702,"ALAIN MARTY",1,"NATHALIE NIESON",1
8,"PHILIPPE GOSSELIN",192,"BERENGERE POLETTI",13.796029674606,"ALAIN ROUSSET",1,"PASCAL TERRASSE",1
9,"BERENGERE POLETTI",192,"BERNARD ACCOYER",13.7279949843004,"ALAIN TOURRET",1,"PATRICK VIGNAL",1
10,"JEAN CHARLES TAUGOURDEAU",191,"JEAN FREDERIC POISSON",13.7110717159063,"ALEXIS BACHELAY",1,"VINCENT BURRONI",1
11,"JEAN PIERRE DECOOL",189,"PATRICK HETZEL",13.7107866561955,"ANDRE SCHNEIDER",1,"ANDRE SCHNEIDER",0.707106781186548
12,"JEAN FREDERIC POISSON",188,"JEAN PIERRE DECOOL",13.6915341765672,"ANNE GROMMERCH",1,"AXEL PONIATOWSKI",0.707106781186548
13,"PATRICK HETZEL",188,"ANNE GROMMERCH",13.6747943311773,"ANNE LISE DUFOUR TONINI",1,"DANIEL BOISSERIE",0.707106781186548
14,"ANNE GROMMERCH",187,"GERALD DARMANIN",13.636935559942,"ANNE YVONNE DAIN",1,"ERIC JALTON",0.707106781186548
15,"CATHERINE VAUTRIN",185,"CATHERINE VAUTRIN",13.6014705087354,"ANNICK LEPETIT",1,"GILBERT COLLARD",0.707106781186548
16,"FREDERIC REISS",185,"FREDERIC REISS",13.6004656348462,"ANNIE GENEVARD",1,"GUY MICHEL CHAUVEAU",0.707106781186548
17,"PHILIPPE MEUNIER",184,"PHILIPPE MEUNIER",13.5646599662505,"ANTOINE HERTH",1,"JACQUES KOSSOWSKI",0.707106781186548
18,"ETIENNE BLANC",184,"GEORGES FENECH",13.5277492584687,"ARLETTE GROSSKOST",1,"MICHEL LESAGE",0.707106781186548
19,"GEORGES FENECH",183,"ARNAUD ROBINET",13.490737563232,"ARNAUD RICHARD",1,"PATRICK MENNUCCI",0.707106781186548
20,"DAMIEN ABAD",183,"GILLES LURTON",13.490737563232,"ARNAUD ROBINET",1,"JEAN LUC LAURENT",0.678247552201869
21,"ARNAUD ROBINET",182,"ETIENNE BLANC",13.402203088263,"ARY CHALUS",1,"MARIE FRANCOISE BECHTEL",0.660494057920809
22,"GILLES LURTON",182,"DAMIEN ABAD",13.4011118956901,"AUDREY LINKENHELD",1,"DOMINIQUE BAERT",0.577350269189626
