"rank","a00.name","a00","a05.name","a05","a10.name","a10","a15.name","a15"
1,"BERNARD ACCOYER",156,"BERNARD ACCOYER",12.4899959967968,"ALAIN MADELIN",1,"CHARLES COVA",1
2,"YVES NICOLIN",128,"YVES NICOLIN",11.3137084989848,"ANDRE ASCHIERI",1,"CLAUDE GOASGUEN",1
3,"CHRISTIAN KERT",122,"CHRISTIAN KERT",11.0453610171873,"ANDRE SANTINI",1,"DANIEL CHEVALLIER",1
4,"BERNARD PERRUT",110,"BERNARD PERRUT",10.4880884817015,"ARTHUR PAECHT",1,"FRANCOIS BAYROU",1
5,"JACQUES PELISSARD",109,"JACQUES PELISSARD",10.4403065089106,"BERNARD ACCOYER",1,"JACQUES BARROT",1
6,"JEAN MICHEL FERRAND",105,"JEAN MICHEL FERRAND",10.2469507659596,"BERNARD DEFLESSELLES",1,"JEAN GAULLE",1
7,"MAURICE LEROY",90,"MAURICE LEROY",9.48683298050514,"BERNARD MADRELLE",1,"JEAN MARC AYRAULT",1
8,"PIERRE HELLIER",87,"PIERRE HELLIER",9.32737905308882,"BERNARD PERRUT",1,"LAURENT FABIUS",1
9,"BERNARD DEFLESSELLES",81,"BERNARD DEFLESSELLES",9,"CHARLES COURSON",1,"ALAIN MADELIN",0.707106781186548
10,"PIERRE CHRISTOPHE BAGUET",80,"PIERRE CHRISTOPHE BAGUET",8.94427190999916,"CHARLES COVA",1,"EMILE VERNAUDON",0.707106781186548
11,"ARTHUR PAECHT",77,"ARTHUR PAECHT",8.77496438739212,"CHRISTIAN ESTROSI",1,"GEORGES COLOMBIER",0.707106781186548
12,"MICHEL TERROT",77,"MICHEL TERROT",8.77496438739212,"CHRISTIAN KERT",1,"JEAN LEONETTI",0.707106781186548
13,"JEAN LUC REITZER",76,"JEAN LUC REITZER",8.71779788708135,"CLAUDE GOASGUEN",1,"JEAN LOUIS DEBRE",0.707106781186548
14,"JACQUES KOSSOWSKI",72,"JACQUES KOSSOWSKI",8.48528137423857,"DANIEL CHEVALLIER",1,"JEAN PIERRE DELALANDE",0.707106781186548
15,"ERIC DOLIGE",68,"ERIC DOLIGE",8.24621125123532,"DIDIER QUENTIN",1,"LIONNEL LUCA",0.707106781186548
16,"RENAUD MUSELIER",63,"RENAUD MUSELIER",7.93725393319377,"DOMINIQUE BUSSEREAU",1,"PIERRE LELLOUCHE",0.707106781186548
17,"JEAN UEBERSCHLAG",61,"JEAN UEBERSCHLAG",7.81024967590665,"EDOUARD BALLADUR",1,"DOMINIQUE BUSSEREAU",0.577350269189626
18,"MICHEL INCHAUSPE",53,"MICHEL INCHAUSPE",7.28010988928052,"EMILE VERNAUDON",1,"EDOUARD BALLADUR",0.577350269189626
19,"ANDRE SANTINI",51,"ANDRE SANTINI",7.14142842854285,"ERIC DOLIGE",1,"JEAN PIERRE MICHEL",0.5
20,"HERVE MORIN",51,"HERVE MORIN",7.14142842854285,"FRANCOIS AUBERT",1,"MARIE JO ZIMMERMANN",0.447213595499958
21,"HENRY JEAN BAPTISTE",49,"HENRY JEAN BAPTISTE",7,"FRANCOIS BAYROU",1,"NOEL MAMERE",0.447213595499958
22,"PIERRE MICAUX",48,"PIERRE MICAUX",6.92820323027551,"FRANCOIS GOULARD",1,"GEORGES SARRE",0.408248290463863
23,"GILBERT MEYER",46,"GILBERT MEYER",6.78232998312527,"FRANCOIS LEOTARD",1,"PAUL QUILES",0.408248290463863
24,"JACQUES MASDEU ARUS",46,"JACQUES MASDEU ARUS",6.78232998312527,"FRANCOIS LIBERTI",1,"PHILIPPE HOUILLON",0.377964473009227
25,"GUY TEISSIER",46,"GUY TEISSIER",6.78232998312527,"GEORGES COLOMBIER",1,"ANDRE ASCHIERI",0.353553390593274
