"rank","a00.name","a00","a05.name","a05","a10.name","a10","a15.name","a15"
1,"CHARLES PASQUA",60,"CHARLES PASQUA",7.74596669241483,"CHARLES CUTTOLI",1,"GEORGES MOULY",1
2,"EDOUARD JEUNE",36,"EDOUARD JEUNE",6,"CHARLES LEDERMAN",1,"HELENE MISSOFFE",1
3,"LOUIS SOUVET",26,"LOUIS SOUVET",5.09901951359279,"CHARLES PASQUA",1,"MICHEL DREYFUS SCHMIDT",1
4,"MICHEL MAURICE BOKANOWSKI",20,"MICHEL MAURICE BOKANOWSKI",4.47213595499958,"DANIEL HOEFFEL",1,"CHARLES CUTTOLI",0.707106781186548
5,"PIERRE SCHIELE",17,"PIERRE SCHIELE",4.12310562561766,"EDOUARD JEUNE",1,"DANIEL HOEFFEL",0.707106781186548
6,"CHARLES LEDERMAN",14,"CHARLES LEDERMAN",3.74165738677394,"GEORGES MOULY",1,"GUY PENNE",0.707106781186548
7,"HECTOR VIRON",14,"HECTOR VIRON",3.74165738677394,"GUY PENNE",1,"JEAN CAUCHON",0.577350269189626
8,"HELENE LUC",14,"HELENE LUC",3.74165738677394,"HECTOR VIRON",1,"RAYMOND POIRIER",0.353553390593274
9,"IVAN RENAR",14,"IVAN RENAR",3.74165738677394,"HELENE LUC",1,"CHARLES LEDERMAN",0.267261241912424
10,"JACQUELINE FRAYSSE CAZALIS",14,"JACQUELINE FRAYSSE CAZALIS",3.74165738677394,"HELENE MISSOFFE",1,"HECTOR VIRON",0.267261241912424
11,"MARIE CLAUDE BEAUDEAU",14,"MARIE CLAUDE BEAUDEAU",3.74165738677394,"IVAN RENAR",1,"HELENE LUC",0.267261241912424
12,"PAUL SOUFFRIN",14,"PAUL SOUFFRIN",3.74165738677394,"JACQUELINE FRAYSSE CAZALIS",1,"IVAN RENAR",0.267261241912424
13,"PAULETTE FOST",14,"PAULETTE FOST",3.74165738677394,"JEAN CAUCHON",1,"JACQUELINE FRAYSSE CAZALIS",0.267261241912424
14,"ROBERT PAGES",14,"ROBERT PAGES",3.74165738677394,"LOUIS SOUVET",1,"MARIE CLAUDE BEAUDEAU",0.267261241912424
15,"ROBERT VIZET",14,"ROBERT VIZET",3.74165738677394,"MARIE CLAUDE BEAUDEAU",1,"PAUL SOUFFRIN",0.267261241912424
16,"JEAN LUC BECART",14,"JEAN LUC BECART",3.74165738677394,"MICHEL DREYFUS SCHMIDT",1,"PAULETTE FOST",0.267261241912424
17,"RAYMOND POIRIER",8,"RAYMOND POIRIER",2.82842712474619,"MICHEL MAURICE BOKANOWSKI",1,"ROBERT PAGES",0.267261241912424
