"rank","a00.name","a00","a05.name","a05","a10.name","a10","a15.name","a15"
1,"CHRISTIAN PONCELET",186,"CHRISTIAN PONCELET",13.6381816969859,"JEAN MARIE BOCKEL",1,"ADRIEN GIRAUD",1
2,"GERARD BAILLY",167,"GERARD BAILLY",12.9228479833201,"ADELINE GOUSSEAU",1,"ANNICK BOCANDE",1
3,"ROBERT DEL PICCHIA",149,"ROBERT DEL PICCHIA",12.2065556157337,"ADRIEN GIRAUD",1,"BERTRAND AUBAN",1
4,"JACQUES OUDIN",136,"JACQUES OUDIN",11.6619037896906,"ADRIEN GOUTEYRON",1,"HILAIRE FLANDRE",1
5,"PHILIPPE RICHERT",124,"PHILIPPE RICHERT",11.13552872566,"ALAIN DUFAUT",1,"JACKIE PIERRE",1
6,"DOMINIQUE BRAYE",122,"DOMINIQUE BRAYE",11.0453610171873,"ALAIN FOUCHE",1,"JEAN FRANCOIS PICHERAL",1
7,"GERARD CESAR",112,"GERARD CESAR",10.5830052442584,"ALAIN GERARD",1,"JEAN GUY BRANGER",1
8,"ALAIN VASSELLE",111,"ALAIN VASSELLE",10.5356537528527,"ALAIN GOURNAC",1,"JEAN JACQUES JEGOU",1
9,"JEAN CLAUDE GAUDIN",107,"JEAN CLAUDE GAUDIN",10.3440804327886,"ALAIN JOYANDET",1,"JOEL BOURDIN",1
10,"JEAN PIERRE SUEUR",105,"JEAN PIERRE SUEUR",10.2469507659596,"ALAIN LAMBERT",1,"JOSEPH KERGUERIS",1
11,"ROLAND COURTEAU",102,"ROLAND COURTEAU",10.0995049383621,"ALAIN VASSELLE",1,"MICHEL CALDAGUES",1
12,"BERNARD PLASAIT",101,"BERNARD PLASAIT",10.0498756211209,"ALEX TURK",1,"MICHEL ESNEU",1
13,"CLAUDE DOMEIZEL",101,"CLAUDE DOMEIZEL",10.0498756211209,"ALIMA BOUMEDIENE THIERY",1,"MICHEL PELCHAT",1
14,"LOUIS BROISSIA",99,"LOUIS BROISSIA",9.9498743710662,"AMBROISE DUPONT",1,"NICOLAS ALFONSI",1
15,"ANDRE LARDEUX",97,"ANDRE LARDEUX",9.8488578017961,"ANDRE DULAIT",1,"PAUL DUBRULE",1
16,"NICOLE BRICQ",97,"NICOLE BRICQ",9.8488578017961,"ANDRE FERRAND",1,"PIERRE BIARNES",1
17,"JEAN LOUIS MASSON",94,"JEAN LOUIS MASSON",9.69535971483266,"ANDRE GEOFFROY",1,"SOIBAHADINE IBRAHIM RAMADANI",1
18,"JEAN PIERRE BEL",93,"JEAN PIERRE BEL",9.64365076099295,"ANDRE LARDEUX",1,"VICTOR REUX",1
19,"HUBERT HAENEL",92,"HUBERT HAENEL",9.59166304662544,"ANDRE ROUVIERE",1,"YVES POZZO DI BORGO",1
20,"JOELLE GARRIAUD MAYLAM",92,"JOELLE GARRIAUD MAYLAM",9.59166304662544,"ANDRE TRILLARD",1,"YVON COLLIN",1
21,"PIERRE JARLIER",92,"PIERRE JARLIER",9.59166304662544,"ANDRE VALLET",1,"ALEX TURK",0.707106781186548
22,"ALAIN FOUCHE",91,"ALAIN FOUCHE",9.53939201416946,"ANDRE VANTOMME",1,"ANDRE GEOFFROY",0.707106781186548
23,"JEAN CLAUDE CARLE",91,"JEAN CLAUDE CARLE",9.53939201416946,"ANDRE VEZINHET",1,"BENOIT HURE",0.707106781186548
24,"DANIEL GOULET",90,"DANIEL GOULET",9.48683298050514,"ANNE MARIE PAYET",1,"CATHERINE TROENDLE",0.707106781186548
25,"JEAN FRANCOIS GRAND",87,"JEAN FRANCOIS GRAND",9.32737905308882,"ANNICK BOCANDE",1,"COLETTE MELOT",0.707106781186548
26,"BERNARD MURAT",85,"BERNARD MURAT",9.21954445729289,"AYMERI MONTESQUIOU",1,"DOMINIQUE LARIFLA",0.707106781186548
27,"MICHEL CHARASSE",80,"MICHEL CHARASSE",8.94427190999916,"BARIZA KHIARI",1,"HUBERT DURAND CHASTEL",0.707106781186548
28,"JEAN PIERRE GODEFROY",78,"JEAN PIERRE GODEFROY",8.83176086632785,"BENOIT HURE",1,"ISABELLE DEBRE",0.707106781186548
29,"LADISLAS PONIATOWSKI",78,"LADISLAS PONIATOWSKI",8.83176086632785,"BERNARD ANGELS",1,"JEAN PAUL EMIN",0.707106781186548
