"rank","a00.name","a00","a05.name","a05","a10.name","a10","a15.name","a15"
1,"JEAN PIERRE SUEUR",133,"JEAN PIERRE SUEUR",11.5325625946708,"JEAN VINCENT PLACE",1,"ADRIEN GIRAUD",1
2,"JEAN CLAUDE GAUDIN",130,"JEAN CLAUDE GAUDIN",11.4017542509914,"ADRIEN GIRAUD",1,"ALEX TURK",1
3,"RICHARD YUNG",104,"RICHARD YUNG",10.1980390271856,"ADRIEN GOUTEYRON",1,"AYMERI MONTESQUIOU",1
4,"PIERRE BERNARD REYMOND",103,"PIERRE BERNARD REYMOND",10.1488915650922,"ALAIN ANZIANI",1,"BERNARD FOURNIER",1
5,"THIERRY REPENTIN",103,"THIERRY REPENTIN",10.1488915650922,"ALAIN BERTRAND",1,"CHRISTIAN GAUDIN",1
6,"JACKY MENN",101,"JACKY MENN",10.0498756211209,"ALAIN CHATILLON",1,"CHRISTIAN PONCELET",1
7,"ANTOINE LEFEVRE",96,"ANTOINE LEFEVRE",9.79795897113271,"ALAIN FAUCONNIER",1,"DOMINIQUE BAILLY",1
8,"CATHERINE PROCACCIA",96,"CATHERINE PROCACCIA",9.79795897113271,"ALAIN FOUCHE",1,"JEAN BESSON",1
9,"GERARD CORNU",96,"GERARD CORNU",9.79795897113271,"ALAIN GOURNAC",1,"JEAN FAURE",1
10,"DIDIER GUILLAUME",95,"DIDIER GUILLAUME",9.74679434480896,"ALAIN HOUPERT",1,"JEAN LOUIS MASSON",1
11,"GAETAN GORCE",92,"GAETAN GORCE",9.59166304662544,"ALAIN LAMBERT",1,"JEAN PATRICK COURTOIS",1
12,"ALAIN FOUCHE",91,"ALAIN FOUCHE",9.53939201416946,"ALAIN MILON",1,"JEAN PIERRE CANTEGRIT",1
13,"JEAN CLAUDE PEYRONNET",91,"JEAN CLAUDE PEYRONNET",9.53939201416946,"ALAIN NERI",1,"JOEL BILLARD",1
14,"CHRISTIAN CAMBON",89,"CHRISTIAN CAMBON",9.4339811320566,"ALAIN RICHARD",1,"JOSEPH KERGUERIS",1
15,"MICHELE ANDRE",87,"MICHELE ANDRE",9.32737905308882,"ALAIN VASSELLE",1,"MARC DAUNIS",1
16,"ROLAND COURTEAU",86,"ROLAND COURTEAU",9.2736184954957,"ALBERIC MONTGOLFIER",1,"MARIE THERESE BRUGUIERE",1
17,"FRANCOISE CARTRON",85,"FRANCOISE CARTRON",9.21954445729289,"ALEX TURK",1,"MICHEL BILLOUT",1
18,"LOUIS NEGRE",84,"LOUIS NEGRE",9.16515138991168,"ALIMA BOUMEDIENE THIERY",1,"NATHALIE GOULET",1
19,"NICOLE BRICQ",81,"NICOLE BRICQ",9,"ALINE ARCHIMBAUD",1,"PHILIPPE DARNICHE",1
20,"BRUNO GILLES",80,"BRUNO GILLES",8.94427190999916,"AMBROISE DUPONT",1,"PIERRE FROGIER",1
21,"FRANCOIS PATRIAT",80,"FRANCOIS PATRIAT",8.94427190999916,"ANDRE DULAIT",1,"ANDRE GATTOLIN",0.707106781186548
22,"JACQUES GILLOT",80,"JACQUES GILLOT",8.94427190999916,"ANDRE GATTOLIN",1,"ANDRE LARDEUX",0.707106781186548
23,"PIERRE YVES COLLOMBAT",80,"PIERRE YVES COLLOMBAT",8.94427190999916,"ANDRE LARDEUX",1,"JACQUES BERTHOU",0.707106781186548
24,"BRUNO RETAILLEAU",79,"BRUNO RETAILLEAU",8.88819441731559,"ANDRE REICHARDT",1,"JANINE ROZIER",0.707106781186548
25,"RAYMOND COUDERC",79,"RAYMOND COUDERC",8.88819441731559,"ANNE MARIE ESCOFFIER",1,"JOSETTE DURRIEU",0.707106781186548
26,"ALAIN RICHARD",78,"ALAIN RICHARD",8.83176086632785,"ANNE MARIE PAYET",1,"JOSIANE MATHON POINAT",0.707106781186548
27,"SOPHIE JOISSAINS",76,"SOPHIE JOISSAINS",8.71779788708135,"ANNIE DAVID",1,"LUCETTE MICHAUX CHEVRY",0.707106781186548
28,"PHILIPPE DALLIER",75,"PHILIPPE DALLIER",8.66025403784439,"ANNIE JARRAUD VERGNOLLE",1,"MARIE FRANCE BEAUFILS",0.707106781186548
29,"CLAUDE DOMEIZEL",74,"CLAUDE DOMEIZEL",8.60232526704263,"ANTOINE LEFEVRE",1,"PATRICE GELARD",0.707106781186548
