"rank","a00.name","a00","a05.name","a05","a10.name","a10","a15.name","a15"
1,"JEAN PIERRE SUEUR",88,"JEAN PIERRE SUEUR",9.38083151964686,"ADRIEN GIRAUD",1,"ADRIEN GIRAUD",1
2,"CATHERINE PROCACCIA",86,"CATHERINE PROCACCIA",9.2736184954957,"ADRIEN GOUTEYRON",1,"ALAIN HOUPERT",1
3,"JEAN CLAUDE PEYRONNET",83,"JEAN CLAUDE PEYRONNET",9.1104335791443,"ALAIN GOURNAC",1,"ANDRE LARDEUX",1
4,"ALAIN RICHARD",78,"ALAIN RICHARD",8.83176086632785,"ALAIN HOUPERT",1,"AYMERI MONTESQUIOU",1
5,"FRANCOISE CARTRON",72,"FRANCOISE CARTRON",8.48528137423857,"ALAIN LAMBERT",1,"BERNARD FOURNIER",1
6,"CHRISTOPHE BECHU",71,"CHRISTOPHE BECHU",8.42614977317636,"ALAIN RICHARD",1,"CHRISTIAN GAUDIN",1
7,"JEAN YVES LECONTE",69,"JEAN YVES LECONTE",8.30662386291807,"ALBERIC MONTGOLFIER",1,"DENIS BADRE",1
8,"ANTOINE LEFEVRE",67,"ANTOINE LEFEVRE",8.18535277187245,"ALIMA BOUMEDIENE THIERY",1,"FRANCOISE LABORDE",1
9,"MARCEL PIERRE CLEACH",64,"MARCEL PIERRE CLEACH",8,"ANDRE DULAIT",1,"GERARD LONGUET",1
10,"JACKY MENN",57,"JACKY MENN",7.54983443527075,"ANDRE LARDEUX",1,"JACQUES BERTHOU",1
11,"YVES KRATTINGER",56,"YVES KRATTINGER",7.48331477354788,"ANNE MARIE ESCOFFIER",1,"JEAN CLAUDE MERCERON",1
12,"HERVE MAUREY",52,"HERVE MAUREY",7.21110255092798,"ANNE MARIE PAYET",1,"JEAN JACQUES LOZACH",1
13,"CAROLINE CAYEUX",51,"CAROLINE CAYEUX",7.14142842854285,"ANNIE DAVID",1,"JEAN JACQUES MIRASSOU",1
14,"SOPHIE JOISSAINS",51,"SOPHIE JOISSAINS",7.14142842854285,"ANNIE JARRAUD VERGNOLLE",1,"JEAN PIERRE CANTEGRIT",1
15,"ADRIEN GOUTEYRON",47,"ADRIEN GOUTEYRON",6.85565460040104,"ANTOINE LEFEVRE",1,"LOUIS PINTON",1
16,"SYLVIE GOY CHAVENT",45,"SYLVIE GOY CHAVENT",6.70820393249937,"AUGUSTE CAZALET",1,"MARIE THERESE HERMANGE",1
17,"CATHERINE TROENDLE",40,"CATHERINE TROENDLE",6.32455532033676,"AYMERI MONTESQUIOU",1,"YANN GAILLARD",1
18,"PIERRE YVES COLLOMBAT",40,"PIERRE YVES COLLOMBAT",6.32455532033676,"BERNARD ANGELS",1,"ALAIN GOURNAC",0.707106781186548
19,"THIERRY REPENTIN",40,"THIERRY REPENTIN",6.32455532033676,"BERNARD CAZEAU",1,"CHRISTIAN CAMBON",0.707106781186548
20,"YANNICK BODIN",40,"YANNICK BODIN",6.32455532033676,"BERNARD FOURNIER",1,"CLAUDINE LEPAGE",0.707106781186548
21,"PHILIPPE DALLIER",39,"PHILIPPE DALLIER",6.2449979983984,"BRIGITTE GONTHIER MAURIN",1,"JANINE ROZIER",0.707106781186548
22,"LOUIS NEGRE",37,"LOUIS NEGRE",6.08276253029822,"BRUNO GILLES",1,"JEAN MARC TODESCHINI",0.707106781186548
23,"DOMINIQUE BRAYE",36,"DOMINIQUE BRAYE",6,"BRUNO SIDO",1,"JOSIANE MATHON POINAT",0.707106781186548
24,"CHARLES REVET",35,"CHARLES REVET",5.91607978309962,"CAROLINE CAYEUX",1,"MARIE FRANCE BEAUFILS",0.707106781186548
25,"GERARD CESAR",34,"GERARD CESAR",5.8309518948453,"CATHERINE PROCACCIA",1,"MICHEL SERGENT",0.707106781186548
26,"GERARD CORNU",34,"GERARD CORNU",5.8309518948453,"CATHERINE TROENDLE",1,"PHILIPPE MARINI",0.707106781186548
27,"MICHEL TESTON",34,"MICHEL TESTON",5.8309518948453,"CHARLES GAUTIER",1,"THIERRY FOUCAUD",0.707106781186548
28,"JEAN RENE LECERF",31,"JEAN RENE LECERF",5.56776436283002,"CHARLES REVET",1,"ANNE MARIE PAYET",0.577350269189626
29,"PIERRE BERNARD REYMOND",31,"PIERRE BERNARD REYMOND",5.56776436283002,"CHRISTIAN CAMBON",1,"AUGUSTE CAZALET",0.577350269189626
30,"JEAN PAUL FOURNIER",31,"JEAN PAUL FOURNIER",5.56776436283002,"CHRISTIAN FAVIER",1,"CHARLES GAUTIER",0.577350269189626
31,"ROLAND COURTEAU",27,"ROLAND COURTEAU",5.19615242270663,"CHRISTIAN GAUDIN",1,"FRANCIS GRIGNON",0.577350269189626
32,"RICHARD YUNG",26,"RICHARD YUNG",5.09901951359279,"CHRISTOPHE BECHU",1,"JEAN BIZET",0.577350269189626
33,"FRANCIS DELATTRE",24,"FRANCIS DELATTRE",4.89897948556636,"CLAIRE LISE CAMPION",1,"JEAN CLAUDE GAUDIN",0.577350269189626
34,"BRIGITTE GONTHIER MAURIN",23,"BRIGITTE GONTHIER MAURIN",4.79583152331272,"CLAUDE DOMEIZEL",1,"JEAN FRANCOIS VOGUET",0.577350269189626
35,"JEAN FRANCOIS HUMBERT",23,"JEAN FRANCOIS HUMBERT",4.79583152331272,"CLAUDE JEANNEROT",1,"PHILIPPE DOMINATI",0.577350269189626
36,"JEAN PIERRE BEL",23,"JEAN PIERRE BEL",4.79583152331272,"CLAUDINE LEPAGE",1,"RAYMOND VALL",0.577350269189626
37,"ANNIE DAVID",22,"ANNIE DAVID",4.69041575982343,"COLETTE MELOT",1,"ALIMA BOUMEDIENE THIERY",0.5
