"rank","a00.name","a00","a05.name","a05","a10.name","a10","a15.name","a15"
1,"JACQUES MEDECIN",71,"JACQUES MEDECIN",8.36743024404081,"DOMINIQUE BUSSEREAU",1,"FRANCOIS PORTEU LA MORANDIERE",0.707106781186548
2,"JEAN JACQUES JEGOU",61,"JEAN JACQUES JEGOU",7.81024967590665,"FRANCIS GENG",1,"JEAN PIERRE ABELIN",0.5
3,"DOMINIQUE BUSSEREAU",45,"DOMINIQUE BUSSEREAU",6.70820393249937,"FRANCOIS PORTEU LA MORANDIERE",1,"JEAN JACK SALLES",0.277350098112615
4,"FRANCIS GENG",35,"FRANCIS GENG",5.91607978309962,"JEAN JACK SALLES",1,"FRANCIS GENG",0.169030850945703
5,"JEAN JACK SALLES",13,"JEAN JACK SALLES",3.60555127546399,"JEAN JACQUES JEGOU",1,"DOMINIQUE BUSSEREAU",0.149071198499986
6,"JEAN PIERRE ABELIN",4,"JEAN PIERRE ABELIN",2,"JEAN PIERRE ABELIN",1,"JEAN JACQUES JEGOU",0.128036879932896
7,"FRANCOIS PORTEU LA MORANDIERE",2,"FRANCOIS PORTEU LA MORANDIERE",1.4142135623731,"JACQUES MEDECIN",0.986111111111111,"JACQUES MEDECIN",0.116214308945011
8,"ADRIEN DURAND",0,"ADRIEN DURAND",0,"ADRIEN DURAND",0,"ADRIEN DURAND",0
9,"ALAIN GRIOTTERAY",0,"ALAIN GRIOTTERAY",0,"ALAIN GRIOTTERAY",0,"ALAIN GRIOTTERAY",0
10,"ALAIN MOYNE BRESSAND",0,"ALAIN MOYNE BRESSAND",0,"ALAIN MOYNE BRESSAND",0,"ALAIN MOYNE BRESSAND",0
11,"ALBERT BROCHARD",0,"ALBERT BROCHARD",0,"ALBERT BROCHARD",0,"ALBERT BROCHARD",0
12,"ALBERT MAMY",0,"ALBERT MAMY",0,"ALBERT MAMY",0,"ALBERT MAMY",0
13,"ANTOINE CARRE",0,"ANTOINE CARRE",0,"ANTOINE CARRE",0,"ANTOINE CARRE",0
14,"ARNAUD LEPERCQ",0,"ARNAUD LEPERCQ",0,"ARNAUD LEPERCQ",0,"ARNAUD LEPERCQ",0
15,"ARTHUR PAECHT",0,"ARTHUR PAECHT",0,"ARTHUR PAECHT",0,"ARTHUR PAECHT",0
16,"AYMERI MONTESQUIOU",0,"AYMERI MONTESQUIOU",0,"AYMERI MONTESQUIOU",0,"AYMERI MONTESQUIOU",0
17,"BERNARD DEBRE",0,"BERNARD DEBRE",0,"BERNARD DEBRE",0,"BERNARD DEBRE",0
18,"BERNARD SAVY",0,"BERNARD SAVY",0,"BERNARD SAVY",0,"BERNARD SAVY",0
19,"BRUNO BOURG BROC",0,"BRUNO BOURG BROC",0,"BRUNO BOURG BROC",0,"BRUNO BOURG BROC",0
20,"BRUNO DURIEUX",0,"BRUNO DURIEUX",0,"BRUNO DURIEUX",0,"BRUNO DURIEUX",0
21,"CHARLES EHRMANN",0,"CHARLES EHRMANN",0,"CHARLES EHRMANN",0,"CHARLES EHRMANN",0
22,"CHARLES MIOSSEC",0,"CHARLES MIOSSEC",0,"CHARLES MIOSSEC",0,"CHARLES MIOSSEC",0
23,"CHARLES PACCOU",0,"CHARLES PACCOU",0,"CHARLES PACCOU",0,"CHARLES PACCOU",0
24,"CHRISTINE BOUTIN",0,"CHRISTINE BOUTIN",0,"CHRISTINE BOUTIN",0,"CHRISTINE BOUTIN",0
25,"CLAUDE BARATE",0,"CLAUDE BARATE",0,"CLAUDE BARATE",0,"CLAUDE BARATE",0
26,"CLAUDE BIRRAUX",0,"CLAUDE BIRRAUX",0,"CLAUDE BIRRAUX",0,"CLAUDE BIRRAUX",0
27,"CLAUDE LABBE",0,"CLAUDE LABBE",0,"CLAUDE LABBE",0,"CLAUDE LABBE",0
28,"CLAUDE LORENZINI",0,"CLAUDE LORENZINI",0,"CLAUDE LORENZINI",0,"CLAUDE LORENZINI",0
29,"DANIEL COLIN",0,"DANIEL COLIN",0,"DANIEL COLIN",0,"DANIEL COLIN",0
30,"DANIEL GOULET",0,"DANIEL GOULET",0,"DANIEL GOULET",0,"DANIEL GOULET",0
31,"DENIS JACQUAT",0,"DENIS JACQUAT",0,"DENIS JACQUAT",0,"DENIS JACQUAT",0
32,"EDOUARD FREDERIC DUPONT",0,"EDOUARD FREDERIC DUPONT",0,"EDOUARD FREDERIC DUPONT",0,"EDOUARD FREDERIC DUPONT",0
33,"ELIE MARTY",0,"ELIE MARTY",0,"ELIE MARTY",0,"ELIE MARTY",0
34,"EMILE KOEHL",0,"EMILE KOEHL",0,"EMILE KOEHL",0,"EMILE KOEHL",0
35,"EMMANUEL AUBERT",0,"EMMANUEL AUBERT",0,"EMMANUEL AUBERT",0,"EMMANUEL AUBERT",0
36,"FRANCIS DELATTRE",0,"FRANCIS DELATTRE",0,"FRANCIS DELATTRE",0,"FRANCIS DELATTRE",0
37,"FRANCIS SAINT ELLIER",0,"FRANCIS SAINT ELLIER",0,"FRANCIS SAINT ELLIER",0,"FRANCIS SAINT ELLIER",0
38,"FRANCOIS BAYROU",0,"FRANCOIS BAYROU",0,"FRANCOIS BAYROU",0,"FRANCOIS BAYROU",0
39,"FRANCOIS GRUSSENMEYER",0,"FRANCOIS GRUSSENMEYER",0,"FRANCOIS GRUSSENMEYER",0,"FRANCOIS GRUSSENMEYER",0
40,"GEORGES BOLLENGIER STRAGIER",0,"GEORGES BOLLENGIER STRAGIER",0,"GEORGES BOLLENGIER STRAGIER",0,"GEORGES BOLLENGIER STRAGIER",0
41,"GEORGES CHOMETON",0,"GEORGES CHOMETON",0,"GEORGES CHOMETON",0,"GEORGES CHOMETON",0
42,"GEORGES COLOMBIER",0,"GEORGES COLOMBIER",0,"GEORGES COLOMBIER",0,"GEORGES COLOMBIER",0
43,"GERARD CESAR",0,"GERARD CESAR",0,"GERARD CESAR",0,"GERARD CESAR",0
44,"GERARD LARRAT",0,"GERARD LARRAT",0,"GERARD LARRAT",0,"GERARD LARRAT",0
45,"GERARD LEONARD",0,"GERARD LEONARD",0,"GERARD LEONARD",0,"GERARD LEONARD",0
46,"GERMAIN GENGENWIN",0,"GERMAIN GENGENWIN",0,"GERMAIN GENGENWIN",0,"GERMAIN GENGENWIN",0
47,"GILBERT BARBIER",0,"GILBERT BARBIER",0,"GILBERT BARBIER",0,"GILBERT BARBIER",0
48,"GILBERT GANTIER",0,"GILBERT GANTIER",0,"GILBERT GANTIER",0,"GILBERT GANTIER",0
49,"GILBERT MATHIEU",0,"GILBERT MATHIEU",0,"GILBERT MATHIEU",0,"GILBERT MATHIEU",0
50,"GRATIEN FERRARI",0,"GRATIEN FERRARI",0,"GRATIEN FERRARI",0,"GRATIEN FERRARI",0
51,"GUY JAOUEN",0,"GUY JAOUEN",0,"GUY JAOUEN",0,"GUY JAOUEN",0
52,"HECTOR ROLLAND",0,"HECTOR ROLLAND",0,"HECTOR ROLLAND",0,"HECTOR ROLLAND",0
53,"HENRI BAYARD",0,"HENRI BAYARD",0,"HENRI BAYARD",0,"HENRI BAYARD",0
54,"HENRI BOUVET",0,"HENRI BOUVET",0,"HENRI BOUVET",0,"HENRI BOUVET",0
55,"HENRI GASTINES",0,"HENRI GASTINES",0,"HENRI GASTINES",0,"HENRI GASTINES",0
56,"HENRI LOUET",0,"HENRI LOUET",0,"HENRI LOUET",0,"HENRI LOUET",0
57,"HENRY JEAN BAPTISTE",0,"HENRY JEAN BAPTISTE",0,"HENRY JEAN BAPTISTE",0,"HENRY JEAN BAPTISTE",0
58,"JACQUES BICHET",0,"JACQUES BICHET",0,"JACQUES BICHET",0,"JACQUES BICHET",0
59,"JACQUES CHARTRON",0,"JACQUES CHARTRON",0,"JACQUES CHARTRON",0,"JACQUES CHARTRON",0
60,"JACQUES FARRAN",0,"JACQUES FARRAN",0,"JACQUES FARRAN",0,"JACQUES FARRAN",0
61,"JACQUES FERON",0,"JACQUES FERON",0,"JACQUES FERON",0,"JACQUES FERON",0
62,"JACQUES LACARIN",0,"JACQUES LACARIN",0,"JACQUES LACARIN",0,"JACQUES LACARIN",0
63,"JEAN ALLARD",0,"JEAN ALLARD",0,"JEAN ALLARD",0,"JEAN ALLARD",0
64,"JEAN BARDET",0,"JEAN BARDET",0,"JEAN BARDET",0,"JEAN BARDET",0
65,"JEAN BESSON",0,"JEAN BESSON",0,"JEAN BESSON",0,"JEAN BESSON",0
66,"JEAN BONHOMME",0,"JEAN BONHOMME",0,"JEAN BONHOMME",0,"JEAN BONHOMME",0
67,"JEAN BRIANE",0,"JEAN BRIANE",0,"JEAN BRIANE",0,"JEAN BRIANE",0
68,"JEAN BROCARD",0,"JEAN BROCARD",0,"JEAN BROCARD",0,"JEAN BROCARD",0
69,"JEAN CHARROPPIN",0,"JEAN CHARROPPIN",0,"JEAN CHARROPPIN",0,"JEAN CHARROPPIN",0
70,"JEAN CLAUDE DALBOS",0,"JEAN CLAUDE DALBOS",0,"JEAN CLAUDE DALBOS",0,"JEAN CLAUDE DALBOS",0
71,"JEAN CLAUDE GAUDIN",0,"JEAN CLAUDE GAUDIN",0,"JEAN CLAUDE GAUDIN",0,"JEAN CLAUDE GAUDIN",0
72,"JEAN FRANCOIS MICHEL",0,"JEAN FRANCOIS MICHEL",0,"JEAN FRANCOIS MICHEL",0,"JEAN FRANCOIS MICHEL",0
73,"JEAN GOUGY",0,"JEAN GOUGY",0,"JEAN GOUGY",0,"JEAN GOUGY",0
74,"JEAN GUY BRANGER",0,"JEAN GUY BRANGER",0,"JEAN GUY BRANGER",0,"JEAN GUY BRANGER",0
75,"JEAN JACQUES HYEST",0,"JEAN JACQUES HYEST",0,"JEAN JACQUES HYEST",0,"JEAN JACQUES HYEST",0
76,"JEAN KIFFER",0,"JEAN KIFFER",0,"JEAN KIFFER",0,"JEAN KIFFER",0
77,"JEAN LOUIS MASSON",0,"JEAN LOUIS MASSON",0,"JEAN LOUIS MASSON",0,"JEAN LOUIS MASSON",0
78,"JEAN MARAN",0,"JEAN MARAN",0,"JEAN MARAN",0,"JEAN MARAN",0
79,"JEAN MARIE CARO",0,"JEAN MARIE CARO",0,"JEAN MARIE CARO",0,"JEAN MARIE CARO",0
80,"JEAN MARIE DAILLET",0,"JEAN MARIE DAILLET",0,"JEAN MARIE DAILLET",0,"JEAN MARIE DAILLET",0
81,"JEAN MOUTON",0,"JEAN MOUTON",0,"JEAN MOUTON",0,"JEAN MOUTON",0
82,"JEAN PAUL FUCHS",0,"JEAN PAUL FUCHS",0,"JEAN PAUL FUCHS",0,"JEAN PAUL FUCHS",0
83,"JEAN PAUL SEGUELA",0,"JEAN PAUL SEGUELA",0,"JEAN PAUL SEGUELA",0,"JEAN PAUL SEGUELA",0
84,"JEAN PAUL VIRAPOULLE",0,"JEAN PAUL VIRAPOULLE",0,"JEAN PAUL VIRAPOULLE",0,"JEAN PAUL VIRAPOULLE",0
85,"JEAN PIERRE BECHTER",0,"JEAN PIERRE BECHTER",0,"JEAN PIERRE BECHTER",0,"JEAN PIERRE BECHTER",0
86,"JEAN PIERRE PERETTI DELLA ROCCA",0,"JEAN PIERRE PERETTI DELLA ROCCA",0,"JEAN PIERRE PERETTI DELLA ROCCA",0,"JEAN PIERRE PERETTI DELLA ROCCA",0
87,"JEAN ROATTA",0,"JEAN ROATTA",0,"JEAN ROATTA",0,"JEAN ROATTA",0
88,"JEAN YVES COZAN",0,"JEAN YVES COZAN",0,"JEAN YVES COZAN",0,"JEAN YVES COZAN",0
89,"JOEL HART",0,"JOEL HART",0,"JOEL HART",0,"JOEL HART",0
90,"JOSEPH HENRI MAUJOUAN GASSET",0,"JOSEPH HENRI MAUJOUAN GASSET",0,"JOSEPH HENRI MAUJOUAN GASSET",0,"JOSEPH HENRI MAUJOUAN GASSET",0
91,"JOSEPH KLIFA",0,"JOSEPH KLIFA",0,"JOSEPH KLIFA",0,"JOSEPH KLIFA",0
92,"LEONCE DEPREZ",0,"LEONCE DEPREZ",0,"LEONCE DEPREZ",0,"LEONCE DEPREZ",0
93,"LOIC BOUVARD",0,"LOIC BOUVARD",0,"LOIC BOUVARD",0,"LOIC BOUVARD",0
94,"LUCIEN RICHARD",0,"LUCIEN RICHARD",0,"LUCIEN RICHARD",0,"LUCIEN RICHARD",0
95,"MARC REYMANN",0,"MARC REYMANN",0,"MARC REYMANN",0,"MARC REYMANN",0
96,"MARCEL BIGEARD",0,"MARCEL BIGEARD",0,"MARCEL BIGEARD",0,"MARCEL BIGEARD",0
97,"MARIE THERESE BOISSEAU",0,"MARIE THERESE BOISSEAU",0,"MARIE THERESE BOISSEAU",0,"MARIE THERESE BOISSEAU",0
98,"MAURICE DOUSSET",0,"MAURICE DOUSSET",0,"MAURICE DOUSSET",0,"MAURICE DOUSSET",0
99,"MAURICE JEANDON",0,"MAURICE JEANDON",0,"MAURICE JEANDON",0,"MAURICE JEANDON",0
100,"MAURICE LIGOT",0,"MAURICE LIGOT",0,"MAURICE LIGOT",0,"MAURICE LIGOT",0
