"rank","a00.name","a00","a05.name","a05","a10.name","a10","a15.name","a15"
1,"FRANCOIS ROCHEBLOINE",158,"FRANCOIS ROCHEBLOINE",12.5698050899765,"ARTHUR PAECHT",1,"BERNARD DEBRE",1
2,"BERNARD BOSSON",127,"BERNARD BOSSON",11.2694276695846,"BERNARD BOSSON",1,"CHARLES MIOSSEC",1
3,"JEAN PAUL CHARIE",124,"JEAN PAUL CHARIE",11.13552872566,"BERNARD DEBRE",1,"MARTIN MALVY",1
4,"PASCAL CLEMENT",122,"PASCAL CLEMENT",11.0453610171873,"BERNARD SCHREINER",1,"RENE COUANAU",0.577350269189626
5,"FRANCISQUE PERRUT",118,"FRANCISQUE PERRUT",10.8627804912002,"CHARLES EHRMANN",1,"LAURENT FABIUS",0.5
6,"DENIS JACQUAT",108,"DENIS JACQUAT",10.3923048454133,"CHARLES MIOSSEC",1,"ROBERT PANDRAUD",0.5
7,"JACQUES MASDEU ARUS",108,"JACQUES MASDEU ARUS",10.3923048454133,"CHRISTIAN ESTROSI",1,"DANIEL COLIN",0.447213595499958
8,"JEAN LOUIS MASSON",107,"JEAN LOUIS MASSON",10.3440804327886,"CHRISTIAN KERT",1,"JEAN MARIE DAILLET",0.301511344577764
9,"JOSEPH HENRI MAUJOUAN GASSET",86,"JOSEPH HENRI MAUJOUAN GASSET",9.2736184954957,"DANIEL COLIN",1,"BERNARD SCHREINER",0.242535625036333
10,"PHILIPPE VASSEUR",80,"PHILIPPE VASSEUR",8.94427190999916,"DENIS JACQUAT",1,"JACQUES TOUBON",0.235702260395516
11,"JEAN FRANCOIS MATTEI",74,"JEAN FRANCOIS MATTEI",8.60232526704263,"FRANCIS SAINT ELLIER",1,"ROSELYNE BACHELOT NARQUIN",0.235702260395516
12,"MICHEL MEYLAN",71,"MICHEL MEYLAN",8.42614977317636,"FRANCISQUE PERRUT",1,"CHARLES EHRMANN",0.21320071635561
13,"GILLES ROBIEN",70,"GILLES ROBIEN",8.36660026534076,"FRANCOIS HARCOURT",1,"FRANCIS SAINT ELLIER",0.182574185835055
14,"CHRISTIAN KERT",67,"CHRISTIAN KERT",8.18535277187245,"FRANCOIS ROCHEBLOINE",1,"YANN PIAT",0.179605302026775
15,"GERARD VIGNOBLE",65,"GERARD VIGNOBLE",8.06225774829855,"GEORGES COLOMBIER",1,"GEORGES COLOMBIER",0.164398987305357
16,"PHILIPPE VILLIERS",65,"PHILIPPE VILLIERS",8.06225774829855,"GERARD VIGNOBLE",1,"NICOLE CATALA",0.154303349962092
17,"PIERRE ANDRE WILTZER",62,"PIERRE ANDRE WILTZER",7.87400787401181,"GERMAIN GENGENWIN",1,"CHRISTIAN ESTROSI",0.149071198499986
18,"GERMAIN GENGENWIN",58,"GERMAIN GENGENWIN",7.61577310586391,"GILLES ROBIEN",1,"RAYMOND MARCELLIN",0.145864991497895
19,"MICHEL VOISIN",58,"MICHEL VOISIN",7.61577310586391,"JACQUES MASDEU ARUS",1,"ARTHUR PAECHT",0.134839972492648
20,"JEAN LOUIS DEBRE",57,"JEAN LOUIS DEBRE",7.54983443527075,"JACQUES TOUBON",1,"FRANCOIS HARCOURT",0.134839972492648
21,"ARTHUR PAECHT",55,"ARTHUR PAECHT",7.41619848709566,"JEAN FRANCOIS MATTEI",1,"JEAN LOUIS DEBRE",0.132453235706504
