"rank","a00.name","a00","a05.name","a05","a10.name","a10","a15.name","a15"
1,"JEAN PIERRE SUEUR",94,"JEAN PIERRE SUEUR",9.69535971483266,"ADRIEN GIRAUD",1,"ADRIEN GIRAUD",1
2,"THIERRY REPENTIN",93,"THIERRY REPENTIN",9.64365076099295,"ADRIEN GOUTEYRON",1,"ALEX TURK",1
3,"ALAIN FOUCHE",91,"ALAIN FOUCHE",9.53939201416946,"ALAIN ANZIANI",1,"AYMERI MONTESQUIOU",1
4,"MICHELE ANDRE",87,"MICHELE ANDRE",9.32737905308882,"ALAIN CHATILLON",1,"BERNARD FOURNIER",1
5,"NICOLE BRICQ",81,"NICOLE BRICQ",9,"ALAIN FAUCONNIER",1,"CHRISTIAN GAUDIN",1
6,"FRANCOIS PATRIAT",80,"FRANCOIS PATRIAT",8.94427190999916,"ALAIN FOUCHE",1,"CHRISTIAN PONCELET",1
7,"JACQUES GILLOT",80,"JACQUES GILLOT",8.94427190999916,"ALAIN GOURNAC",1,"JACQUES BERTHOU",1
8,"JACKY MENN",78,"JACKY MENN",8.83176086632785,"ALAIN HOUPERT",1,"JEAN BESSON",1
9,"RICHARD YUNG",75,"RICHARD YUNG",8.66025403784439,"ALAIN LAMBERT",1,"JEAN FAURE",1
10,"CLAUDE DOMEIZEL",74,"CLAUDE DOMEIZEL",8.60232526704263,"ALAIN MILON",1,"JEAN JACQUES MIRASSOU",1
11,"ANTOINE LEFEVRE",73,"ANTOINE LEFEVRE",8.54400374531753,"ALAIN VASSELLE",1,"JEAN LOUIS MASSON",1
12,"GERARD COLLOMB",71,"GERARD COLLOMB",8.42614977317636,"ALBERIC MONTGOLFIER",1,"JEAN PATRICK COURTOIS",1
13,"DOMINIQUE BRAYE",70,"DOMINIQUE BRAYE",8.36660026534076,"ALEX TURK",1,"JEAN PIERRE CANTEGRIT",1
14,"CLAUDE BERIT DEBAT",68,"CLAUDE BERIT DEBAT",8.24621125123532,"ALIMA BOUMEDIENE THIERY",1,"JOEL BILLARD",1
15,"PIERRE YVES COLLOMBAT",68,"PIERRE YVES COLLOMBAT",8.24621125123532,"AMBROISE DUPONT",1,"JOEL BOURDIN",1
16,"JEAN LUC FICHET",67,"JEAN LUC FICHET",8.18535277187245,"ANDRE DULAIT",1,"JOSEPH KERGUERIS",1
17,"ALAIN ANZIANI",66,"ALAIN ANZIANI",8.12403840463596,"ANDRE LARDEUX",1,"LOUIS PINTON",1
18,"CHRISTIAN DEMUYNCK",65,"CHRISTIAN DEMUYNCK",8.06225774829855,"ANNE MARIE ESCOFFIER",1,"MARC DAUNIS",1
19,"LOUIS NEGRE",63,"LOUIS NEGRE",7.93725393319377,"ANNE MARIE PAYET",1,"MARIE THERESE BRUGUIERE",1
20,"BERNARD CAZEAU",61,"BERNARD CAZEAU",7.81024967590665,"ANNIE DAVID",1,"NATHALIE GOULET",1
21,"RENEE NICOUX",61,"RENEE NICOUX",7.81024967590665,"ANNIE JARRAUD VERGNOLLE",1,"PHILIPPE DARNICHE",1
22,"DANIEL RAOUL",60,"DANIEL RAOUL",7.74596669241483,"ANTOINE LEFEVRE",1,"ANDRE LARDEUX",0.707106781186548
23,"MICHEL HOUEL",59,"MICHEL HOUEL",7.68114574786861,"AUGUSTE CAZALET",1,"JANINE ROZIER",0.707106781186548
24,"YANNICK BOTREL",59,"YANNICK BOTREL",7.68114574786861,"AYMERI MONTESQUIOU",1,"JEAN FRANCOIS HUMBERT",0.707106781186548
25,"JEAN ETIENNE ANTOINETTE",58,"JEAN ETIENNE ANTOINETTE",7.61577310586391,"BARIZA KHIARI",1,"JEAN PIERRE PLANCADE",0.707106781186548
26,"CHARLES REVET",56,"CHARLES REVET",7.48331477354788,"BERNADETTE BOURZAI",1,"JOSETTE DURRIEU",0.707106781186548
27,"JEAN PIERRE BEL",56,"JEAN PIERRE BEL",7.48331477354788,"BERNARD ANGELS",1,"JOSIANE MATHON POINAT",0.707106781186548
28,"YVES KRATTINGER",56,"YVES KRATTINGER",7.48331477354788,"BERNARD CAZEAU",1,"LUCETTE MICHAUX CHEVRY",0.707106781186548
29,"ADRIEN GOUTEYRON",55,"ADRIEN GOUTEYRON",7.41619848709566,"BERNARD FOURNIER",1,"MARIE FRANCE BEAUFILS",0.707106781186548
30,"BERNADETTE BOURZAI",55,"BERNADETTE BOURZAI",7.41619848709566,"BERNARD VERA",1,"PATRICE GELARD",0.707106781186548
31,"ROLAND POVINELLI",54,"ROLAND POVINELLI",7.34846922834953,"BRIGITTE GONTHIER MAURIN",1,"ROBERT HUE",0.707106781186548
32,"CHRISTIANE DEMONTES",54,"CHRISTIANE DEMONTES",7.34846922834953,"BRUNO GILLES",1,"THIERRY FOUCAUD",0.707106781186548
33,"PIERRE MAUROY",54,"PIERRE MAUROY",7.34846922834953,"BRUNO RETAILLEAU",1,"AUGUSTE CAZALET",0.577350269189626
34,"ROLAND COURTEAU",54,"ROLAND COURTEAU",7.34846922834953,"BRUNO SIDO",1,"BRUNO RETAILLEAU",0.577350269189626
35,"JEAN CLAUDE PEYRONNET",53,"JEAN CLAUDE PEYRONNET",7.28010988928052,"CATHERINE DUMAS",1,"CLAUDE BELOT",0.577350269189626
36,"VIRGINIE KLES",53,"VIRGINIE KLES",7.28010988928052,"CATHERINE MORIN DESAILLY",1,"CLAUDE BIWER",0.577350269189626
37,"FRANCOIS MARC",52,"FRANCOIS MARC",7.21110255092798,"CATHERINE PROCACCIA",1,"JEAN CLAUDE GAUDIN",0.577350269189626
38,"JEAN PAUL ALDUY",52,"JEAN PAUL ALDUY",7.21110255092798,"CATHERINE TROENDLE",1,"JEAN MARC TODESCHINI",0.577350269189626
39,"ROLAND RIES",52,"ROLAND RIES",7.21110255092798,"CHARLES GAUTIER",1,"PHILIPPE RICHERT",0.577350269189626
40,"CATHERINE PROCACCIA",51,"CATHERINE PROCACCIA",7.14142842854285,"CHARLES REVET",1,"YVES POZZO DI BORGO",0.577350269189626
41,"CHRISTIAN CAMBON",51,"CHRISTIAN CAMBON",7.14142842854285,"CHRISTIAN CAMBON",1,"ELIANE ASSASSI",0.5
42,"ODETTE HERVIAUX",51,"ODETTE HERVIAUX",7.14142842854285,"CHRISTIAN COINTAT",1,"FRANCOIS AUTAIN",0.5
43,"AMBROISE DUPONT",50,"AMBROISE DUPONT",7.07106781186548,"CHRISTIAN DEMUYNCK",1,"ISABELLE PASQUET",0.5
44,"DIDIER GUILLAUME",50,"DIDIER GUILLAUME",7.07106781186548,"CHRISTIAN GAUDIN",1,"IVAN RENAR",0.5
45,"HUGUES PORTELLI",50,"HUGUES PORTELLI",7.07106781186548,"CHRISTIAN PONCELET",1,"JACQUES MAHEAS",0.5
46,"JEAN PAUL FOURNIER",50,"JEAN PAUL FOURNIER",7.07106781186548,"CHRISTOPHE ANDRE FRASSA",1,"JEAN FRANCOIS GRAND",0.5
47,"GEORGES PATIENT",49,"GEORGES PATIENT",7,"CLAIRE LISE CAMPION",1,"JEAN MARC JUILHARD",0.5
48,"DOMINIQUE LECLERC",47,"DOMINIQUE LECLERC",6.85565460040104,"CLAUDE BELOT",1,"JEAN MICHEL BAYLET",0.5
49,"PIERRE BERNARD REYMOND",47,"PIERRE BERNARD REYMOND",6.85565460040104,"CLAUDE BERIT DEBAT",1,"LADISLAS PONIATOWSKI",0.5
50,"CLAUDINE LEPAGE",45,"CLAUDINE LEPAGE",6.70820393249937,"CLAUDE BIWER",1,"MICHEL THIOLLIERE",0.5
51,"ALAIN CHATILLON",44,"ALAIN CHATILLON",6.6332495807108,"CLAUDE DOMEIZEL",1,"PHILIPPE DALLIER",0.5
52,"CLAUDE HAUT",43,"CLAUDE HAUT",6.557438524302,"CLAUDE HAUT",1,"RACHEL MAZUIR",0.5
53,"GERARD CESAR",43,"GERARD CESAR",6.557438524302,"CLAUDE JEANNEROT",1,"SERGE DASSAULT",0.5
54,"MICHEL TESTON",43,"MICHEL TESTON",6.557438524302,"CLAUDE LISE",1,"SERGE GODARD",0.5
55,"JEAN PIERRE GODEFROY",42,"JEAN PIERRE GODEFROY",6.48074069840786,"CLAUDINE LEPAGE",1,"SIMON LOUECKHOTE",0.5
56,"MONIQUE CERISIER BEN GUIGA",40,"MONIQUE CERISIER BEN GUIGA",6.32455532033676,"COLETTE MELOT",1,"CATHERINE DUMAS",0.447213595499958
57,"YANNICK BODIN",40,"YANNICK BODIN",6.32455532033676,"DANIEL DUBOIS",1,"CATHERINE TROENDLE",0.447213595499958
58,"ALAIN VASSELLE",39,"ALAIN VASSELLE",6.2449979983984,"DANIEL LAURENT",1,"DOMINIQUE VOYNET",0.447213595499958
59,"BARIZA KHIARI",38,"BARIZA KHIARI",6.16441400296898,"DANIEL MARSIN",1,"FRANCOIS TRUCY",0.447213595499958
60,"CLAIRE LISE CAMPION",38,"CLAIRE LISE CAMPION",6.16441400296898,"DANIEL PERCHERON",1,"GERARD CAM",0.447213595499958
61,"PHILIPPE DOMINATI",38,"PHILIPPE DOMINATI",6.16441400296898,"DANIEL RAOUL",1,"JEAN CLAUDE DANGLOT",0.447213595499958
62,"CLAUDE LISE",37,"CLAUDE LISE",6.08276253029822,"DANIEL REINER",1,"JEAN JACQUES HYEST",0.447213595499958
63,"FRANCOIS NOEL BUFFET",37,"FRANCOIS NOEL BUFFET",6.08276253029822,"DANIEL SOULAGE",1,"PHILIPPE MARINI",0.447213595499958
64,"NICOLE BONNEFOY",37,"NICOLE BONNEFOY",6.08276253029822,"DAVID ASSOULINE",1,"RICHARD TUHEIAVA",0.447213595499958
65,"SERGE LARCHER",37,"SERGE LARCHER",6.08276253029822,"DENIS BADRE",1,"ROBERT BADINTER",0.447213595499958
66,"GERARD CORNU",37,"GERARD CORNU",6.08276253029822,"DENIS DETCHEVERRY",1,"SIMON SUTOUR",0.447213595499958
67,"RONAN KERDRAON",37,"RONAN KERDRAON",6.08276253029822,"DIDIER BOULAUD",1,"YANN GAILLARD",0.447213595499958
68,"FRANCOIS REBSAMEN",36,"FRANCOIS REBSAMEN",6,"DIDIER GUILLAUME",1,"COLETTE MELOT",0.408248290463863
69,"PATRICIA SCHILLINGER",36,"PATRICIA SCHILLINGER",6,"DOMINIQUE BRAYE",1,"DENIS DETCHEVERRY",0.408248290463863
70,"MARYVONNE BLONDIN",36,"MARYVONNE BLONDIN",6,"DOMINIQUE LECLERC",1,"GERARD DERIOT",0.408248290463863
71,"ALAIN FAUCONNIER",35,"ALAIN FAUCONNIER",5.91607978309962,"DOMINIQUE VOYNET",1,"JACQUES GAUTIER",0.408248290463863
72,"REMY POINTEREAU",35,"REMY POINTEREAU",5.91607978309962,"ELIANE ASSASSI",1,"JEAN PIERRE CHAUVEAU",0.408248290463863
73,"YVES CHASTAN",35,"YVES CHASTAN",5.91607978309962,"ELIE BRUN",1,"NICOLAS ALFONSI",0.408248290463863
74,"YVES DETRAIGNE",35,"YVES DETRAIGNE",5.91607978309962,"ELISABETH LAMURE",1,"PIERRE MARTIN",0.408248290463863
75,"JEAN LOUIS CARRERE",35,"JEAN LOUIS CARRERE",5.91607978309962,"ERIC DOLIGE",1,"JEAN CLAUDE CARLE",0.377964473009227
76,"MARTIAL BOURQUIN",35,"MARTIAL BOURQUIN",5.91607978309962,"ESTHER SITTLER",1,"JEAN CLAUDE MERCERON",0.377964473009227
77,"JEAN PIERRE CAFFET",34,"JEAN PIERRE CAFFET",5.8309518948453,"EVELYNE DIDIER",1,"MIREILLE SCHURCH",0.377964473009227
78,"MARIE THERESE HERMANGE",34,"MARIE THERESE HERMANGE",5.8309518948453,"FABIENNE KELLER",1,"NICOLE BORVO COHEN SEAT",0.377964473009227
79,"SOPHIE JOISSAINS",34,"SOPHIE JOISSAINS",5.8309518948453,"FRANCIS GRIGNON",1,"CHARLES GUENE",0.377964473009227
80,"ISABELLE DEBRE",33,"ISABELLE DEBRE",5.74456264653803,"FRANCOIS AUTAIN",1,"GUY FISCHER",0.377964473009227
81,"ALIMA BOUMEDIENE THIERY",32,"ALIMA BOUMEDIENE THIERY",5.65685424949238,"FRANCOIS FORTASSIN",1,"JEAN FRANCOIS VOGUET",0.377964473009227
82,"CATHERINE MORIN DESAILLY",32,"CATHERINE MORIN DESAILLY",5.65685424949238,"FRANCOIS MARC",1,"GERARD LONGUET",0.353553390593274
83,"BERNARD SAUGEY",32,"BERNARD SAUGEY",5.65685424949238,"FRANCOIS NOEL BUFFET",1,"JACKIE PIERRE",0.353553390593274
84,"BRUNO GILLES",30,"BRUNO GILLES",5.47722557505166,"FRANCOIS PATRIAT",1,"JEAN JACQUES LOZACH",0.353553390593274
85,"DIDIER BOULAUD",30,"DIDIER BOULAUD",5.47722557505166,"FRANCOIS REBSAMEN",1,"ALAIN GOURNAC",0.333333333333333
86,"JEAN FRANCOIS MAYET",29,"JEAN FRANCOIS MAYET",5.3851648071345,"FRANCOIS TRUCY",1,"DANIEL LAURENT",0.333333333333333
87,"JOSSELIN ROHAN",29,"JOSSELIN ROHAN",5.3851648071345,"FRANCOIS ZOCCHETTO",1,"DENIS BADRE",0.333333333333333
88,"DANIEL SOULAGE",28,"DANIEL SOULAGE",5.29150262212918,"FRANCOISE CARTRON",1,"FRANCOIS ZOCCHETTO",0.333333333333333
89,"ERIC DOLIGE",28,"ERIC DOLIGE",5.29150262212918,"FRANCOISE FERAT",1,"JEAN MILHAU",0.333333333333333
90,"JEAN MARIE VANLERENBERGHE",28,"JEAN MARIE VANLERENBERGHE",5.29150262212918,"FRANCOISE LABORDE",1,"JEAN PAUL VIRAPOULLE",0.333333333333333
91,"JEAN BIZET",26,"JEAN BIZET",5.09901951359279,"GELITA HOARAU",1,"ROBERT DEL PICCHIA",0.333333333333333
92,"PHILIPPE LEROY",26,"PHILIPPE LEROY",5.09901951359279,"GEORGES PATIENT",1,"ALAIN HOUPERT",0.316227766016838
93,"PIERRE JARLIER",26,"PIERRE JARLIER",5.09901951359279,"GERARD BAILLY",1,"ANDRE DULAIT",0.316227766016838
94,"RAYMONDE TEXIER",26,"RAYMONDE TEXIER",5.09901951359279,"GERARD CAM",1,"EVELYNE DIDIER",0.316227766016838
95,"GISELE PRINTZ",26,"GISELE PRINTZ",5.09901951359278,"GERARD CESAR",1,"GELITA HOARAU",0.316227766016838
96,"JEAN PIERRE VIAL",25,"JEAN PIERRE VIAL",5,"GERARD COLLOMB",1,"BRIGITTE GONTHIER MAURIN",0.301511344577764
97,"CHRISTOPHE ANDRE FRASSA",24,"CHRISTOPHE ANDRE FRASSA",4.89897948556636,"GERARD DERIOT",1,"DAVID ASSOULINE",0.301511344577764
98,"DANIEL DUBOIS",24,"DANIEL DUBOIS",4.89897948556636,"GERARD LONGUET",1,"MARCEL DENEUX",0.301511344577764
99,"FRANCOISE CARTRON",24,"FRANCOISE CARTRON",4.89897948556636,"GILBERT BARBIER",1,"JACQUELINE PANIS",0.301511344577764
