"rank","a00.name","a00","a05.name","a05","a10.name","a10","a15.name","a15"
1,"JEAN CLAUDE GAUDIN",130,"JEAN CLAUDE GAUDIN",11.4017542509914,"JEAN VINCENT PLACE",1,"DOMINIQUE BAILLY",1
2,"GAETAN GORCE",92,"GAETAN GORCE",9.59166304662544,"ALAIN BERTRAND",1,"FRANCOIS MARC",1
3,"JEAN PIERRE SUEUR",86,"JEAN PIERRE SUEUR",9.2736184954957,"ALAIN HOUPERT",1,"JACQUELINE GOURAULT",1
4,"ALAIN RICHARD",78,"ALAIN RICHARD",8.83176086632785,"ALAIN NERI",1,"JACQUES BERTHOU",1
5,"BRUNO RETAILLEAU",77,"BRUNO RETAILLEAU",8.77496438739212,"ALAIN RICHARD",1,"JEAN LEONCE DUPONT",1
6,"PIERRE BERNARD REYMOND",77,"PIERRE BERNARD REYMOND",8.77496438739212,"ALINE ARCHIMBAUD",1,"MICHEL BILLOUT",1
7,"CATHERINE PROCACCIA",73,"CATHERINE PROCACCIA",8.54400374531753,"ANDRE GATTOLIN",1,"PIERRE FROGIER",1
8,"GERARD CORNU",73,"GERARD CORNU",8.54400374531753,"ANDRE REICHARDT",1,"ANDRE GATTOLIN",0.707106781186548
9,"JEAN JACQUES MIRASSOU",73,"JEAN JACQUES MIRASSOU",8.54400374531753,"ANNIE DAVID",1,"FRANCOISE FERAT",0.707106781186548
10,"PHILIPPE DALLIER",73,"PHILIPPE DALLIER",8.54400374531753,"ANTOINE LEFEVRE",1,"JEAN CLAUDE CARLE",0.707106781186548
11,"FRANCOISE CARTRON",72,"FRANCOISE CARTRON",8.48528137423857,"BERNADETTE BOURZAI",1,"ROLAND LUART",0.707106781186548
12,"CHRISTOPHE BECHU",71,"CHRISTOPHE BECHU",8.42614977317636,"BRIGITTE GONTHIER MAURIN",1,"BERNADETTE BOURZAI",0.577350269189626
13,"JEAN YVES LECONTE",69,"JEAN YVES LECONTE",8.30662386291807,"BRUNO GILLES",1,"GERARD CESAR",0.577350269189626
14,"RAYMOND COUDERC",69,"RAYMOND COUDERC",8.30662386291807,"BRUNO RETAILLEAU",1,"SIMON SUTOUR",0.577350269189626
15,"DIDIER GUILLAUME",64,"DIDIER GUILLAUME",8,"CAROLINE CAYEUX",1,"JEAN PIERRE GODEFROY",0.5
16,"MARCEL PIERRE CLEACH",64,"MARCEL PIERRE CLEACH",8,"CATHERINE PROCACCIA",1,"ROLAND POVINELLI",0.5
17,"BRUNO GILLES",63,"BRUNO GILLES",7.93725393319377,"CATHERINE TASCA",1,"HUGUES PORTELLI",0.447213595499958
18,"CAROLINE CAYEUX",60,"CAROLINE CAYEUX",7.74596669241483,"CATHERINE TROENDLE",1,"ROBERT DEL PICCHIA",0.408248290463863
19,"RICHARD YUNG",59,"RICHARD YUNG",7.68114574786861,"CECILE CUKIERMAN",1,"DANIEL DUBOIS",0.353553390593274
20,"CATHERINE TASCA",58,"CATHERINE TASCA",7.61577310586391,"CHRISTIAN CAMBON",1,"YVES DETRAIGNE",0.353553390593274
21,"CHRISTIAN CAMBON",57,"CHRISTIAN CAMBON",7.54983443527075,"CHRISTIAN FAVIER",1,"DANIEL RAOUL",0.333333333333333
22,"ROLAND COURTEAU",57,"ROLAND COURTEAU",7.54983443527075,"CHRISTOPHE BECHU",1,"HENRI TANDONNET",0.333333333333333
23,"JEAN CLAUDE PEYRONNET",56,"JEAN CLAUDE PEYRONNET",7.48331477354788,"CLAIRE LISE CAMPION",1,"MICHEL VERGOZ",0.333333333333333
24,"SOPHIE JOISSAINS",55,"SOPHIE JOISSAINS",7.41619848709566,"CLAUDINE LEPAGE",1,"JEAN VINCENT PLACE",0.316227766016838
25,"JEAN BIZET",52,"JEAN BIZET",7.21110255092798,"CORINNE BOUCHOUX",1,"CORINNE BOUCHOUX",0.316227766016838
26,"ALAIN NERI",51,"ALAIN NERI",7.14142842854285,"DANIEL DUBOIS",1,"RICHARD TUHEIAVA",0.316227766016838
27,"SYLVIE GOY CHAVENT",51,"SYLVIE GOY CHAVENT",7.14142842854285,"DANIEL RAOUL",1,"ALINE ARCHIMBAUD",0.301511344577764
28,"PIERRE HERISSON",50,"PIERRE HERISSON",7.07106781186548,"DIDIER GUILLAUME",1,"ESTHER BENBASSA",0.301511344577764
29,"ANTOINE LEFEVRE",49,"ANTOINE LEFEVRE",7,"DOMINIQUE BAILLY",1,"HELENE LIPIETZ",0.301511344577764
30,"ALBERIC MONTGOLFIER",49,"ALBERIC MONTGOLFIER",7,"DOMINIQUE GILLOT",1,"KALLIOPI ANGO ELA",0.301511344577764
31,"JACKY MENN",48,"JACKY MENN",6.92820323027551,"ELIANE ASSASSI",1,"JEAN PIERRE CHEVENEMENT",0.288675134594813
32,"FRANCOIS PILLET",47,"FRANCOIS PILLET",6.85565460040104,"ERIC BOCQUET",1,"PIERRE YVES COLLOMBAT",0.288675134594813
33,"HERVE MAUREY",47,"HERVE MAUREY",6.85565460040104,"ESTHER BENBASSA",1,"MUGUETTE DINI",0.277350098112615
34,"CLAUDINE LEPAGE",42,"CLAUDINE LEPAGE",6.48074069840786,"EVELYNE DIDIER",1,"ROBERT TROPEANO",0.267261241912424
35,"PHILIPPE KALTENBACH",41,"PHILIPPE KALTENBACH",6.40312423743285,"FRANCIS DELATTRE",1,"NATACHA BOUCHART",0.258198889747161
36,"CATHERINE TROENDLE",40,"CATHERINE TROENDLE",6.32455532033676,"FRANCOIS MARC",1,"JEAN ARTHUIS",0.25
37,"CLAIRE LISE CAMPION",40,"CLAIRE LISE CAMPION",6.32455532033676,"FRANCOIS PILLET",1,"JEAN PIERRE PLANCADE",0.25
38,"SERGE DASSAULT",40,"SERGE DASSAULT",6.32455532033676,"FRANCOIS ZOCCHETTO",1,"ALAIN BERTRAND",0.242535625036333
39,"HELENE MASSON MARET",38,"HELENE MASSON MARET",6.16441400296898,"FRANCOISE CARTRON",1,"GERARD MIQUEL",0.242535625036333
40,"JEAN PIERRE MICHEL",38,"JEAN PIERRE MICHEL",6.16441400296898,"FRANCOISE FERAT",1,"ALAIN HOUPERT",0.235702260395516
41,"LOUIS NEGRE",37,"LOUIS NEGRE",6.08276253029822,"GAETAN GORCE",1,"ANDRE REICHARDT",0.235702260395516
42,"DOMINIQUE GILLOT",35,"DOMINIQUE GILLOT",5.91607978309962,"GERARD CAM",1,"JACQUELINE FARREYROL",0.235702260395516
43,"LOUIS PINTON",35,"LOUIS PINTON",5.91607978309962,"GERARD CESAR",1,"JACQUES MEZARD",0.235702260395516
44,"MARIE CHRISTINE BLANDIN",34,"MARIE CHRISTINE BLANDIN",5.8309518948453,"GERARD CORNU",1,"PIERRE JARLIER",0.235702260395516
45,"LADISLAS PONIATOWSKI",33,"LADISLAS PONIATOWSKI",5.74456264653803,"GERARD MIQUEL",1,"ANNIE DAVID",0.229415733870562
46,"SERGE LARCHER",33,"SERGE LARCHER",5.74456264653803,"GUY FISCHER",1,"CECILE CUKIERMAN",0.229415733870562
47,"JEAN NOEL CARDOUX",32,"JEAN NOEL CARDOUX",5.65685424949238,"HELENE LIPIETZ",1,"ERIC BOCQUET",0.229415733870562
48,"JEAN PIERRE LELEUX",32,"JEAN PIERRE LELEUX",5.65685424949238,"HELENE MASSON MARET",1,"EVELYNE DIDIER",0.229415733870562
49,"PIERRE MARTIN",30,"PIERRE MARTIN",5.47722557505166,"HENRI TANDONNET",1,"LAURENCE COHEN",0.229415733870562
50,"JEAN RENE LECERF",29,"JEAN RENE LECERF",5.3851648071345,"HERVE MAUREY",1,"MIREILLE SCHURCH",0.229415733870562
51,"JOEL BOURDIN",25,"JOEL BOURDIN",5,"HUGUES PORTELLI",1,"PAUL VERGES",0.229415733870562
52,"FRANCIS DELATTRE",24,"FRANCIS DELATTRE",4.89897948556636,"JACKY MENN",1,"PIERRE LAURENT",0.229415733870562
53,"JEAN FRANCOIS HUMBERT",23,"JEAN FRANCOIS HUMBERT",4.79583152331272,"JACQUELINE FARREYROL",1,"BRIGITTE GONTHIER MAURIN",0.223606797749979
54,"JEAN PIERRE BEL",23,"JEAN PIERRE BEL",4.79583152331272,"JACQUELINE GOURAULT",1,"CHRISTIAN FAVIER",0.223606797749979
55,"ELIANE ASSASSI",21,"ELIANE ASSASSI",4.58257569495584,"JACQUES BERTHOU",1,"FRANCOIS ZOCCHETTO",0.223606797749979
56,"GERARD CAM",21,"GERARD CAM",4.58257569495584,"JACQUES MEZARD",1,"GUY FISCHER",0.223606797749979
57,"NICOLE BONNEFOY",21,"NICOLE BONNEFOY",4.58257569495584,"JEAN ARTHUIS",1,"NICOLE BORVO COHEN SEAT",0.223606797749979
58,"THIERRY REPENTIN",21,"THIERRY REPENTIN",4.58257569495584,"JEAN BIZET",1,"ELIANE ASSASSI",0.218217890235992
59,"BRIGITTE GONTHIER MAURIN",20,"BRIGITTE GONTHIER MAURIN",4.47213595499958,"JEAN CLAUDE CARLE",1,"GERARD CAM",0.218217890235992
60,"CHRISTIAN FAVIER",20,"CHRISTIAN FAVIER",4.47213595499958,"JEAN CLAUDE GAUDIN",1,"NICOLE BONNEFOY",0.218217890235992
61,"FRANCOIS ZOCCHETTO",20,"FRANCOIS ZOCCHETTO",4.47213595499958,"JEAN CLAUDE PEYRONNET",1,"THIERRY REPENTIN",0.218217890235992
62,"GUY FISCHER",20,"GUY FISCHER",4.47213595499958,"JEAN FRANCOIS HUMBERT",1,"JEAN FRANCOIS HUMBERT",0.208514414057075
63,"NICOLE BORVO COHEN SEAT",20,"NICOLE BORVO COHEN SEAT",4.47213595499958,"JEAN JACQUES MIRASSOU",1,"JEAN PIERRE BEL",0.208514414057075
64,"ANNIE DAVID",19,"ANNIE DAVID",4.35889894354067,"JEAN LEONCE DUPONT",1,"FRANCIS DELATTRE",0.204124145231932
65,"CECILE CUKIERMAN",19,"CECILE CUKIERMAN",4.35889894354067,"JEAN NOEL CARDOUX",1,"JOEL BOURDIN",0.2
66,"ERIC BOCQUET",19,"ERIC BOCQUET",4.35889894354067,"JEAN PIERRE BEL",1,"JEAN RENE LECERF",0.185695338177052
67,"EVELYNE DIDIER",19,"EVELYNE DIDIER",4.35889894354067,"JEAN PIERRE CHEVENEMENT",1,"PIERRE MARTIN",0.182574185835055
68,"LAURENCE COHEN",19,"LAURENCE COHEN",4.35889894354067,"JEAN PIERRE GODEFROY",1,"JEAN NOEL CARDOUX",0.176776695296637
69,"MIREILLE SCHURCH",19,"MIREILLE SCHURCH",4.35889894354067,"JEAN PIERRE LELEUX",1,"JEAN PIERRE LELEUX",0.176776695296637
