"rank","a00.name","a00","a05.name","a05","a10.name","a10","a15.name","a15"
42,"ANDRE BERTHOL",21,"ANDRE BERTHOL",4.58257569495584,"JEAN LOUIS BERNARD",1,"ALAIN BOCQUET",0.169030850945703
43,"GILBERTE MARIN MOSKOVITZ",20,"GILBERTE MARIN MOSKOVITZ",4.47213595499958,"JEAN LUC REITZER",1,"PIERRE ANDRE WILTZER",0.169030850945703
44,"JEAN LOUIS BERNARD",20,"JEAN LOUIS BERNARD",4.47213595499958,"JEAN MICHEL DUBERNARD",1,"JEAN CLAUDE GUIBAL",0.156173761888606
45,"PASCAL CLEMENT",20,"PASCAL CLEMENT",4.47213595499958,"JEAN PIERRE BRARD",1,"PIERRE LEQUILLER",0.152498570332605
46,"ANTOINE CARRE",17,"ANTOINE CARRE",4.12310562561766,"JEAN PIERRE MICHEL",1,"JEAN GAULLE",0.149071198499986
47,"JEAN CLAUDE DECAGNY",17,"JEAN CLAUDE DECAGNY",4.12310562561766,"JEAN UEBERSCHLAG",1,"NICOLE CATALA",0.147441956154897
48,"CLAUDE GOASGUEN",15,"CLAUDE GOASGUEN",3.87298334620742,"LAURENT DOMINATI",1,"YVES NICOLIN",0.14142135623731
49,"CHARLES COVA",14,"CHARLES COVA",3.74165738677394,"LAURENT FABIUS",1,"CLAUDE GAILLARD",0.140028008402801
50,"ADRIEN ZELLER",13,"ADRIEN ZELLER",3.60555127546399,"LEONCE DEPREZ",1,"EDOUARD LANDRAIN",0.138675049056307
51,"MICHEL CREPEAU",12,"MICHEL CREPEAU",3.46410161513775,"MARC DUMOULIN",1,"JEAN UEBERSCHLAG",0.134839972492648
52,"GILBERT GANTIER",8,"GILBERT GANTIER",2.82842712474619,"MARIE HELENE AUBERT",1,"MICHEL TERROT",0.133630620956212
53,"FRANCOIS CORNUT GENTILLE",7,"FRANCOIS CORNUT GENTILLE",2.64575131106459,"MARIE JO ZIMMERMANN",1,"RENAUD MUSELIER",0.133630620956212
54,"GEORGES SARRE",7,"GEORGES SARRE",2.64575131106459,"MAXIME GREMETZ",1,"PIERRE HELLIER",0.131306432859723
55,"JEAN PIERRE MICHEL",7,"JEAN PIERRE MICHEL",2.64575131106459,"MICHEL BOUVARD",1,"GILBERT MEYER",0.125988157669742
56,"ROLAND CARRAZ",7,"ROLAND CARRAZ",2.64575131106459,"MICHEL CREPEAU",1,"MARIE JO ZIMMERMANN",0.125988157669742
57,"JEAN CLAUDE BOULARD",6,"JEAN CLAUDE BOULARD",2.44948974278318,"MICHEL HUNAULT",1,"FRANCOIS SAUVADET",0.125
58,"MAXIME GREMETZ",6,"MAXIME GREMETZ",2.44948974278318,"MICHEL TERROT",1,"ANDRE ANGOT",0.124034734589208
59,"GUY HASCOET",5,"GUY HASCOET",2.23606797749979,"NICOLAS SARKOZY",1,"JEAN CLAUDE MIGNON",0.124034734589208
60,"MARIE HELENE AUBERT",5,"MARIE HELENE AUBERT",2.23606797749979,"NICOLE CATALA",1,"MICHEL HUNAULT",0.120385853085769
61,"CATHERINE PICARD",3,"CATHERINE PICARD",1.73205080756888,"PASCAL CLEMENT",1,"JEAN JACQUES WEBER",0.117041147196131
62,"MICHEL BOUVARD",3,"MICHEL BOUVARD",1.73205080756888,"PATRICK DELNATTE",1,"GUY TEISSIER",0.115470053837925
63,"NICOLAS SARKOZY",3,"NICOLAS SARKOZY",1.73205080756888,"PHILIPPE VASSEUR",1,"HENRI SICRE",0.114707866935281
64,"PIERRE MICAUX",3,"PIERRE MICAUX",1.73205080756888,"PIERRE ALBERTINI",1,"DOMINIQUE BUSSEREAU",0.113960576459638
