"rank","a00.name","a00","a05.name","a05","a10.name","a10","a15.name","a15"
1,"MARCEL LUCOTTE",201,"MARCEL LUCOTTE",14.1774468787578,"BERNARD BARBIER",1,"BERNARD BARBIER",1
2,"GEORGES GRUILLOT",94,"GEORGES GRUILLOT",9.69535971483266,"CHARLES CUTTOLI",1,"ERNEST CARTIGNY",1
3,"ALAIN VASSELLE",82,"ALAIN VASSELLE",9.05538513813742,"CHARLES LEDERMAN",1,"FRANCOISE SELIGMANN",1
4,"JEAN PAUL DELEVOYE",72,"JEAN PAUL DELEVOYE",8.48528137423857,"CLAUDE ESTIER",1,"GERARD CESAR",1
5,"CLAUDE ESTIER",66,"CLAUDE ESTIER",8.12403840463596,"CLAUDE HURIET",1,"HENRI REVOL",1
6,"JEAN CHERIOUX",65,"JEAN CHERIOUX",8.06225774829855,"EDOUARD JEUNE",1,"JACQUES RICHARD DELONG",1
7,"MARC LAURIOL",60,"MARC LAURIOL",7.74596669241483,"ERNEST CARTIGNY",1,"JEAN BERNADAUX",1
8,"HUBERT HAENEL",58,"HUBERT HAENEL",7.61577310586391,"FELIX LEYZOUR",1,"JEAN BESSON",1
9,"FRANCOIS GERBAUD",56,"FRANCOIS GERBAUD",7.48331477354788,"FERNAND TARDY",1,"JEAN PUECH",1
10,"PHILIPPE MARINI",55,"PHILIPPE MARINI",7.41619848709566,"FRANCK SERUSCLAT",1,"MARIE MADELEINE DIEULANGARD",1
11,"YVON BOURGES",47,"YVON BOURGES",6.85565460040104,"FRANCOIS GERBAUD",1,"MARYSE BERGE LAVIGNE",1
12,"LOUIS SOUVET",46,"LOUIS SOUVET",6.78232998312527,"FRANCOISE SELIGMANN",1,"PAUL LORIDANT",1
13,"LUCIEN NEUWIRTH",41,"LUCIEN NEUWIRTH",6.40312423743285,"GEORGES GRUILLOT",1,"ROLAND COURTEAU",1
14,"JEAN PIERRE CAMOIN",38,"JEAN PIERRE CAMOIN",6.16441400296898,"GERARD CESAR",1,"CHARLES CUTTOLI",0.707106781186548
15,"JEAN PIERRE FOURCADE",34,"JEAN PIERRE FOURCADE",5.8309518948453,"HELENE LUC",1,"EDOUARD JEUNE",0.707106781186548
16,"CHARLES DESCOURS",34,"CHARLES DESCOURS",5.8309518948453,"HENRI REVOL",1,"JACQUES GENTON",0.707106781186548
17,"MAURICE LOMBARD",26,"MAURICE LOMBARD",5.09901951359279,"HUBERT HAENEL",1,"JOSETTE DURRIEU",0.707106781186548
18,"JEAN ARTHUIS",23,"JEAN ARTHUIS",4.79583152331272,"IVAN RENAR",1,"PAULETTE BRISEPIERRE",0.707106781186548
19,"MICHEL PONIATOWSKI",20,"MICHEL PONIATOWSKI",4.47213595499958,"JACQUELINE FRAYSSE CAZALIS",1,"PIERRE LACOUR",0.707106781186548
20,"PAUL GIROD",20,"PAUL GIROD",4.47213595499958,"JACQUES BAUDOT",1,"PIERRE LAFFITTE",0.707106781186548
21,"FERNAND TARDY",19,"FERNAND TARDY",4.35889894354067,"JACQUES GENTON",1,"SERGE MATHIEU",0.707106781186548
22,"JEAN FRANCOIS GRAND",19,"JEAN FRANCOIS GRAND",4.35889894354067,"JACQUES OUDIN",1,"JACQUES OUDIN",0.577350269189626
23,"CHARLES LEDERMAN",14,"CHARLES LEDERMAN",3.74165738677394,"JACQUES RICHARD DELONG",1,"JEAN DELANEAU",0.577350269189626
