"rank","a00.name","a00","a05.name","a05","a10.name","a10","a15.name","a15"
1,"FRANCK SERUSCLAT",68,"FRANCK SERUSCLAT",8.18623800983231,"ALAIN PLUCHET",1,"ETIENNE DAILLY",1
2,"JEAN CHERIOUX",62,"JEAN CHERIOUX",7.87400787401181,"BERNARD HUGO",1,"FRANCOIS LESEIN",1
3,"JACQUES SOURDILLE",61,"JACQUES SOURDILLE",7.81024967590665,"CHARLES CUTTOLI",1,"JACQUES OUDIN",1
4,"MARC LAURIOL",56,"MARC LAURIOL",7.44297316012664,"CHARLES HENRI COSSE BRISSAC",1,"JEAN ARTHUIS",1
5,"ALAIN PLUCHET",54,"ALAIN PLUCHET",7.34846922834953,"CHARLES LEDERMAN",1,"JEAN PIERRE MASSERET",1
6,"CLAUDE HURIET",54,"CLAUDE HURIET",7.34846922834953,"CLAUDE ESTIER",1,"PAUL LORIDANT",1
7,"SERGE VINCON",50,"SERGE VINCON",7.07106781186548,"CLAUDE HURIET",1,"PIERRE LAFFITTE",1
8,"BERNARD HUGO",47,"BERNARD HUGO",6.85565460040104,"ETIENNE DAILLY",1,"MARCEL LUCOTTE",0.577350269189626
9,"JACQUES MENOU",43,"JACQUES MENOU",6.557438524302,"FRANCOIS GERBAUD",1,"MICHEL PONIATOWSKI",0.5
10,"FRANCOIS GERBAUD",39,"FRANCOIS GERBAUD",6.2449979983984,"FRANCOIS LESEIN",1,"LUCIEN NEUWIRTH",0.447213595499958
11,"CHARLES HENRI COSSE BRISSAC",28,"CHARLES HENRI COSSE BRISSAC",5.29150262212918,"FRANCOISE SELIGMANN",1,"PHILIPPE ADNOT",0.447213595499958
12,"CLAUDE ESTIER",27,"CLAUDE ESTIER",5.19615242270663,"HELENE LUC",1,"EDOUARD JEUNE",0.408248290463863
13,"JEAN SIMONIN",27,"JEAN SIMONIN",5.19615242270663,"IVAN RENAR",1,"CHARLES CUTTOLI",0.353553390593274
14,"JEAN LUC MELENCHON",18,"JEAN LUC MELENCHON",4.24264068711928,"JACQUES MACHET",1,"FRANCOISE SELIGMANN",0.316227766016838
15,"MICHEL SOUPLET",17,"MICHEL SOUPLET",4.12310562561766,"JACQUES MENOU",1,"JACQUES MACHET",0.316227766016838
16,"HELENE LUC",16,"HELENE LUC",4,"JACQUES OUDIN",1,"ROGER ROMANI",0.316227766016838
17,"LOUIS MINETTI",16,"LOUIS MINETTI",4,"JACQUES SOURDILLE",1,"CHARLES LEDERMAN",0.267261241912424
18,"MARIE CLAUDE BEAUDEAU",15,"MARIE CLAUDE BEAUDEAU",3.87298334620742,"JEAN ARTHUIS",1,"IVAN RENAR",0.267261241912424
19,"CHARLES LEDERMAN",14,"CHARLES LEDERMAN",3.74165738677394,"JEAN CHERIOUX",1,"MARIE CLAUDE BEAUDEAU",0.258198889747161
20,"IVAN RENAR",14,"IVAN RENAR",3.74165738677394,"JEAN LUC MELENCHON",1,"HELENE LUC",0.25
21,"FRANCOISE SELIGMANN",10,"FRANCOISE SELIGMANN",3.16227766016838,"JEAN PIERRE MASSERET",1,"LOUIS MINETTI",0.25
22,"JACQUES MACHET",10,"JACQUES MACHET",3.16227766016838,"JEAN SIMONIN",1,"MICHEL SOUPLET",0.242535625036333
23,"ROGER ROMANI",10,"ROGER ROMANI",3.16227766016838,"LOUIS MINETTI",1,"JEAN LUC MELENCHON",0.235702260395516
24,"CHARLES CUTTOLI",8,"CHARLES CUTTOLI",2.82842712474619,"LUCIEN NEUWIRTH",1,"CLAUDE ESTIER",0.192450089729875
25,"EDOUARD JEUNE",6,"EDOUARD JEUNE",2.44948974278318,"MARCEL LUCOTTE",1,"JEAN SIMONIN",0.192450089729875
26,"LUCIEN NEUWIRTH",5,"LUCIEN NEUWIRTH",2.23606797749979,"MARIE CLAUDE BEAUDEAU",1,"CHARLES HENRI COSSE BRISSAC",0.188982236504614
27,"PHILIPPE ADNOT",5,"PHILIPPE ADNOT",2.23606797749979,"MICHEL PONIATOWSKI",1,"FRANCOIS GERBAUD",0.160128153805087
28,"MICHEL PONIATOWSKI",4,"MICHEL PONIATOWSKI",2,"MICHEL SOUPLET",1,"JACQUES MENOU",0.152498570332605
