"rank","a00.name","a00","a05.name","a05","a10.name","a10","a15.name","a15"
1,"RICHARD MALLIE",233,"CHRISTIAN JACOB",15.0885784034774,"ALAIN BOCQUET",1,"ALAIN JOYANDET",1
2,"CHRISTIAN JACOB",228,"LOUIS GISCARD ESTAING",14.8622089345188,"ALAIN CLAEYS",1,"ANTOINE HERTH",1
3,"LOUIS GISCARD ESTAING",221,"RICHARD MALLIE",13.6371568316494,"ALAIN COUSIN",1,"ARMAND JUNG",1
4,"PATRICK BEAUDOUIN",173,"JEAN PIERRE DECOOL",12.7671453348037,"ALAIN GEST",1,"CHRISTIANE TAUBIRA",1
5,"JEAN PIERRE DECOOL",163,"GERARD BAPT",12.5299640861417,"ALAIN JOYANDET",1,"DAMIEN MESLOT",1
6,"GERARD BAPT",157,"BRIGITTE BAREGES",12.4660126917582,"ALAIN MOYNE BRESSAND",1,"DIDIER QUENTIN",1
7,"BRIGITTE BAREGES",157,"CHRISTIAN VANNESTE",12.1029911330298,"ALAIN ROUSSET",1,"DOMINIQUE BUSSEREAU",1
8,"JEAN MARIE SERMIER",156,"JEAN MARIE SERMIER",11.6480327380492,"ALAIN SUGUENOT",1,"FLORENCE DELAUNAY",1
9,"CHRISTIAN VANNESTE",147,"MURIEL MARLAND MILITELLO",11.3688170009021,"ALAIN VIDALIES",1,"FRANCOIS GOULARD",1
10,"JEAN MARC AYRAULT",143,"LIONNEL LUCA",11.182372491804,"ALFRED ALMONT",1,"GENEVIEVE FIORASO",1
11,"MURIEL MARLAND MILITELLO",141,"CLAUDE BODIN",11.13552872566,"ALFRED TRASSY PAILLOGUES",1,"GILBERT BRIS",1
12,"LIONNEL LUCA",131,"FRANCK MARLIN",10.9544511501033,"ANDRE CHASSAIGNE",1,"JEAN CLAUDE FLORY",1
13,"CLAUDE BODIN",124,"CHRISTIAN ECKERT",10.7671121893685,"ANNE GROMMERCH",1,"JEAN FRANCOIS MANCEL",1
14,"FRANCK MARLIN",120,"MARC FUR",10.7238052947636,"ANNICK GIRARDIN",1,"JEAN GARRAUD",1
