"rank","a00.name","a00","a05.name","a05","a10.name","a10","a15.name","a15"
1,"CHARLES PASQUA",92,"CHARLES PASQUA",9.59166304662544,"ALAIN GERARD",1,"ERNEST CARTIGNY",1
2,"GEORGES GRUILLOT",64,"GEORGES GRUILLOT",8,"ANDRE BOHL",1,"GILBERT BAUMET",1
3,"LOUIS SOUVET",59,"LOUIS SOUVET",7.68114574786861,"ANDRE ROUVIERE",1,"JEAN BESSON",1
4,"CLAUDE PROUVOYEUR",55,"CLAUDE PROUVOYEUR",7.41619848709566,"CHARLES CUTTOLI",1,"MAURICE BLIN",1
5,"MARCEL DAUNAY",50,"MARCEL DAUNAY",7.07106781186548,"CHARLES PASQUA",1,"MAURICE SCHUMANN",1
6,"JEAN CHERIOUX",49,"JEAN CHERIOUX",7,"CLAUDE PROUVOYEUR",1,"MICHEL DREYFUS SCHMIDT",1
7,"PAUL MASSON",49,"PAUL MASSON",7,"ERNEST CARTIGNY",1,"PHILIPPE FRANCOIS",1
8,"MARC LAURIOL",47,"MARC LAURIOL",6.85565460040104,"FRANCK SERUSCLAT",1,"ANDRE BOHL",0.707106781186548
9,"GUY ALLOUCHE",46,"GUY ALLOUCHE",6.78232998312527,"GILBERT BAUMET",1,"CHARLES CUTTOLI",0.707106781186548
10,"JACQUES MACHET",42,"JACQUES MACHET",6.48074069840786,"GUY ALLOUCHE",1,"GUY ROBERT",0.577350269189626
11,"LUCIEN NEUWIRTH",42,"LUCIEN NEUWIRTH",6.48074069840786,"GUY ROBERT",1,"ROLAND COURTEAU",0.577350269189626
12,"ALAIN GERARD",36,"ALAIN GERARD",6,"HECTOR VIRON",1,"JACQUES LARCHE",0.447213595499958
13,"FRANCK SERUSCLAT",27,"FRANCK SERUSCLAT",5.19615242270663,"HELENE LUC",1,"EDOUARD JEUNE",0.377964473009227
14,"JEAN CLUZEL",26,"JEAN CLUZEL",5.09901951359279,"HENRI GOETSCHY",1,"JACQUES HABERT",0.353553390593274
15,"MICHEL PONIATOWSKI",25,"MICHEL PONIATOWSKI",5,"HUBERT HAENEL",1,"HECTOR VIRON",0.267261241912424
16,"ANDRE ROUVIERE",24,"ANDRE ROUVIERE",4.89897948556636,"JACQUES HABERT",1,"MARIE CLAUDE BEAUDEAU",0.267261241912424
17,"HUBERT HAENEL",20,"HUBERT HAENEL",4.47213595499958,"JACQUES LARCHE",1,"HELENE LUC",0.258198889747161
18,"HENRI GOETSCHY",19,"HENRI GOETSCHY",4.35889894354067,"JACQUES MACHET",1,"JEAN LUC BECART",0.258198889747161
19,"ROBERT PAGES",16,"ROBERT PAGES",4,"JEAN BESSON",1,"LOUIS MINETTI",0.258198889747161
20,"HELENE LUC",15,"HELENE LUC",3.87298334620742,"JEAN CLUZEL",1,"PAUL SOUFFRIN",0.258198889747161
21,"JEAN LUC BECART",15,"JEAN LUC BECART",3.87298334620742,"JEAN LUC BECART",1,"CHARLES LEDERMAN",0.258198889747161
