"rank","a00.name","a00","a05.name","a05","a10.name","a10","a15.name","a15"
1,"ROLAND COURTEAU",96,"ROLAND COURTEAU",9.79795897113271,"JEAN PIERRE SUEUR",1,"ADELINE GOUSSEAU",1
2,"ROBERT DEL PICCHIA",75,"ROBERT DEL PICCHIA",8.66025403784439,"ADELINE GOUSSEAU",1,"ADRIEN GIRAUD",1
3,"BERNARD MURAT",74,"BERNARD MURAT",8.60232526704263,"ADRIEN GIRAUD",1,"ANDRE DULAIT",1
4,"JOELLE GARRIAUD MAYLAM",68,"JOELLE GARRIAUD MAYLAM",8.24621125123532,"ADRIEN GOUTEYRON",1,"HENRI RICHEMONT",1
5,"JEAN PIERRE BEL",58,"JEAN PIERRE BEL",7.61577310586391,"ALAIN FOUCHE",1,"HUBERT HAENEL",1
6,"JEAN PIERRE GODEFROY",57,"JEAN PIERRE GODEFROY",7.54983443527075,"ALAIN LAMBERT",1,"JACKIE PIERRE",1
7,"CHARLES PASQUA",48,"CHARLES PASQUA",6.92820323027551,"ALAIN VASSELLE",1,"LOUIS BROISSIA",1
8,"THIERRY REPENTIN",48,"THIERRY REPENTIN",6.92820323027551,"ALEX TURK",1,"PHILIPPE DOMINATI",1
9,"NICOLE BRICQ",47,"NICOLE BRICQ",6.85565460040104,"ALIMA BOUMEDIENE THIERY",1,"PHILIPPE MARINI",1
10,"ALAIN FOUCHE",45,"ALAIN FOUCHE",6.70820393249937,"ANDRE DULAIT",1,"PIERRE ANDRE",1
11,"YANNICK BODIN",43,"YANNICK BODIN",6.557438524302,"ANDRE LARDEUX",1,"PIERRE LAFFITTE",1
12,"ROGER MADEC",42,"ROGER MADEC",6.48074069840786,"ANDRE VALLET",1,"SERGE LAGAUCHE",1
13,"CLAUDE DOMEIZEL",41,"CLAUDE DOMEIZEL",6.40312423743285,"ANDRE VANTOMME",1,"SOIBAHADINE IBRAHIM RAMADANI",1
14,"CLAIRE LISE CAMPION",39,"CLAIRE LISE CAMPION",6.2449979983984,"ANDRE VEZINHET",1,"YVES POZZO DI BORGO",1
15,"IVAN RENAR",39,"IVAN RENAR",6.2449979983984,"ANNE MARIE PAYET",1,"ADRIEN GOUTEYRON",0.707106781186548
16,"JEAN FRANCOIS GRAND",39,"JEAN FRANCOIS GRAND",6.2449979983984,"ANNIE DAVID",1,"ALEX TURK",0.707106781186548
17,"FRANCOIS MARC",37,"FRANCOIS MARC",6.08276253029822,"AYMERI MONTESQUIOU",1,"ANDRE VEZINHET",0.707106781186548
18,"GERARD BAILLY",35,"GERARD BAILLY",5.91607978309962,"BARIZA KHIARI",1,"BENOIT HURE",0.707106781186548
19,"JEAN MARC PASTOR",35,"JEAN MARC PASTOR",5.91607978309962,"BENOIT HURE",1,"BERNARD ANGELS",0.707106781186548
20,"ROLAND RIES",35,"ROLAND RIES",5.91607978309962,"BERNARD ANGELS",1,"BERNARD VERA",0.707106781186548
21,"DAVID ASSOULINE",34,"DAVID ASSOULINE",5.8309518948453,"BERNARD BARRAUX",1,"CATHERINE TROENDLE",0.707106781186548
22,"JEAN PAUL VIRAPOULLE",34,"JEAN PAUL VIRAPOULLE",5.8309518948453,"BERNARD CAZEAU",1,"COLETTE MELOT",0.707106781186548
23,"JEAN PIERRE VIAL",30,"JEAN PIERRE VIAL",5.47722557505166,"BERNARD DUSSAUT",1,"DOMINIQUE LECLERC",0.707106781186548
24,"RICHARD YUNG",30,"RICHARD YUNG",5.47722557505166,"BERNARD FOURNIER",1,"ELIANE ASSASSI",0.707106781186548
25,"DOMINIQUE BRAYE",29,"DOMINIQUE BRAYE",5.3851648071345,"BERNARD MURAT",1,"FABIENNE KELLER",0.707106781186548
26,"DOMINIQUE VOYNET",29,"DOMINIQUE VOYNET",5.3851648071345,"BERNARD SEILLIER",1,"GILBERT BARBIER",0.707106781186548
27,"ODETTE HERVIAUX",29,"ODETTE HERVIAUX",5.3851648071345,"BERNARD VERA",1,"ISABELLE DEBRE",0.707106781186548
28,"YVES DETRAIGNE",29,"YVES DETRAIGNE",5.3851648071345,"BRUNO RETAILLEAU",1,"JACQUES GILLOT",0.707106781186548
29,"LADISLAS PONIATOWSKI",29,"LADISLAS PONIATOWSKI",5.3851648071345,"BRUNO SIDO",1,"JEAN BIZET",0.707106781186548
30,"ANDRE VALLET",27,"ANDRE VALLET",5.19615242270663,"CATHERINE MORIN DESAILLY",1,"MICHEL GUERRY",0.707106781186548
31,"BERNARD FRIMAT",25,"BERNARD FRIMAT",5,"CATHERINE PROCACCIA",1,"SYLVIE DESMARESCAUX",0.707106781186548
32,"ANDRE VANTOMME",24,"ANDRE VANTOMME",4.89897948556636,"CATHERINE TROENDLE",1,"YANNICK TEXIER",0.707106781186548
33,"DOMINIQUE MORTEMOUSQUE",24,"DOMINIQUE MORTEMOUSQUE",4.89897948556636,"CHARLES PASQUA",1,"ALAIN LAMBERT",0.577350269189626
34,"JEAN PAUL AMOUDRY",24,"JEAN PAUL AMOUDRY",4.89897948556636,"CHARLES REVET",1,"ALIMA BOUMEDIENE THIERY",0.577350269189626
